"index","mapc_id","parloc_id","luc_adj_1","luc_adj_2","muni_id","muni","District","land_value","bldg_value","othr_value","total_value","lot_areaft","bldg_area","addr_num","addr_str","owner_city","owner_stat","owner_zip","median_hh_income","latitude","longitude","numTransitStops","walkscore","transitscore","transit_score_description","transit_score_summary"
7992,1188308,"F_721512_2945546",970,970,207,"Newton","11th Middlesex District",928100,5104800,0,6032900,55083.89756,32628,"541","GROVE ST","NEWTON","MA","2461",129028,42.33047462,-71.25833765,2,47,45,"Some Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
7993,1188309,"F_734940_2944973",970,970,207,"Newton","12th Middlesex District",422500,247500,0,670000,10440.99023,2560,"35-37","HARGRAVE CIR","NEWTON","MA","2461",146094,42.32878716,-71.20868535,16,75,47,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
7995,1188354,"F_728033_2952825",970,970,207,"Newton","11th Middlesex District",191800,124200,2200,318200,9372.568058,2718,"76","WEBSTER PK","NEWTON","MA","2461",132813,42.35039535,-71.23413771,,63,34,"Some Transit","5 nearby routes: 4 bus, 1 rail, 0 other"
7999,1188829,"F_741251_2931579",970,970,207,"Newton","12th Middlesex District",303300,302100,0,605400,10038.86432,2322,"47-49","COLELLA RD","NEWTON","MA","2461",129848,42.29197164,-71.18552922,,25,20,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
8009,1189236,"F_743409_2954006",970,970,207,"Newton","11th Middlesex District",408700,201100,0,609800,5198.745126,4280,"223-225","TREMONT ST","NEWTON","MA","2461",92500,42.35349048,-71.1772397,,57,49,"Some Transit","11 nearby routes: 11 bus, 0 rail, 0 other"
8012,1189350,"F_734602_2939134",970,970,207,"Newton","12th Middlesex District",507700,344500,0,852200,10509.64819,3848,"24-26","HIGH ST  HGH","NEWTON","MA","2461",116094,42.31276774,-71.21000872,,77,45,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8014,1190159,"F_738407_2956008",970,970,207,"Newton","10th Middlesex District",1892000,4470700,0,6362700,89490.89442,8400,"83-127","KENNEDY CIR","NEWTON","MA","2459",85833,42.35903449,-71.19571843,,89,49,"Some Transit","11 nearby routes: 11 bus, 0 rail, 0 other"
8017,1191404,"F_738251_2955965",970,970,207,"Newton","10th Middlesex District",980000,1924600,10800,2915400,31837.99466,5600,"106-128","KENNEDY CIR","NEWTON","MA","2461",85833,42.35891803,-71.19629618,,89,49,"Some Transit","11 nearby routes: 11 bus, 0 rail, 0 other"
8018,1192654,"F_738449_2954900",970,970,207,"Newton","10th Middlesex District",334900,228200,0,563100,7482.029965,4804,"15-17","JACKSON TER","NEWTON","MA","2461",85833,42.35599369,-71.19557767,,87,46,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
8020,1193014,"F_733771_2954085",970,970,207,"Newton","11th Middlesex District",1919300,8422800,0,10342100,119973.3527,5432,"674-690","WATERTOWN ST","NEWTON","MA","2461",116094,42.35380181,-71.21289502,,80,36,"Some Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
8021,1193085,"F_737606_2953247",970,970,207,"Newton","11th Middlesex District",286200,235600,0,521800,5712.055324,1998,"18-20","CARTER ST","NEWTON","MA","2461",130547,42.351466,-71.19871812,,77,42,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
8022,1195042,"F_736316_2952908",970,970,207,"Newton","11th Middlesex District",413500,724300,53700,1191500,15423.50377,8666,"390-392","NEWTONVILLE AVE","NEWTON","MA","2461",130547,42.35054818,-71.20349475,,87,37,"Some Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8025,1196271,"F_723342_2951566",970,970,207,"Newton","11th Middlesex District",1658800,4972000,0,6630800,101744.0958,10368,"52","ASH ST","NEWTON","MA","2459",119149,42.34697941,-71.25150506,18,71,45,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
8026,1196842,"F_735562_2950386",970,970,207,"Newton","11th Middlesex District",524900,188800,0,713700,16638.88373,6782,"515","WALNUT ST","NEWTON","MA","2461",221750,42.34363486,-71.2063162,16,67,33,"Some Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
8030,1199235,"F_731476_2947509",970,970,207,"Newton","12th Middlesex District",515400,223400,0,738800,8694.941232,4264,"50-52","FULLER ST  WAB","WABAN","MA","2468",182813,42.33577783,-71.22146498,,28,,,
8032,1200649,"F_738235_2945904",970,970,207,"Newton","12th Middlesex District",228200,683000,26700,937900,14118.93944,8686,"45","PELHAM ST","NEWTON","MA","2461",221750,42.33131034,-71.19648784,,87,50,"Good Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8033,1200654,"F_734880_2945394",970,970,207,"Newton","12th Middlesex District",444500,233100,0,677600,10026.45973,2756,"14-16","WILSON CIR","NEWTON","MA","2461",146094,42.32994297,-71.20890192,17,75,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8038,1201633,"F_734800_2945281",970,970,207,"Newton","12th Middlesex District",445400,215900,0,661300,9912.304974,2552,"13-15","WILSON CIR","NEWTON","MA","2461",146094,42.32963364,-71.2091992,17,75,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8039,1201639,"F_734841_2944967",970,970,207,"Newton","12th Middlesex District",446000,217100,0,663100,11239.80439,2566,"27-29","HARGRAVE CIR","NEWTON","MA","2461",146094,42.32877162,-71.20905154,16,69,46,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8040,1201663,"F_729397_2943698",970,970,207,"Newton","12th Middlesex District",337800,1311400,0,1649200,25038.19085,10750,"52-54","WYMAN ST","NEWTON","MA","2461",232875,42.3253386,-71.22919896,3,67,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8042,1201758,"F_735038_2945096",970,970,207,"Newton","12th Middlesex District",425000,239600,0,664600,10196.65276,2832,"41-43","HARGRAVE CIR","NEWTON","MA","2461",146094,42.32912376,-71.20832138,18,75,47,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8043,1201884,"F_734790_2945463",970,970,207,"Newton","12th Middlesex District",446000,233100,0,679100,10516.74721,2756,"6-Apr","WILSON CIR","NEWTON","MA","2461",146094,42.33013315,-71.20923389,17,75,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8045,1202033,"F_734715_2945350",970,970,207,"Newton","12th Middlesex District",446200,210100,0,656300,10251.68174,2484,"5-Mar","WILSON CIR","NEWTON","MA","2461",146094,42.32982377,-71.20951268,17,75,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8049,1202192,"F_734879_2945117",970,970,207,"Newton","12th Middlesex District",423200,214900,0,638100,10520.32303,2540,"28-30","HARGRAVE CIR","NEWTON","MA","2461",146094,42.32918287,-71.20890912,18,69,46,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8050,1202213,"F_734892_2945226",970,970,207,"Newton","12th Middlesex District",445200,237900,0,683100,9764.554212,2812,"21-23","WILSON CIR","NEWTON","MA","2461",146094,42.32948185,-71.20885967,17,75,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8051,1202245,"F_734977_2945168",970,970,207,"Newton","12th Middlesex District",422500,214300,0,636800,10101.94723,2534,"36-38","HARGRAVE CIR","NEWTON","MA","2461",146094,42.3293219,-71.20854606,18,79,44,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8061,1203012,"F_738776_2944223",970,970,207,"Newton","12th Middlesex District",695100,4045000,0,4740100,46226.67343,36520,"19-21","PARKER ST","NEWTON","MA","2461",156505,42.32669229,-71.19450935,,80,50,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
8067,1203418,"F_729235_2943797",970,970,207,"Newton","12th Middlesex District",510000,1096600,0,1606600,22734.34794,10750,"68-70","WYMAN ST","NEWTON","MA","2461",232875,42.32561167,-71.22979686,3,64,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8081,1205338,"F_741657_2941924",970,970,207,"Newton","12th Middlesex District",367800,108900,0,476700,6265.900729,2621,"399","LANGLEY RD","NEWTON","MA","2461",156505,42.32035489,-71.18388696,4,69,41,"Some Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
8084,1206379,"F_732107_2939851",970,970,207,"Newton","12th Middlesex District",1368900,4316800,59900,5745600,104386.7726,12268,"60-80","THURSTON RD","NEWTON","MA","2459",116094,42.31475815,-71.21922445,,54,49,"Some Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8086,1207805,"F_731465_2937959",970,970,207,"Newton","12th Middlesex District",356700,251500,0,608200,11950.62715,1896,"1200-1202","CHESTNUT ST","NEWTON","MA","2461",116094,42.30957214,-71.22162094,,78,38,"Some Transit","3 nearby routes: 2 bus, 1 rail, 0 other"
8087,1208075,"F_734034_2936745",970,970,207,"Newton","12th Middlesex District",406900,36200,0,443100,6203.553396,1944,"91","CHRISTINA ST","NEWTON","MA","2461",116094,42.30621745,-71.21213853,,58,30,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8088,1208629,"F_734787_2936321",973,973,207,"Newton","12th Middlesex District",617300,0,0,617300,17936.64341,0,"","CHRISTINA ST","NEWTON","MA","2461",116094,42.30504695,-71.20936019,12,39,23,"Minimal Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
8089,1208960,"F_746115_2935338",970,970,207,"Newton","12th Middlesex District",439600,466800,0,906400,10027.63178,4468,"29-31","BRYON RD","NEWTON","MA","2461",159525,42.30223599,-71.16749795,,15,30,"Some Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
8091,1209268,"F_741581_2932379",970,970,207,"Newton","12th Middlesex District",294000,30400,0,324400,8381.204714,976,"23","CONSIDINE RD","NEWTON","MA","2461",129848,42.29416356,-71.18429861,,22,21,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
8092,1209464,"F_746044_2935408",970,970,207,"Newton","12th Middlesex District",404700,341300,0,746000,9667.541066,4107,"248-250","LAGRANGE ST","NEWTON","MA","2461",159525,42.30242883,-71.1677594,,16,30,"Some Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
8291,1216775,"F_944905_2700475",970,970,20,"Barnstable","2nd Barnstable District",112000,97800,28500,238300,19953.18471,2592,"20","WESTBURY WAY","HYANNIS","MA","2601",,41.65329568,-70.4434563,,8,,,
8292,1217640,"F_943453_2697511",970,970,20,"Barnstable","2nd Barnstable District",225300,270200,5700,501200,141294.934,4444,"290","SANDALWOOD DRIVE","HYANNIS","MA","2601",,41.64521149,-70.44890253,,17,,,
8293,1218084,"F_945242_2709454",970,970,20,"Barnstable","5th Barnstable District",150100,315900,8500,474500,248650.6708,4760,"191","SANTUIT-NEWTOWN ROAD","HYANNIS","MA","2601",,41.6779232,-70.4418157,,1,,,
8296,1221582,"F_957941_2700994",102,970,20,"Barnstable","2nd Barnstable District",0,3605100,15100,3620200,262403.8103,21333,"3040","FALMOUTH ROAD/RTE 28","OSTERVILLE","MA","2655",,41.65426672,-70.39573594,,21,,,
8297,1221607,"F_955448_2702524",970,970,20,"Barnstable","2nd Barnstable District",112500,114100,19600,246200,21027.14823,2304,"35","TANBARK ROAD","HYANNIS","MA","2601",,41.65855333,-70.40478553,,13,,,
8298,1221636,"F_955732_2703513",970,970,20,"Barnstable","2nd Barnstable District",106800,114100,22300,243200,12064.65599,2496,"136","TANBARK ROAD","HYANNIS","MA","2601",,41.66125718,-70.40369984,,10,,,
8299,1221637,"F_955706_2703422",973,973,20,"Barnstable","2nd Barnstable District",106300,0,0,106300,11237.57608,0,"0","TANBARK ROAD","HYANNIS","MA","2601",,41.66100839,-70.40379926,,10,,,
8300,1221638,"F_955501_2703116",970,970,20,"Barnstable","2nd Barnstable District",106500,114100,19600,240200,11965.02176,2304,"29","MOSS PLACE","HYANNIS","MA","2601",,41.66017594,-70.40456378,,9,,,
8301,1221664,"F_955785_2703064",970,970,20,"Barnstable","2nd Barnstable District",105800,114100,19600,239500,10208.09128,2304,"95","TANBARK ROAD","HYANNIS","MA","2601",,41.66002323,-70.40352702,,9,,,
8302,1221668,"F_955694_2702731",970,970,20,"Barnstable","2nd Barnstable District",105800,114100,19600,239500,10558.2737,2304,"59","TANBARK ROAD","HYANNIS","MA","2601",,41.65911267,-70.40387567,,9,,,
8304,1222122,"F_956803_2709428",970,970,20,"Barnstable","2nd Barnstable District",140300,78700,24400,243400,20615.82715,1920,"281","WILLIMANTIC DRIVE","HYANNIS","MA","2601",,41.67745039,-70.39950153,,1,,,
8307,1222217,"F_957290_2709292",970,970,20,"Barnstable","2nd Barnstable District",139700,102600,21400,263700,18938.10582,2448,"55","HARTFORD AVENUE","HYANNIS","MA","2601",,41.67705995,-70.39772547,,2,,,
8310,1223768,"F_959886_2704264",970,970,20,"Barnstable","2nd Barnstable District",114000,99500,20400,233900,24265.64409,2404,"7","MOUNTAIN ASH ROAD","HYANNIS","MA","2601",,41.66317043,-70.38846361,,11,,,
8311,1224955,"F_962887_2693759",973,973,20,"Barnstable","2nd Barnstable District",242200,0,0,242200,113223.6732,0,"0","OLD MILL ROAD","HYANNIS","MA","2601",,41.63423642,-70.37798766,,28,,,
8312,1225902,"F_962277_2709281",970,970,20,"Barnstable","5th Barnstable District",125000,170100,5200,300300,42547.20082,2186,"154","RACE LANE","HYANNIS","MA","2601",,41.67685144,-70.37947296,1,4,,,
8313,1225916,"F_961213_2710111",973,973,20,"Barnstable","5th Barnstable District",112500,0,0,112500,22617.72123,0,"184","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67916729,-70.38332755,1,3,,,
8314,1225917,"F_961298_2710231",973,973,20,"Barnstable","5th Barnstable District",113500,0,0,113500,23258.80362,0,"170","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67949352,-70.38301067,1,3,,,
8315,1225918,"F_961398_2710355",973,973,20,"Barnstable","5th Barnstable District",106500,0,0,106500,27163.55628,0,"158","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67983019,-70.3826387,1,2,,,
8316,1225919,"F_961537_2710409",973,973,20,"Barnstable","5th Barnstable District",113700,0,0,113700,26253.26838,0,"146","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67997337,-70.38212733,1,7,,,
8317,1225920,"F_961712_2710416",973,973,20,"Barnstable","5th Barnstable District",113000,0,0,113000,25544.60317,0,"134","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67998628,-70.38148644,1,7,,,
8318,1225921,"F_961859_2710395",973,973,20,"Barnstable","5th Barnstable District",115300,0,0,115300,25519.58979,0,"122","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67992336,-70.38094939,1,7,,,
8319,1225937,"F_961239_2709756",973,973,20,"Barnstable","5th Barnstable District",112000,0,0,112000,22132.428,0,"211","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67819222,-70.38324939,1,5,,,
8320,1225938,"F_961309_2709872",973,973,20,"Barnstable","5th Barnstable District",112000,0,0,112000,23410.28051,0,"197","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67850801,-70.38298762,1,3,,,
8321,1225939,"F_961377_2709984",973,973,20,"Barnstable","5th Barnstable District",112000,0,0,112000,20450.73338,0,"185","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.6788129,-70.38273336,1,3,,,
8322,1225940,"F_961444_2710092",973,973,20,"Barnstable","5th Barnstable District",111700,0,0,111700,22097.68645,0,"173","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67910685,-70.38248294,1,3,,,
8323,1225941,"F_961541_2710212",973,973,20,"Barnstable","5th Barnstable District",113000,0,0,113000,24408.06596,0,"151","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67943265,-70.38212214,1,4,,,
8324,1225942,"F_961710_2710210",973,973,20,"Barnstable","5th Barnstable District",114700,0,0,114700,25686.97455,0,"125","TREE TOP CIRCLE","HYANNIS","MA","2601",,41.67942108,-70.38150365,1,4,,,
8325,1226181,"F_963430_2720016",970,970,20,"Barnstable","5th Barnstable District",137800,112000,4700,254500,16999.26504,2076,"2439","MEETINGHOUSE WAY/RTE 149","HYANNIS","MA","2601",,41.70626705,-70.37473447,1,37,,,
8326,1227025,"F_966629_2709898",973,973,20,"Barnstable","5th Barnstable District",5800,0,0,5800,211610.1508,0,"151","OAK STREET (CENT./W.BARN)","HYANNIS","MA","2601",,41.67838651,-70.3635141,,2,,,
8328,1227692,"F_964883_2708362",970,970,20,"Barnstable","2nd Barnstable District",112300,80800,36400,229500,19937.09756,2560,"126","ASHLEY DRIVE","HYANNIS","MA","2601",,41.67423533,-70.36997929,,0,,,
8329,1227844,"F_966616_2709311",970,970,20,"Barnstable","5th Barnstable District",151000,792300,173700,1117000,91779.32849,6142,"70","STAGE COACH ROAD","HYANNIS","MA","2601",,41.67677623,-70.36359031,,0,,,
8330,1228784,"F_969002_2700727",970,970,20,"Barnstable","2nd Barnstable District",133100,79400,29500,242000,11074.64773,2072,"100","EMERSON WAY","HYANNIS","MA","2601",,41.6531339,-70.355279,1,23,,,
8345,1232644,"F_978304_2703540",970,970,20,"Barnstable","2nd Barnstable District",103000,114100,19600,236700,5120.350272,2304,"462","BISHOPS TERRACE","HYANNIS","MA","2601",,41.66050515,-70.32110332,1,27,,,
8346,1232646,"F_978155_2703588",970,970,20,"Barnstable","2nd Barnstable District",103700,114100,19600,237400,6711.925134,2304,"458","BISHOPS TERRACE","HYANNIS","MA","2601",,41.66064251,-70.3216461,1,27,,,
8347,1233503,"F_978019_2703668",970,970,20,"Barnstable","2nd Barnstable District",107500,121900,28200,257600,14006.14192,4140,"950","FALMOUTH ROAD/RTE 28","HYANNIS","MA","2601",,41.66086718,-70.3221397,1,27,,,
8348,1233520,"F_978178_2703746",970,970,20,"Barnstable","2nd Barnstable District",103200,99400,19600,222200,5648.298906,2304,"442","BISHOPS TERRACE","HYANNIS","MA","2601",,41.66107519,-70.32155395,1,27,,,
8349,1233522,"F_978249_2703815",970,970,20,"Barnstable","2nd Barnstable District",103000,105800,19600,228400,4652.671109,2304,"436","BISHOPS TERRACE","HYANNIS","MA","2601",,41.66126184,-70.32129066,1,27,,,
8350,1233806,"F_978920_2706563",970,970,20,"Barnstable","2nd Barnstable District",108500,82200,26000,216700,15324.75995,2228,"151","BISHOPS TERRACE","HYANNIS","MA","2601",,41.66877692,-70.31869608,,12,,,
8351,1233926,"F_979144_2707324",970,970,20,"Barnstable","2nd Barnstable District",106500,91300,27700,225500,13700.30091,2134,"108","MIDWAY DRIVE","HYANNIS","MA","2601",,41.6708566,-70.31783772,1,27,,,
8354,1234500,"F_981413_2699845",970,970,20,"Barnstable","2nd Barnstable District",68400,79400,32000,179800,9089.546061,2120,"57","WOODLAND AVENUE","HYANNIS","MA","2601",,41.65024754,-70.30991572,1,55,,,
8355,1234509,"F_980836_2700802",970,970,20,"Barnstable","2nd Barnstable District",68100,74800,20600,163500,8890.827411,2160,"131","LAFRANCE AVENUE","HYANNIS","MA","2601",,41.65289563,-70.31197793,1,42,,,
8356,1234536,"F_981876_2713520",970,970,20,"Barnstable","1st Barnstable District",114700,76100,19600,210400,23093.54731,1962,"84","OLD PHINNEY'S LANE","HYANNIS","MA","2601",,41.68775414,-70.30752231,,7,,,
8357,1234637,"F_981104_2696171",970,970,20,"Barnstable","2nd Barnstable District",106000,86700,25600,218300,10945.93513,2352,"170","MELBOURNE ROAD","HYANNIS","MA","2601",,41.64017786,-70.31123356,,19,,,
8358,1234986,"F_982048_2698913",102,970,20,"Barnstable","2nd Barnstable District",0,3156000,0,3156000,100737.2109,28773,"307","WEST MAIN STREET","COTUIT","MA","2635",,41.64766578,-70.30764021,1,50,,,
8359,1235207,"F_980686_2701779",970,970,20,"Barnstable","2nd Barnstable District",68400,109800,28300,206500,9228.524688,2919,"218","ARROWHEAD DRIVE","HYANNIS","MA","2601",,41.65558226,-70.31247697,2,46,,,
8360,1235276,"F_982149_2700963",970,970,20,"Barnstable","2nd Barnstable District",70500,104000,17700,192200,12675.459,2448,"190","FAWCETT LANE","HYANNIS","MA","2601",,41.65328713,-70.30716582,,33,,,
8361,1235289,"F_980800_2702311",970,970,20,"Barnstable","2nd Barnstable District",68400,69500,22900,160800,7377.557449,2064,"164","ARROWHEAD DRIVE","HYANNIS","MA","2601",,41.65703772,-70.31203275,2,42,,,
8362,1235300,"F_980628_2700999",970,970,20,"Barnstable","2nd Barnstable District",67800,80100,26700,174600,7238.289772,2416,"47","WOLLEY ROAD","HYANNIS","MA","2601",,41.65344415,-70.31272891,2,42,,,
8363,1235491,"F_981842_2703782",102,970,20,"Barnstable","2nd Barnstable District",0,6412900,869500,7282400,204911.2121,91774,"720","PITCHER'S WAY","HYANNIS","MA","2601",,41.66103427,-70.30814492,1,28,,,
8364,1236005,"F_979428_2707458",970,970,20,"Barnstable","2nd Barnstable District",106000,66000,30700,202700,9700.430145,2092,"20","GREGOIRE CIRCLE","HYANNIS","MA","2601",,41.67121349,-70.31679156,1,30,,,
8365,1236041,"F_981416_2706975",970,970,20,"Barnstable","2nd Barnstable District",105500,72800,21700,200000,9332.553175,1890,"263","CASTLEWOOD CIRCLE","HYANNIS","MA","2601",,41.66981222,-70.30954065,2,35,,,
8369,1236548,"F_982682_2694447",102,970,20,"Barnstable","2nd Barnstable District",0,3174400,334800,3509200,87215.27194,23056,"545","SCUDDER AVENUE","HYANNIS","MA","2601",,41.63538669,-70.30554959,,18,,,
8370,1236934,"F_984819_2703251",970,970,20,"Barnstable","2nd Barnstable District",55100,60100,3900,119100,9666.684782,1031,"8","GENERAL PATTON DRIVE","HYANNIS","MA","2601",,41.65946253,-70.297279,3,44,,,
8371,1237130,"F_983050_2699980",973,973,20,"Barnstable","2nd Barnstable District",172600,0,0,172600,60792.86375,0,"57","FOREST GLEN ROAD","HYANNIS","MA","2601",,41.65055514,-70.30391975,4,42,,,
8373,1237232,"F_982758_2699957",973,973,20,"Barnstable","2nd Barnstable District",29500,0,0,29500,19606.17247,0,"62","FOREST GLEN ROAD","HYANNIS","MA","2601",,41.65050326,-70.30498923,2,47,,,
8374,1237425,"F_985222_2702218",970,970,20,"Barnstable","2nd Barnstable District",68400,63800,22400,154600,9306.570862,1989,"68","BRISTOL AVENUE","HYANNIS","MA","2601",,41.65661237,-70.29585776,3,50,,,
8375,1237610,"F_984363_2703488",970,970,20,"Barnstable","2nd Barnstable District",72100,98300,20200,190600,19081.46917,2688,"44","KELLEY ROAD","HYANNIS","MA","2601",,41.66013049,-70.29893533,2,33,,,
8376,1237654,"F_985360_2703020",970,970,20,"Barnstable","2nd Barnstable District",55300,61100,1200,117600,10631.59798,1051,"33","GENERAL PATTON DRIVE","HYANNIS","MA","2601",,41.65880771,-70.29531139,3,54,,,
8377,1237655,"F_985308_2703081",970,970,20,"Barnstable","2nd Barnstable District",54300,60100,1200,115600,7731.480291,1031,"35","GENERAL PATTON DRIVE","HYANNIS","MA","2601",,41.65897711,-70.29549851,3,54,,,
8378,1237659,"F_985362_2703204",970,970,20,"Barnstable","2nd Barnstable District",68900,111900,23200,204000,11134.2733,2592,"311","BEARSE'S WAY","HYANNIS","MA","2601",,41.65931253,-70.29529456,3,54,,,
8379,1237665,"F_983552_2704100",970,970,20,"Barnstable","2nd Barnstable District",68700,85100,30100,183900,9978.37851,2110,"14","UNCLE WILLIES WAY","HYANNIS","MA","2601",,41.66184112,-70.30187141,2,46,,,
8380,1237732,"F_984895_2702924",970,970,20,"Barnstable","2nd Barnstable District",54100,54800,1000,109900,8114.732717,879,"16","GENERAL PATTON DRIVE","HYANNIS","MA","2601",,41.6585623,-70.29701779,3,35,,,
8383,1238801,"F_986624_2697219",970,970,20,"Barnstable","2nd Barnstable District",107200,90200,13500,210900,11377.01522,2160,"227","SEA STREET","HYANNIS","MA","2601",,41.64284067,-70.29098726,4,65,,,
8384,1238960,"F_986426_2697431",970,970,20,"Barnstable","2nd Barnstable District",104700,124900,23900,253500,7768.579604,3300,"163","SEABROOK ROAD","HYANNIS","MA","2601",,41.64343009,-70.29170058,5,65,,,
8385,1239036,"F_985981_2700630",102,970,20,"Barnstable","2nd Barnstable District",0,4417600,109900,4527500,49908.19919,26992,"185","STEVENS STREET","HYANNIS","MA","2601",,41.65222545,-70.29316287,12,78,,,
8386,1239058,"F_986432_2699992",970,970,20,"Barnstable","2nd Barnstable District",246600,2114100,916400,3277100,88754.82317,32370,"54","SEA STREET EXT","HYANNIS","MA","2601",,41.65045725,-70.29154589,12,85,,,
8387,1239171,"F_987484_2699717",970,970,20,"Barnstable","2nd Barnstable District",177100,722300,14900,914300,26353.18854,10473,"30","PINE AVENUE","HYANNIS","MA","2601",,41.64966169,-70.2877114,12,87,,,
8388,1239188,"F_986671_2699415",102,970,20,"Barnstable","2nd Barnstable District",0,3449500,57900,3507400,24189.32848,25596,"617","MAIN STREET (HYANNIS)","HYANNIS","MA","2601",,41.64886467,-70.29070143,12,88,,,
8389,1239274,"F_988288_2699589",973,973,20,"Barnstable","2nd Barnstable District",4600,0,0,4600,1551.769881,0,"0","HIGH SCHOOL ROAD","HYANNIS","MA","2601",,41.64927906,-70.28477664,11,85,,,
8390,1239321,"F_985723_2700863",970,970,20,"Barnstable","2nd Barnstable District",336300,1783800,24100,2144200,109810.5313,1374,"200","STEVENS STREET","HYANNIS","MA","2601",,41.65287482,-70.29409475,9,43,,,
8391,1239365,"F_986980_2702526",970,970,20,"Barnstable","2nd Barnstable District",67300,96800,17500,181600,6318.760999,2340,"72","CHESTNUT STREET","HYANNIS","MA","2601",,41.65738923,-70.28940942,8,72,,,
8393,1239602,"F_986573_2704478",970,970,20,"Barnstable","2nd Barnstable District",68300,49500,18600,136400,8758.951088,1632,"189","HINCKLEY ROAD","HYANNIS","MA","2601",,41.66276137,-70.29079735,3,61,,,
8394,1239610,"F_986748_2704402",970,970,20,"Barnstable","2nd Barnstable District",68300,54200,20300,142800,9024.75613,1664,"188","HINCKLEY ROAD","HYANNIS","MA","2601",,41.66254601,-70.29016093,3,66,,,
8395,1239702,"F_987168_2702735",970,970,20,"Barnstable","2nd Barnstable District",69500,43700,13000,126200,13336.14573,1344,"58","ELM STREET","HYANNIS","MA","2601",,41.6579554,-70.28871068,9,78,,,
8396,1239825,"F_987059_2703096",970,970,20,"Barnstable","2nd Barnstable District",68900,66000,25900,160800,11456.75205,1776,"71","MAPLE STREET","HYANNIS","MA","2601",,41.65895024,-70.28909075,5,75,,,
8398,1240710,"F_991552_2714517",973,973,20,"Barnstable","1st Barnstable District",109900,0,0,109900,128455.0078,0,"153","OAKMONT ROAD","HYANNIS","MA","2601",,41.69011316,-70.2720491,,1,,,
8400,1240936,"F_988406_2699556",970,970,20,"Barnstable","2nd Barnstable District",189900,764300,52700,1006900,41908.184,13128,"118","HIGH SCHOOL ROAD","HYANNIS","MA","2601",,41.64918389,-70.28434666,11,75,,,
8401,1240945,"F_989579_2700694",970,970,20,"Barnstable","2nd Barnstable District",289500,3282700,55000,3627200,96477.43801,56842,"500","OLD COLONY ROAD","HYANNIS","MA","2601",,41.65226061,-70.27999572,16,82,,,
8402,1240947,"F_989869_2700672",970,970,20,"Barnstable","2nd Barnstable District",167400,193100,119300,479800,16185.81729,5528,"93","PLEASANT STREET","HYANNIS","MA","2601",,41.65218885,-70.27893586,15,82,,,
8405,1241037,"F_988389_2701936",970,970,20,"Barnstable","2nd Barnstable District",66800,63300,19800,149900,4954.696687,1776,"20","LOUIS STREET","HYANNIS","MA","2601",,41.65571528,-70.28428474,15,93,,,
8406,1241111,"F_989786_2700899",970,970,20,"Barnstable","2nd Barnstable District",70800,169400,4100,244300,17660.35081,4156,"71","PLEASANT STREET","HYANNIS","MA","2601",,41.652815,-70.27922764,15,82,,,
