"index","mapc_id","parloc_id","luc_adj_1","luc_adj_2","muni_id","muni","District","land_value","bldg_value","othr_value","total_value","lot_areaft","bldg_area","addr_num","addr_str","owner_city","owner_stat","owner_zip","median_hh_income","latitude","longitude","numTransitStops","walkscore","transitscore","transit_score_description","transit_score_summary"
7212,1108510,"M_244083_911759",975,975,163,"Lynn","11th Essex District",529400,0,0,529400,104066.3505,0,"0","BENNETT ST","BOSTON","MA","2116",36339,42.45511275,-70.96406992,,66,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7213,1108514,"M_244026_911634",975,975,163,"Lynn","11th Essex District",243700,0,0,243700,55087.81225,0,"0","COMMERCIAL ST","BOSTON","MA","2116",36339,42.45399068,-70.9647724,,67,50,"Good Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7214,1108527,"M_243972_911534",975,975,163,"Lynn","11th Essex District",155100,0,0,155100,201495.7306,0,"0","LYNNWAY","BOSTON","MA","2116",36339,42.45309348,-70.96543648,,53,50,"Good Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7215,1108552,"M_244523_911862",975,975,163,"Lynn","11th Essex District",26200,0,0,26200,2960.748922,0,"0","COMMERCIAL ST","BOSTON","MA","2116",36339,42.45601499,-70.9587129,17,79,45,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7216,1108576,"M_244372_911816",975,975,163,"Lynn","11th Essex District",223600,0,0,223600,76549.48141,0,"0","LYNNWAY","BOSTON","MA","2116",36339,42.45560949,-70.96055217,16,77,46,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7217,1108632,"M_244325_911874",975,975,163,"Lynn","11th Essex District",30100,0,0,30100,9456.942252,0,"82","BENNETT ST","BOSTON","MA","2116",36339,42.4561343,-70.9611191,,77,46,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7218,1108641,"M_244440_911872",390,975,163,"Lynn","11th Essex District",74200,0,54000,128200,15111.46538,0,"0","COMMERCIAL ST","BOSTON","MA","2116",36339,42.45610975,-70.95972118,16,79,45,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7219,1108668,"M_244075_911937",975,975,163,"Lynn","11th Essex District",6000,0,0,6000,1170.969648,0,"0","OAKVILLE ST","BOSTON","MA","2116",36339,42.45671563,-70.96415358,,77,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7220,1108685,"M_244098_911955",975,975,163,"Lynn","11th Essex District",3900,0,0,3900,1135.147512,0,"1","SOUTH ST PL","BOSTON","MA","2116",36339,42.45687638,-70.96387258,,84,47,"Some Transit","12 nearby routes: 12 bus, 0 rail, 0 other"
7221,1108784,"M_244575_911994",390,975,163,"Lynn","11th Essex District",101900,0,54000,155900,4283.569415,0,"0","COMMERCIAL ST","BOSTON","MA","2116",36339,42.45720033,-70.95807054,,76,46,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7225,1109203,"M_244695_912048",975,975,163,"Lynn","11th Essex District",158000,0,0,158000,117604.3754,0,"0","ALLEY ST","BOSTON","MA","2116",36339,42.45767959,-70.95660747,,80,46,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7227,1109424,"M_242842_912223",975,975,163,"Lynn","11th Essex District",11000,0,0,11000,3055.108883,0,"0","SUMMER ST","BOSTON","MA","2116",81250,42.45935908,-70.97912229,,66,46,"Some Transit","12 nearby routes: 12 bus, 0 rail, 0 other"
7228,1109492,"M_244931_912203",975,975,163,"Lynn","11th Essex District",77000,0,0,77000,51548.11669,0,"115","BLOSSOM ST","BOSTON","MA","2116",,42.45906139,-70.95372624,,88,48,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7235,1110058,"M_245134_912318",975,975,163,"Lynn","11th Essex District",169700,0,0,169700,31177.97347,0,"0","PLEASANT ST","BOSTON","MA","2116",28810,42.46008493,-70.95124923,,93,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7236,1110120,"M_245116_912332",975,975,163,"Lynn","11th Essex District",114200,0,0,114200,10518.54426,0,"0","PLEASANT ST","BOSTON","MA","2116",28810,42.46021201,-70.95146697,,93,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7243,1110632,"M_245343_912453",975,975,163,"Lynn","11th Essex District",79800,0,0,79800,49798.98033,0,"0","MARKET ST","BOSTON","MA","2116",28810,42.46128812,-70.94869761,,96,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7245,1110681,"M_245348_912481",975,975,163,"Lynn","11th Essex District",29800,0,0,29800,11369.97683,0,"0","MARKET ST","BOSTON","MA","2116",28810,42.46153989,-70.94863462,,96,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7251,1111058,"M_245722_912603",972,972,163,"Lynn","11th Essex District",146900,0,16100,163000,16601.50086,0,"0","UNION ST","BOSTON","MA","2116",22340,42.46261633,-70.94407779,,94,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7254,1111147,"M_245602_912560",972,972,163,"Lynn","11th Essex District",1182700,7466000,0,8648700,156619.3503,345384,"200","MARKET ST","BOSTON","MA","2116",22340,42.46223626,-70.9455402,,95,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7255,1111158,"M_245546_912630",975,975,163,"Lynn","11th Essex District",112200,0,0,112200,5221.438932,0,"0","MUNROE ST","BOSTON","MA","2116",27036,42.4628697,-70.94621554,,96,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7259,1111736,"M_245803_912755",972,972,163,"Lynn","11th Essex District",216300,182200,0,398500,33369.90009,11448,"20","EXCHANGE ST","BOSTON","MA","2114",,42.46397993,-70.94308089,,93,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7260,1111742,"M_245867_912778",975,975,163,"Lynn","11th Essex District",40600,0,0,40600,3169.037807,0,"0","MOUNT VERNON ST","BOSTON","MA","2116",22340,42.46418322,-70.94230091,,93,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7261,1111764,"M_245889_912792",975,975,163,"Lynn","11th Essex District",2400,0,0,2400,470.6485292,0,"0","MOUNT VERNON ST","BOSTON","MA","2116",22340,42.46430796,-70.9420323,,95,49,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7266,1112799,"M_246164_912972",975,975,163,"Lynn","11th Essex District",3000,0,0,3000,732.6645564,0,"0","GREEN ST","BOSTON","MA","2116",41735,42.46591214,-70.93867425,,90,46,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
7267,1112853,"M_246179_912983",975,975,163,"Lynn","11th Essex District",500,0,0,500,193.6146212,0,"0","GREEN ST","BOSTON","MA","2116",41735,42.46601028,-70.93849099,,90,46,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
7269,1113026,"M_246153_913009",975,975,163,"Lynn","10th Essex District",400,0,0,400,128.6329242,0,"0","GREEN ST","BOSTON","MA","2116",27036,42.46624588,-70.93880504,,92,48,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7274,1114082,"M_246268_913076",975,975,163,"Lynn","",5700,0,0,5700,14804.6929,0,"0","CHESTNUT ST","BOSTON","MA","2116",,42.46684222,-70.93740137,,90,46,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
7275,1114092,"M_246394_913158",975,975,163,"Lynn","11th Essex District",2300,0,0,2300,24.97328448,0,"0","CHESTNUT ST","BOSTON","MA","2116",42560,42.46757292,-70.93586272,,89,45,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7276,1114152,"M_246408_913166",975,975,163,"Lynn","11th Essex District",100,0,0,100,27.17016902,0,"0","CHESTNUT ST","BOSTON","MA","2116",42560,42.46764411,-70.93569184,,84,44,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7277,1114427,"M_246477_913177",975,975,163,"Lynn","11th Essex District",90600,0,0,90600,5322.157473,0,"0","FAYETTE ST","BOSTON","MA","2116",41735,42.46773902,-70.93485196,,84,44,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7278,1114609,"M_246469_913211",975,975,163,"Lynn","11th Essex District",97500,0,0,97500,7671.034837,0,"0","FAYETTE ST","BOSTON","MA","2116",42560,42.46804558,-70.9349465,,84,44,"Some Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
7280,1114944,"M_246590_913249",975,975,163,"Lynn","8th Essex District",5600,0,0,5600,14022.45306,0,"0","FAYETTE ST","BOSTON","MA","2116",43261,42.46838044,-70.93347214,,83,43,"Some Transit","11 nearby routes: 10 bus, 1 rail, 0 other"
7282,1115250,"M_246677_913296",975,975,163,"Lynn","8th Essex District",107800,0,0,107800,25220.63272,0,"0","CHATHAM ST","BOSTON","MA","2116",43261,42.46879834,-70.93241046,,77,43,"Some Transit","11 nearby routes: 10 bus, 1 rail, 0 other"
7283,1115353,"M_246611_913281",975,975,163,"Lynn","",4200,0,0,4200,45905.94265,0,"0","CHATHAM ST","BOSTON","MA","2116",,42.46866726,-70.9332142,,83,43,"Some Transit","11 nearby routes: 10 bus, 1 rail, 0 other"
7292,1117534,"M_246953_913496",390,975,163,"Lynn","10th Essex District",7500,0,27000,34500,162265.8093,0,"0","EASTERN AVE","BOSTON","MA","2116",,42.47058223,-70.92903813,,79,43,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
7717,1155163,"F_738930_2856189",975,975,266,"Sharon","8th Norfolk District",18000,0,0,18000,12748.58399,0,"0","RR R/W #2","BOSTON","MA","2116",170083,42.08511504,-71.19510356,,5,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7718,1155197,"F_738980_2856652",975,975,266,"Sharon","8th Norfolk District",14600,0,0,14600,4394.331618,0,"0","RR R/W #3TTS BAYAV","BOSTON","MA","2116",170083,42.0863851,-71.19491326,,5,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7719,1155200,"F_738879_2856624",975,975,266,"Sharon","8th Norfolk District",14400,0,0,14400,2421.304065,0,"0","RR R/W #5TTS BAYAV","BOSTON","MA","2116",130402,42.08630926,-71.19528571,,5,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7720,1155255,"F_738911_2856933",975,975,266,"Sharon","8th Norfolk District",7100,0,0,7100,729.8970127,0,"0","RR R/W #5","BOSTON","MA","2116",130402,42.08715689,-71.19516375,,5,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7721,1155360,"F_739039_2857234",975,975,266,"Sharon","8th Norfolk District",18400,0,0,18400,13821.01777,0,"0","RR R/W #3","BOSTON","MA","2116",170083,42.08798163,-71.19468823,,5,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7725,1155452,"F_738965_2857794",975,975,266,"Sharon","8th Norfolk District",10500,0,0,10500,39321.44139,0,"0","RR R/W #6","BOSTON","MA","2116",130402,42.08951909,-71.19495347,,6,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7726,1155518,"F_739118_2858034",975,975,266,"Sharon","8th Norfolk District",9400,0,0,9400,16474.36515,0,"0","RR R/W #4","BOSTON","MA","2116",170083,42.09017619,-71.19438662,,6,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7729,1155864,"F_739237_2859379",975,975,266,"Sharon","8th Norfolk District",11600,0,0,11600,40453.25259,0,"0","RR R/W #9","BOSTON","MA","2116",,42.09386593,-71.19393042,,7,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7730,1156060,"F_739271_2860802",975,975,266,"Sharon","8th Norfolk District",19100,0,0,19100,20748.76632,0,"0","RR R/W #8","BOSTON","MA","2116",130402,42.09777055,-71.19378633,,7,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7731,1156110,"F_739443_2861343",975,975,266,"Sharon","8th Norfolk District",8500,0,0,8500,4024.396282,0,"0","RR R/W #10","BOSTON","MA","2116",115500,42.09925345,-71.1931454,,7,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7732,1156906,"F_739534_2863969",975,975,266,"Sharon","8th Norfolk District",13700,0,0,13700,4877.809982,0,"0","RR R/W #17","BOSTON","MA","2116",130402,42.10645873,-71.19277523,,41,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7733,1157024,"F_739712_2863992",975,975,266,"Sharon","8th Norfolk District",18700,0,0,18700,19182.50528,0,"0","RR R/W #20","BOSTON","MA","2116",115500,42.10652008,-71.19211897,,36,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7734,1157034,"F_739633_2864155",975,975,266,"Sharon","8th Norfolk District",11800,0,0,11800,2679.28945,0,"0","RR R/W #21","BOSTON","MA","2116",130402,42.10696816,-71.19240793,,41,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7735,1158298,"F_739895_2866612",975,975,266,"Sharon","8th Norfolk District",24000,0,0,24000,57488.61567,0,"0","RR R/W #29","BOSTON","MA","2116",130402,42.11370797,-71.19140965,,24,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7736,1158354,"F_740042_2867177",975,975,266,"Sharon","8th Norfolk District",6800,0,0,6800,3726.330817,0,"0","RR R/W #23","BOSTON","MA","2116",130402,42.11525696,-71.19086032,,15,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7737,1158630,"F_740019_2866612",975,975,266,"Sharon","8th Norfolk District",24000,0,0,24000,49270.42685,0,"0","RR R/W #26","BOSTON","MA","2116",115500,42.11370674,-71.19095264,,24,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7738,1158750,"F_740282_2867796",975,975,266,"Sharon","8th Norfolk District",12900,0,0,12900,45420.87092,0,"0","RR R/W #24","BOSTON","MA","2116",130402,42.11695321,-71.18996747,,8,27,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7739,1158768,"F_740627_2868250",975,975,266,"Sharon","8th Norfolk District",5300,0,0,5300,2055.692079,0,"0","RR R/W #27","BOSTON","MA","2116",115500,42.11819561,-71.18868977,,6,29,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7740,1158892,"F_740590_2868430",975,975,266,"Sharon","8th Norfolk District",11100,0,0,11100,14729.07056,0,"0","RR R/W #25","BOSTON","MA","2116",130402,42.11868993,-71.18882373,1,6,29,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7741,1159101,"F_741043_2869116",975,975,266,"Sharon","8th Norfolk District",4800,0,0,4800,853.1226796,0,"0","RR R/W #28","BOSTON","MA","2116",115500,42.12056787,-71.18714475,1,27,31,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7742,1159470,"F_741683_2870346",975,975,266,"Sharon","8th Norfolk District",14300,0,0,14300,1491.100148,0,"0","RR R/W #31","BOSTON","MA","2116",115500,42.12393672,-71.18476897,1,33,32,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7743,1159507,"F_741302_2869825",975,975,266,"Sharon","8th Norfolk District",13500,0,0,13500,64476.0305,0,"0","RR R/W #2","BOSTON","MA","2116",130402,42.12251087,-71.18618047,1,35,32,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7744,1159543,"F_741702_2870597",975,975,266,"Sharon","8th Norfolk District",29700,0,0,29700,3918.365396,0,"0","RR R/W #30","BOSTON","MA","2116",130402,42.12462531,-71.18469551,1,39,32,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7745,1159567,"F_741880_2870596",972,972,266,"Sharon","8th Norfolk District",220900,148300,59500,428700,29328.06292,0,"66","DEPOT ST","BOSTON","MA","2116",115500,42.12462076,-71.18403938,1,39,32,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7746,1160025,"F_743290_2872814",975,975,266,"Sharon","8th Norfolk District",27600,0,0,27600,17285.42908,0,"0","RR R/W #37","BOSTON","MA","2116",115500,42.13069284,-71.17881103,1,20,29,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7747,1160122,"F_743732_2873506",975,975,266,"Sharon","8th Norfolk District",49400,0,0,49400,8000.841808,0,"0","RR R/W #38","BOSTON","MA","2116",115500,42.13258722,-71.17717191,,11,26,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7749,1160356,"F_744724_2874770",975,975,266,"Sharon","8th Norfolk District",10600,0,0,10600,16255.81249,0,"0","RR R/W #39","BOSTON","MA","2116",115500,42.13604546,-71.17349689,,5,11,"Minimal Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7751,1160373,"F_744672_2874909",975,975,266,"Sharon","8th Norfolk District",9600,0,0,9600,14436.06427,0,"0","RR #40","BOSTON","MA","2116",130402,42.13642744,-71.17368665,,5,11,"Minimal Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
7753,1160501,"F_745684_2875945",975,975,266,"Sharon","8th Norfolk District",10800,0,0,10800,22551.34543,0,"0","RR R/W #47","BOSTON","MA","2116",115500,42.1392597,-71.16994073,,7,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7754,1160504,"F_745251_2875583",975,975,266,"Sharon","8th Norfolk District",8100,0,0,8100,16950.25866,0,"0","RR R/W #46","BOSTON","MA","2116",130402,42.1382709,-71.17154237,,9,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
7756,1160699,"F_746720_2877095",975,975,266,"Sharon","8th Norfolk District",100300,0,0,100300,363170.7256,0,"10","AMTRACK WAY","BOSTON","MA","2116",115500,42.1424044,-71.16610434,,4,13,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
7757,1160708,"F_747112_2877814",975,975,266,"Sharon","8th Norfolk District",11600,0,0,11600,43265.78141,0,"0","RR R/W #48","BOSTON","MA","2116",130402,42.14437322,-71.16464851,,6,15,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
7979,1187263,"F_746055_2949352",972,972,207,"Newton","",1151800,436500,0,1588300,72023.96837,6168,"7","COMMONWEALTH AVE","BOSTON","MA","2114",,42.34069182,-71.16751781,1,54,58,"Good Transit","13 nearby routes: 11 bus, 2 rail, 0 other"
7991,1188297,"F_726484_2945760",975,975,207,"Newton","12th Middlesex District",13100,0,0,13100,4927.051619,0,"191","DORSET RD REAR","BOSTON","MA","2130",232875,42.33102173,-71.23994773,4,21,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
7998,1188457,"F_734166_2940896",975,975,207,"Newton","12th Middlesex District",223300,0,0,223300,8492.068504,0,"","ELLIOT ST","BOSTON","MA","2130",116094,42.31760684,-71.21159867,,51,49,"Some Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
8007,1188947,"F_725252_2946718",972,972,207,"Newton","11th Middlesex District",13700,0,0,13700,4508.215595,0,"1948","WASHINGTON ST","BOSTON","MA","2114",182813,42.33366075,-71.24449335,5,25,51,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8010,1189284,"F_748334_2945111",975,975,207,"Newton","12th Middlesex District",251700,0,0,251700,16230.78073,0,"","MIDDLESEX RD OFF","BOSTON","MA","2114",200250,42.32902964,-71.15915094,8,46,59,"Good Transit","9 nearby routes: 6 bus, 3 rail, 0 other"
8016,1190740,"F_740042_2954639",975,975,207,"Newton","11th Middlesex District",98000,0,0,98000,1892.41471,0,"0","RICHARDSON ST","BOSTON","MA","2116",92500,42.35526174,-71.18968757,,80,48,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
8019,1192847,"F_740788_2954770",975,975,207,"Newton","11th Middlesex District",7800,0,700,8500,752.2575959,0,"107","CENTRE AVE","BOSTON","MA","2116",92500,42.35561373,-71.18692585,,74,48,"Some Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
8024,1196229,"F_729209_2951627",975,975,207,"Newton","11th Middlesex District",153100,0,0,153100,21441.6118,0,"1400","WASHINGTON ST","BOSTON","MA","2116",125192,42.34709784,-71.22980128,20,73,33,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8027,1196845,"F_720832_2950370",975,975,207,"Newton","11th Middlesex District",24000,0,0,24000,12731.27153,0,"2450","COMMONWEALTH AVE","BOSTON","MA","2116",119149,42.34371721,-71.26080241,5,33,45,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
8028,1197544,"F_722149_2950231",975,975,207,"Newton","11th Middlesex District",86500,0,2300,88800,2506.165999,0,"11","NEWLAND ST","BOSTON","MA","2116",119149,42.34332555,-71.25593231,10,52,48,"Some Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8029,1197770,"F_721072_2949810",975,975,207,"Newton","11th Middlesex District",83400,0,0,83400,8936.707353,0,"81","EVERGREEN AVE","BOSTON","MA","2116",119149,42.34217869,-71.25992048,5,28,46,"Some Transit","7 nearby routes: 5 bus, 2 rail, 0 other"
8034,1200903,"F_726043_2946303",972,972,207,"Newton","11th Middlesex District",3498700,3101000,0,6599700,219050.0327,102000,"1940","WASHINGTON ST","BOSTON","MA","2114",182813,42.33251543,-71.24157257,4,20,51,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8036,1201454,"F_726541_2945857",972,972,207,"Newton","11th Middlesex District",86500,0,0,86500,8471.240669,0,"1940","WASHINGTON ST","BOSTON","MA","2114",182813,42.33128742,-71.23973583,4,21,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8041,1201687,"F_729613_2943364",972,972,207,"Newton","12th Middlesex District",20400,0,0,20400,11483.402,0,"0","CHESTNUT ST OFF","BOSTON","MA","2114",232875,42.3244202,-71.22840414,3,50,49,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8048,1202147,"F_739358_2945292",972,972,207,"Newton","12th Middlesex District",3400,0,0,3400,390.5546398,0,"","UNION ST","BOSTON","MA","2114",156505,42.32961994,-71.19234286,,86,50,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
8052,1202297,"F_738646_2944727",972,972,207,"Newton","12th Middlesex District",119800,0,0,119800,3356.232359,0,"","PAUL ST OFF","BOSTON","MA","2114",156505,42.32807657,-71.19498342,,82,50,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
8057,1202826,"F_728290_2944509",975,975,207,"Newton","12th Middlesex District",13000,0,0,13000,5112.488173,0,"1697","BEACON ST REAR","BOSTON","MA","2114",232875,42.3275736,-71.23328317,3,63,50,"Good Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
8062,1203039,"F_729081_2943946",975,975,207,"Newton","12th Middlesex District",311100,0,30000,341100,23502.70719,0,"100","WYMAN ST","BOSTON","MA","2114",232875,42.32602187,-71.2303646,3,64,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8069,1203668,"F_729712_2943420",975,975,207,"Newton","12th Middlesex District",19100,0,0,19100,11454.37805,0,"52","WYMAN ST REAR","BOSTON","MA","2114",232875,42.324573,-71.22803739,3,46,49,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8071,1204021,"F_730301_2943047",975,975,207,"Newton","12th Middlesex District",17400,0,0,17400,8818.284247,0,"758","CHESTNUT ST","BOSTON","MA","2114",232875,42.32354429,-71.22586378,3,62,49,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8072,1204094,"F_730277_2942945",975,975,207,"Newton","12th Middlesex District",16800,0,0,16800,9642.811411,0,"760","CHESTNUT ST","BOSTON","MA","2114",146094,42.32326461,-71.22595374,3,62,49,"Some Transit","4 nearby routes: 3 bus, 1 rail, 0 other"
8076,1204824,"F_732863_2941463",972,972,207,"Newton","12th Middlesex District",613100,0,6700,619800,18041.25547,0,"248","LINCOLN ST OFF","BOSTON","MA","2114",146094,42.31917471,-71.21640948,,59,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8083,1206071,"F_733270_2941050",972,972,207,"Newton","12th Middlesex District",23900,0,0,23900,5381.509765,0,"1060","BOYLSTON ST","BOSTON","MA","2114",116094,42.31803769,-71.21490968,,64,50,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8118,1209635,"F_748475_2945348",975,975,207,"Newton","12th Middlesex District",271300,0,0,271300,13557.46239,0,"","HAMMOND ST OFF","BOSTON","MA","2114",200250,42.32967843,-71.158626,6,41,61,"Good Transit","9 nearby routes: 6 bus, 3 rail, 0 other"
8121,1210083,"F_739182_2945188",972,972,207,"Newton","12th Middlesex District",115300,0,0,115300,5556.672555,0,"","UNION ST","BOSTON","MA","2130",156505,42.3293363,-71.19299512,,86,50,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
8123,1210184,"F_739529_2945376",972,972,207,"Newton","12th Middlesex District",98400,0,0,98400,1813.222299,0,"","UNION ST","BOSTON","MA","2114",156505,42.32984875,-71.19170935,,86,50,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
8126,1210290,"F_723439_2947774",972,972,207,"Newton","11th Middlesex District",118800,0,9800,128600,15511.35622,0,"300","GROVE ST OFF","BOSTON","MA","2114",129028,42.33657318,-71.25118716,5,40,52,"Good Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8127,1210291,"F_723498_2947868",972,972,207,"Newton","11th Middlesex District",17100,0,0,17100,11357.27465,0,"298","GROVE ST","BOSTON","MA","2114",129028,42.33683065,-71.25096793,5,49,52,"Good Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8130,1210619,"F_722073_2949308",920,975,207,"Newton","11th Middlesex District",1956200,0,0,1956200,43326.74088,0,"355","GROVE ST OFF","BOSTON","MA","2116",129028,42.34079339,-71.25622319,7,3,51,"Good Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8132,1210750,"F_722205_2949911",975,975,207,"Newton","11th Middlesex District",10700,0,0,10700,2724.973404,0,"132","CHARLES ST REAR AUB","BOSTON","MA","2116",129028,42.34244701,-71.25572856,9,39,50,"Good Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8134,1210754,"F_721957_2949453",975,975,207,"Newton","11th Middlesex District",24500,0,0,24500,16650.8892,0,"149","CHARLES ST  AUB","BOSTON","MA","2116",129028,42.34119218,-71.25665072,7,3,51,"Good Transit","8 nearby routes: 6 bus, 2 rail, 0 other"
8911,1312461,"F_772199_2986692",972,972,178,"Melrose","",298200,0,0,298200,37489.22636,0,"0","WASHINGTON ST","BOSTON","MA","2130",,42.44283242,-71.07012083,,56,56,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
8976,1322366,"F_792517_3018213",972,972,229,"Peabody","12th Essex District",865300,0,0,865300,52002.5827,0,"76","NEWBURY ST","BOSTON","MA","2116",105885,42.52901799,-70.99415533,,34,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
9497,1460862,"F_744554_2907744",975,975,73,"Dedham","11th Norfolk District",698100,0,480200,1178300,238277.3255,0,"85","ALLIED DR","BOSTON","MA","2116",119722,42.22653217,-71.17365853,1,21,31,"Some Transit","2 nearby routes: 1 bus, 1 rail, 0 other"
9499,1461091,"F_745428_2908362",975,975,73,"Dedham","11th Norfolk District",173100,0,0,173100,34107.24463,0,"75","ALLIED DR","BOSTON","MA","2116",119722,42.22821881,-71.17042279,1,45,30,"Some Transit","2 nearby routes: 1 bus, 1 rail, 0 other"
9501,1461947,"F_747956_2909923",975,975,73,"Dedham","11th Norfolk District",161300,0,0,161300,13625.00093,0,"859","EAST ST","BOSTON","MA","2116",92442,42.23247517,-71.16106592,1,43,27,"Some Transit","2 nearby routes: 1 bus, 1 rail, 0 other"
