fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
17177,Stephenson County,Illinois,IL,21986,23447,45.1,45433,51.60786212664803,42.35172178233953,-89.6623640191516
17179,Tazewell County,Illinois,IL,65987,67865,40.9,133852,50.70152108298718,40.50752986084522,-89.51341811337454
17181,Union County,Illinois,IL,8592,8535,43.7,17127,49.83359607637065,37.471232788925136,-89.25511205433808
17183,Vermilion County,Illinois,IL,38967,39440,40.3,78407,50.30163123190532,40.183416435897776,-87.7328147124891
17185,Wabash County,Illinois,IL,5666,5907,43.6,11573,51.04121662490279,38.446049210716836,-87.84430346847722
17187,Warren County,Illinois,IL,8353,8985,39.3,17338,51.82258622678509,40.84881676011244,-90.61501039462986
17189,Washington County,Illinois,IL,7108,7047,43.4,14155,49.78452843518191,38.35216945067585,-89.4104700483041
17191,Wayne County,Illinois,IL,8141,8346,43.3,16487,50.62170194698854,38.429576551373906,-88.42556023715997
17193,White County,Illinois,IL,6882,7143,44.1,14025,50.93048128342246,38.08747726000744,-88.1795551880565
17195,Whiteside County,Illinois,IL,27799,28597,43.2,56396,50.70749698560182,41.75627873396718,-89.91409401353253
17197,Will County,Illinois,IL,341816,346881,37.6,688697,50.36772339650093,41.44504270382514,-87.97864242148339
17199,Williamson County,Illinois,IL,33607,33692,40.9,67299,50.06315101264506,37.73025419311814,-88.92991758511597
17201,Winnebago County,Illinois,IL,139748,146426,39.6,286174,51.166772662785576,42.336258922179724,-89.16086010839521
17203,Woodford County,Illinois,IL,19343,19474,40,38817,50.16874050029626,40.78821820261186,-89.21112229265579
18001,Adams County,Indiana,IN,17561,17634,33.4,35195,50.10370791305583,40.74565523116364,-84.9366159790589
18003,Allen County,Indiana,IN,180669,189347,35.8,370016,51.17265199342731,41.09088453099658,-85.06657404141417
18005,Bartholomew County,Indiana,IN,41150,40743,37.7,81893,49.75150501263844,39.205951283498024,-85.89759073009328
18007,Benton County,Indiana,IN,4326,4341,40.5,8667,50.08653513326411,40.60625371339157,-87.31093166056296
18009,Blackford County,Indiana,IN,6037,6092,44.3,12129,50.226729326407785,40.47363682229351,-85.32482248007156
18011,Boone County,Indiana,IN,31750,32571,38,64321,50.638205251784015,40.05079933933479,-86.46870625463869
18013,Brown County,Indiana,IN,7441,7593,49.2,15034,50.505520819475855,39.19623153578478,-86.22737678006371
18015,Carroll County,Indiana,IN,10034,9960,42.8,19994,49.814944483345,40.582847207631175,-86.56349721619391
18017,Cass County,Indiana,IN,19082,19002,40.8,38084,49.89496901585968,40.76153986764884,-86.34598335434868
18019,Clark County,Indiana,IN,56359,59343,38.9,115702,51.289519628009884,38.47717759094238,-85.70729854416508
18021,Clay County,Indiana,IN,12935,13333,40.9,26268,50.75757575757576,39.39279542882983,-87.11576459254664
18023,Clinton County,Indiana,IN,15986,16315,38.2,32301,50.50927215875669,40.30169517995556,-86.47514275048589
18025,Crawford County,Indiana,IN,5367,5214,43.6,10581,49.27700595406861,38.29238156814547,-86.45172410530243
18027,Daviess County,Indiana,IN,16634,16303,34.7,32937,49.497525579135925,38.7024060738727,-87.0720446045788
18029,Dearborn County,Indiana,IN,24764,24737,42.7,49501,49.97272782368033,39.14517193438369,-84.97324273786923
18031,Decatur County,Indiana,IN,13202,13350,38.9,26552,50.27869840313347,39.307001474391214,-85.50110907630223
18033,DeKalb County,Indiana,IN,21307,21397,39.1,42704,50.105376545522674,41.397570214714456,-84.99905942488385
18035,Delaware County,Indiana,IN,55743,59873,35.4,115616,51.786084970938276,40.22754556356436,-85.39689983581057
18037,Dubois County,Indiana,IN,21048,21370,40.4,42418,50.37955584893206,38.36427303649641,-86.87981142676438
18039,Elkhart County,Indiana,IN,100713,102891,35.5,203604,50.53486179053457,41.59739348654994,-85.85873470418164
18041,Fayette County,Indiana,IN,11474,11785,42.6,23259,50.668558407498175,39.64002907719432,-85.17876388409131
18043,Floyd County,Indiana,IN,37135,39674,39.9,76809,51.65280110403728,38.31893113704578,-85.90681259382414
18045,Fountain County,Indiana,IN,8251,8235,43.1,16486,49.95147397792066,40.120898390231886,-87.24197108216225
18047,Franklin County,Indiana,IN,11426,11416,42,22842,49.978110498205055,39.41486847890327,-85.06014333272965
18049,Fulton County,Indiana,IN,9962,10250,41.3,20212,50.71244805066297,41.04697762486567,-86.2635370243981
18051,Gibson County,Indiana,IN,16848,16748,40.3,33596,49.85117275866175,38.31185418110544,-87.58461346877569
18053,Grant County,Indiana,IN,31935,35009,40.3,66944,52.29594885277247,40.51580008293558,-85.65471601021068
18055,Greene County,Indiana,IN,16033,16262,42.9,32295,50.354544047066106,39.03634430785281,-86.96204482196728
18057,Hamilton County,Indiana,IN,154532,161563,36.9,316095,51.112165646403774,40.072479549464575,-86.05202734084591
18059,Hancock County,Indiana,IN,36255,37575,39.9,73830,50.893945550589194,39.823552463290774,-85.77325851837486
18061,Harrison County,Indiana,IN,19875,19837,42.5,39712,49.95215551974214,38.19517152505245,-86.11130682918797
18063,Hendricks County,Indiana,IN,80391,80549,37.7,160940,50.04908661613023,39.76951990450325,-86.50997023079225
18065,Henry County,Indiana,IN,25391,23092,42.2,48483,47.629065858135846,39.93106319830469,-85.39642519959389
18067,Howard County,Indiana,IN,39852,42535,41.7,82387,51.62829087113258,40.48360753227319,-86.1169593860795
18069,Huntington County,Indiana,IN,17875,18503,40.7,36378,50.86315905217439,40.82921962480348,-85.48813053437355
18071,Jackson County,Indiana,IN,21822,22116,38.7,43938,50.334562337839685,38.906416400985336,-86.03753972835919
18073,Jasper County,Indiana,IN,16699,16750,39.9,33449,50.076235462943586,41.02298757177246,-87.1161183401252
18075,Jay County,Indiana,IN,10398,10595,40,20993,50.46920402038775,40.43795740161875,-85.00570481094738
18077,Jefferson County,Indiana,IN,15333,16904,40.5,32237,52.4366411266557,38.78578871740532,-85.43855043504226
18079,Jennings County,Indiana,IN,13925,13802,39.7,27727,49.77819453961842,38.996923297558006,-85.62803435540019
18081,Johnson County,Indiana,IN,74349,77215,37.4,151564,50.945475178802354,39.489962242061225,-86.10159622311738
18083,Knox County,Indiana,IN,18949,18460,38,37409,49.34641396455399,38.6890699422532,-87.4180246740044
18085,Kosciusko County,Indiana,IN,39264,39542,38,78806,50.17638250894601,41.24407150732547,-85.86071564344066
18087,LaGrange County,Indiana,IN,19752,19190,31.4,38942,49.27841405166658,41.64262145134996,-85.42649136538262
18089,Lake County,Indiana,IN,235515,251334,38.7,486849,51.62463104576573,41.41713854420433,-87.38221505948651
18091,LaPorte County,Indiana,IN,57068,53484,40.4,110552,48.37904334611766,41.54598753848309,-86.73996089293485
18093,Lawrence County,Indiana,IN,22558,23061,42.8,45619,50.55130537714548,38.84116042551731,-86.48345736328001
18095,Madison County,Indiana,IN,64707,64798,40.3,129505,50.03513377861859,40.161610412315575,-85.71935636349004
18097,Marion County,Indiana,IN,455007,489516,34.4,944523,51.82679511245358,39.781711193617234,-86.1384702727316
18099,Marshall County,Indiana,IN,23174,23421,40.1,46595,50.26504989805773,41.324840167674886,-86.26175726749923
18101,Martin County,Indiana,IN,5155,5055,42.7,10210,49.51028403525955,38.70801365526136,-86.8030733714071
18103,Miami County,Indiana,IN,19084,16817,40,35901,46.842706331299965,40.769456371656574,-86.04504973375286
18105,Monroe County,Indiana,IN,72416,72987,29.3,145403,50.19635083182603,39.160910272184005,-86.52312652398106
18107,Montgomery County,Indiana,IN,19442,18834,40.5,38276,49.2057686278608,40.040397335673426,-86.89329763926185
18109,Morgan County,Indiana,IN,34447,35280,41.4,69727,50.59732958538299,39.4815696268052,-86.44623079230766
18111,Newton County,Indiana,IN,7004,7014,42.9,14018,50.03566842630903,40.955838123969755,-87.39757007530145
18113,Noble County,Indiana,IN,23844,23607,38.7,47451,49.75026869823608,41.398602836637686,-85.41749644845041
18115,Ohio County,Indiana,IN,2918,2969,47.5,5887,50.433157805333785,38.950078790921296,-84.9650911161703
18117,Orange County,Indiana,IN,9727,9820,42.1,19547,50.237888166982145,38.541790572218964,-86.49506132380635
18119,Owen County,Indiana,IN,10628,10250,44.9,20878,49.09474087556279,39.31280489945843,-86.83767051132983
18121,Parke County,Indiana,IN,8211,8785,41.8,16996,51.688632619439865,39.77363464069859,-87.20637911496482
18123,Perry County,Indiana,IN,10222,8919,42.2,19141,46.59631158246695,38.07965285417815,-86.63802268360243
18125,Pike County,Indiana,IN,6256,6155,43.7,12411,49.59310289259528,38.398780033004016,-87.23216276062624
18127,Porter County,Indiana,IN,83212,84829,39.5,168041,50.48113258073923,41.46054623322723,-87.06725879780336
18129,Posey County,Indiana,IN,12787,12802,42.3,25589,50.029309468912416,38.02181793172545,-87.86845961108344
18131,Pulaski County,Indiana,IN,6404,6256,41.2,12660,49.41548183254344,41.04185367747528,-86.69879738685349
18133,Putnam County,Indiana,IN,19714,17845,37.9,37559,47.511914587715324,39.66628078271651,-86.844995992361
18135,Randolph County,Indiana,IN,12269,12807,42.4,25076,51.072738873823575,40.1575877429863,-85.0114427391063
18137,Ripley County,Indiana,IN,14077,14348,40.8,28425,50.47669305189094,39.10347556529025,-85.26236518015438
18139,Rush County,Indiana,IN,8185,8519,41.6,16704,50.99976053639846,39.61996981088351,-85.46576014729358
18141,St. Joseph County,Indiana,IN,130832,138408,36.5,269240,51.40692319120488,41.61665473590719,-86.28985054577107
18143,Scott County,Indiana,IN,11670,12073,40.7,23743,50.84867118729731,38.68507421898323,-85.74748028616825
18145,Shelby County,Indiana,IN,21941,22458,41,44399,50.582220320277486,39.523715306495326,-85.79166262943131
18147,Spencer County,Indiana,IN,10363,10163,43.6,20526,49.51281301763617,38.014096395972985,-87.00766950958703
18149,Starke County,Indiana,IN,11302,11639,41.6,22941,50.73449282943202,41.280937413569475,-86.64762763359609
18151,Steuben County,Indiana,IN,17542,16932,43.2,34474,49.1152752799211,41.64389192707598,-85.00085915878145
18153,Sullivan County,Indiana,IN,11174,9618,41,20792,46.25817622162371,39.08884212786491,-87.41471967132526
18155,Switzerland County,Indiana,IN,5504,5124,40.1,10628,48.21226947685359,38.82619748042333,-85.03700185185556
18157,Tippecanoe County,Indiana,IN,96866,92428,28,189294,48.82774942681754,40.388619810903435,-86.89405932795191
18159,Tipton County,Indiana,IN,7609,7609,44.9,15218,50,40.31134431513603,-86.05185146852709
18161,Union County,Indiana,IN,3514,3639,43.8,7153,50.87375926184817,39.625594785194465,-84.92513791015591
18163,Vanderburgh County,Indiana,IN,87676,93637,38.1,181313,51.643842416153284,38.02496059839477,-87.58581620626455
18165,Vermillion County,Indiana,IN,7809,7751,43.1,15560,49.81362467866324,39.853826991064,-87.46398211720657
18167,Vigo County,Indiana,IN,54705,52988,36.2,107693,49.20282655325787,39.4306355791122,-87.38997396415559
18169,Wabash County,Indiana,IN,15365,16266,42.2,31631,51.42423571812462,40.84564369759897,-85.79399878786931
18171,Warren County,Indiana,IN,4124,4123,44.5,8247,49.99393718928095,40.346937181849086,-87.35330188803933
18173,Warrick County,Indiana,IN,30409,31519,40.9,61928,50.89620204107996,38.09217364959559,-87.27208736549615
18175,Washington County,Indiana,IN,13892,13935,41.5,27827,50.077263089804866,38.59999799589367,-86.10530521704997
18177,Wayne County,Indiana,IN,32288,34325,40.9,66613,51.52898082956781,39.864382355355886,-85.00983824347364
18179,Wells County,Indiana,IN,13773,14174,39.8,27947,50.71742941997353,40.72918907332118,-85.22119400261002
18181,White County,Indiana,IN,12143,12074,41.9,24217,49.85753809307511,40.74975985544136,-86.86548809081866
18183,Whitley County,Indiana,IN,16702,16947,40.8,33649,50.36405242354899,41.139380405482115,-85.50512035141435
19001,Adair County,Iowa,IA,3516,3608,45.4,7124,50.6457046603032,41.33074048993052,-94.47096640545881
19003,Adams County,Iowa,IA,1854,1872,47.3,3726,50.24154589371981,41.028975224955516,-94.69916585870594
19005,Allamakee County,Iowa,IA,7045,6835,44.8,13880,49.24351585014409,43.28428239914959,-91.37805332569299
19007,Appanoose County,Iowa,IA,6154,6356,45.4,12510,50.80735411670664,40.7431700905196,-92.8686187703517
19009,Audubon County,Iowa,IA,2758,2879,49,5637,51.073265921589496,41.684602025452975,-94.90581787645112
19011,Benton County,Iowa,IA,12783,12843,42.6,25626,50.11706860220089,42.08018645568502,-92.06574296651894
19013,Black Hawk County,Iowa,IA,65309,67700,34.9,133009,50.89881135862987,42.47009068616707,-92.30882457369528
19015,Boone County,Iowa,IA,13310,13089,41.8,26399,49.58142353877041,42.03650207443015,-93.93163339378236
19017,Bremer County,Iowa,IA,12274,12508,39.7,24782,50.472116859010576,42.77458652030272,-92.3180539317849
19019,Buchanan County,Iowa,IA,10451,10674,38.7,21125,50.527810650887574,42.47080624808688,-91.83784662943094
19021,Buena Vista County,Iowa,IA,10238,10022,35.2,20260,49.466929911154985,42.73549598809982,-95.15113459975645
19023,Butler County,Iowa,IA,7381,7354,44.1,14735,49.908381404818456,42.73156850708488,-92.79018091855623
19025,Calhoun County,Iowa,IA,5044,4736,45.1,9780,48.425357873210636,42.385185505883165,-94.6404036245246
19027,Carroll County,Iowa,IA,9988,10356,41.7,20344,50.904443570585926,42.03620789925285,-94.86056560381431
19029,Cass County,Iowa,IA,6547,6644,44.9,13191,50.36767492987643,41.3314998205152,-94.92783802566971
19031,Cedar County,Iowa,IA,9161,9284,42,18445,50.333423692057465,41.772320438971384,-91.13243116629921
19033,Cerro Gordo County,Iowa,IA,20850,22134,44.5,42984,51.49357900614182,43.081557527751315,-93.2608136360143
19035,Cherokee County,Iowa,IA,5796,5672,46.8,11468,49.459365190094175,42.73561393346282,-95.62381554894704
19037,Chickasaw County,Iowa,IA,6058,6041,44.3,12099,49.92974626002149,43.060051475588196,-92.31767550328888
19039,Clarke County,Iowa,IA,4689,4593,39.5,9282,49.48287007110537,41.029014285048746,-93.78515370107519
19041,Clay County,Iowa,IA,8051,8262,42.7,16313,50.64672347207748,43.08257225781066,-95.15093604388913
19043,Clayton County,Iowa,IA,8900,8772,47.1,17672,49.63784517881395,42.84472016820608,-91.34142922750321
19045,Clinton County,Iowa,IA,23126,24092,42.2,47218,51.02291499004616,41.89802867609232,-90.53196563427734
19047,Crawford County,Iowa,IA,8547,8585,37.8,17132,50.11090357226243,42.03720374512621,-95.38198703127549
19049,Dallas County,Iowa,IA,41367,42635,35.3,84002,50.75474393466822,41.68487011516291,-94.03977090170676
19051,Davis County,Iowa,IA,4398,4487,37,8885,50.500844119302194,40.74769343581546,-92.40971356477583
19053,Decatur County,Iowa,IA,4017,4027,36.4,8044,50.06215813028344,40.73769890818721,-93.78628400558628
19055,Delaware County,Iowa,IA,8689,8569,43.6,17258,49.65233514891644,42.4712119692007,-91.36733448667803
19057,Des Moines County,Iowa,IA,19313,20287,42.6,39600,51.22979797979797,40.923177863852324,-91.18147573534729
19059,Dickinson County,Iowa,IA,8515,8541,48.4,17056,50.07621951219512,43.37791095821516,-95.15088080785755
19061,Dubuque County,Iowa,IA,47744,49058,38.5,96802,50.67870498543419,42.46882113653326,-90.8824568896214
19063,Emmet County,Iowa,IA,4770,4781,42.4,9551,50.057585593131606,43.377943543605085,-94.67842860370597
19065,Fayette County,Iowa,IA,9998,9931,43.6,19929,49.831903256560786,42.862611086611714,-91.84435518006352
19067,Floyd County,Iowa,IA,7766,8092,43.9,15858,51.027872367259434,43.0599326464129,-92.78900648463858
19069,Franklin County,Iowa,IA,5117,5128,42.4,10245,50.05368472425573,42.73254379612189,-93.26247472244144
19071,Fremont County,Iowa,IA,3470,3498,45.8,6968,50.200918484500576,40.74556962436599,-95.60467613777904
19073,Greene County,Iowa,IA,4380,4623,44.5,9003,51.34955014995002,42.03624153306765,-94.39683406538074
19075,Grundy County,Iowa,IA,6108,6233,42.5,12341,50.50644194149583,42.401865324027554,-92.79142901258335
19077,Guthrie County,Iowa,IA,5335,5339,45.6,10674,50.018737118231215,41.683746110470366,-94.50106211564245
19079,Hamilton County,Iowa,IA,7377,7733,42.4,15110,51.17802779616149,42.38375069678499,-93.70679229400999
19081,Hancock County,Iowa,IA,5494,5394,44.5,10888,49.54077883908891,43.081901667068536,-93.73427031835381
19083,Hardin County,Iowa,IA,8565,8562,44.7,17127,49.99124189875635,42.3838738801468,-93.24039754219056
19085,Harrison County,Iowa,IA,6989,7154,44.1,14143,50.58332744113696,41.68285868214177,-95.81683521170251
19087,Henry County,Iowa,IA,10125,9801,40,19926,49.1869918699187,40.987986103536976,-91.54454205130084
19089,Howard County,Iowa,IA,4580,4684,42.2,9264,50.56131260794473,43.35675952948708,-92.31720101184602
19091,Humboldt County,Iowa,IA,4651,4915,43,9566,51.37988710014635,42.77646003700154,-94.20716002649134
19093,Ida County,Iowa,IA,3457,3459,44.5,6916,50.01445922498554,42.386898436170405,-95.51349742998879
19095,Iowa County,Iowa,IA,8052,8155,42.1,16207,50.31776392916642,41.68632088464681,-92.06549578347915
19097,Jackson County,Iowa,IA,9712,9683,44.7,19395,49.925238463521524,42.17173546790929,-90.57425028646082
19099,Jasper County,Iowa,IA,18669,18222,42.3,36891,49.394161177522975,41.686029156101426,-93.05375425148847
19101,Jefferson County,Iowa,IA,9112,8965,43,18077,49.59340598550644,41.031769302955674,-91.94888870234652
19103,Johnson County,Iowa,IA,72765,74236,30,147001,50.500336732403184,41.671532538266206,-91.5881044028689
19105,Jones County,Iowa,IA,10585,9983,43.4,20568,48.53656164916375,42.121228096396514,-91.13146147583886
19107,Keokuk County,Iowa,IA,5202,4998,43.9,10200,49,41.3364575032478,-92.17863866653911
