percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,cases_rate,deaths_rate,men_percent,women_percent
67.2751223184042,26.307866014301844,5314.0,3575.0,1398.0,71.12290311537144,26.68606641561109,5842.0,4155.0,1559.0,3.3,90.7,1.5,0.1,0.6,0.1,14.2,18.2,27.5,15.6,20.7,8.6,27.5,80.9,10.7,0.9,3.5,0.7,3.3,17.4,75.3,15.9,8.4,0.4,3.6,1.1213927227101632,0.00784190715181932,49.54516938519448,50.45483061480552
72.81049740616417,20.29295086969789,3277.0,2386.0,665.0,77.25806451612904,20.56451612903226,3720.0,2874.0,765.0,0.7,95.2,0.2,3.5,0.0,0.0,13.6,21.9,28.4,23.1,17.1,15.0,16.3,77.6,11.8,0.0,2.5,1.4,6.7,24.2,72.3,12.0,14.7,1.0,4.2,3.0739795918367347,0.0,49.09438775510204,50.90561224489796
62.208665728140154,30.439543250430155,6393.0,3977.0,1946.0,66.00109409190371,31.646608315098465,7312.0,4826.0,2314.0,2.9,88.4,3.1,0.4,0.3,0.1,18.5,24.7,33.0,17.1,24.1,8.0,17.8,76.9,8.6,0.0,7.6,0.8,6.1,19.8,79.4,14.8,5.5,0.3,6.3,3.2612656382849505,0.03643872221547431,48.32381877808818,51.67618122191182
82.48076052512448,12.720688094160256,2209.0,1822.0,281.0,86.12191958495461,12.278426286208385,2313.0,1992.0,284.0,3.2,92.4,0.7,1.5,0.7,0.0,15.9,24.8,29.3,16.0,19.5,16.6,18.6,82.8,8.5,0.0,2.4,1.5,4.8,15.8,69.6,16.8,13.2,0.5,2.5,1.834862385321101,0.0,51.47808358817532,48.52191641182468
76.98255352894529,18.07097541633624,10088.0,7766.0,1823.0,77.36520390475322,21.00173341848372,10961.0,8480.0,2302.0,14.5,82.0,1.1,0.3,0.1,0.2,15.7,21.7,29.1,17.7,23.4,14.2,15.6,82.2,10.9,0.7,1.8,0.9,3.5,17.9,77.1,15.2,7.5,0.2,4.2,3.1773007721579782,0.025861750471053317,49.67303358333026,50.32696641666975
72.89624873267995,22.068266306184526,5918.0,4314.0,1306.0,74.9618320610687,22.97709923664123,6550.0,4910.0,1505.0,2.5,90.5,3.2,0.7,0.9,0.0,17.6,26.0,29.5,20.1,22.0,10.6,17.7,78.9,9.9,0.1,4.0,1.4,5.6,17.1,78.2,15.4,6.3,0.1,2.2,2.22267398522735,0.020329335230737957,49.569695737616044,50.430304262383956
72.24747474747474,21.464646464646467,3960.0,2861.0,850.0,72.92993630573248,24.74977252047316,4396.0,3206.0,1088.0,4.2,83.4,0.9,7.7,0.6,0.1,13.2,19.4,30.4,21.6,20.3,7.9,19.8,80.8,7.9,0.1,3.7,0.4,7.1,18.2,72.9,15.5,11.5,0.2,3.4,3.132703368940017,0.061626951520131465,48.06902218570254,51.93097781429746
69.42811725999039,23.988022623932572,27051.0,18781.0,6489.0,69.64878232016528,28.181932010267325,31946.0,22250.0,9003.0,4.6,89.5,2.1,0.8,1.1,0.0,10.8,15.8,40.0,15.2,21.4,11.6,11.8,84.8,7.9,0.1,1.6,1.3,4.2,22.7,77.9,16.0,6.0,0.1,4.5,2.5958345910051315,0.004527618472683369,50.481436764262,49.518563235738
71.83308494783905,23.32339791356185,1342.0,964.0,313.0,75.37212449255752,23.07171853856563,1478.0,1114.0,341.0,4.4,91.6,1.5,0.0,0.0,0.0,12.6,18.1,35.7,12.5,20.5,13.9,17.4,74.1,9.9,1.0,3.2,3.4,8.3,20.9,70.6,21.9,7.5,0.0,4.8,4.202626641651032,0.1125703564727955,50.46904315196998,49.53095684803002
84.11924119241192,12.791327913279133,1845.0,1552.0,236.0,85.49571603427172,12.974296205630354,1634.0,1397.0,212.0,3.4,86.7,0.4,5.3,0.0,0.0,14.3,21.6,32.6,14.8,15.9,19.3,17.4,75.3,11.4,0.0,7.5,1.1,4.8,19.7,68.0,19.7,12.0,0.2,6.2,0.9343065693430658,0.0,51.91240875912408,48.0875912408759
71.75053660863344,23.36036250894348,8386.0,6017.0,1959.0,74.03018446059252,24.18110676355505,8945.0,6622.0,2163.0,2.4,88.6,0.4,3.0,0.2,0.5,13.7,19.3,32.4,15.8,21.5,8.4,22.0,84.9,7.8,0.0,3.2,0.9,3.2,18.8,75.2,17.5,7.0,0.2,5.4,3.6729915613872497,0.03414467586946978,49.20247792790596,50.79752207209405
83.17955997161106,13.34279630943932,1409.0,1172.0,188.0,82.71428571428572,15.714285714285715,1400.0,1158.0,220.0,6.5,90.3,0.0,0.0,0.9,0.0,11.2,14.4,37.7,13.6,21.7,15.7,11.3,71.7,8.6,0.0,10.1,2.2,7.4,13.2,64.4,21.8,13.0,0.8,1.7,5.715353007097497,0.22413149047441167,49.45834889802017,50.54165110197982
82.706002034588,12.004069175991864,983.0,813.0,118.0,84.44656488549617,13.645038167938928,1048.0,885.0,143.0,10.7,83.1,1.0,1.4,0.9,0.0,8.9,12.0,44.3,14.1,19.5,16.3,5.7,78.6,5.8,0.0,7.9,2.6,5.1,17.4,66.4,18.9,14.4,0.4,1.5,3.6859741503111536,0.19147917663954045,51.36428913355673,48.63571086644328
75.95921652803864,17.842768983096324,3727.0,2831.0,665.0,75.68940493468796,21.359458151910978,4134.0,3129.0,883.0,2.4,94.5,0.7,0.6,0.6,0.0,9.4,14.6,32.8,15.1,24.5,15.7,12.0,80.7,9.7,0.1,2.3,0.8,6.4,19.7,71.0,20.3,8.5,0.3,3.3,1.7432646592709984,0.03657198585883213,49.38437157137632,50.61562842862368
74.5497259201253,19.42051683633516,3831.0,2856.0,744.0,76.23382846190704,21.394345951126017,4174.0,3182.0,893.0,3.2,93.3,0.7,0.3,0.3,0.0,11.9,11.7,31.6,18.3,21.8,10.1,18.3,79.7,9.6,0.3,3.2,1.9,5.2,17.0,74.3,17.1,8.3,0.3,5.0,2.4262865847024258,0.010880208900010879,49.537591121749536,50.462408878250464
75.46693589096418,18.147400302877333,3962.0,2990.0,719.0,76.59622302158273,20.863309352517987,4448.0,3407.0,928.0,2.5,93.7,0.8,0.6,0.5,0.0,11.3,14.3,30.9,18.0,20.2,16.9,14.0,82.5,10.5,0.6,1.7,0.6,4.1,19.9,70.3,21.3,8.4,0.0,3.7,2.317483189241114,0.10806916426512968,50.39625360230547,49.60374639769453
82.2637106184364,11.901983663943989,857.0,705.0,102.0,82.41150442477877,13.938053097345133,904.0,745.0,126.0,8.4,90.8,0.0,0.0,0.0,0.0,8.1,15.2,38.8,17.4,18.4,15.4,10.0,84.0,6.7,0.0,4.3,0.6,4.3,13.4,71.2,19.1,8.3,1.4,1.8,1.321079839172889,0.0,48.30557151062608,51.69442848937392
65.86147399556323,28.231040999096212,12171.0,8016.0,3436.0,67.87434404428151,29.983466321615982,13911.0,9442.0,4171.0,10.6,80.2,2.6,1.8,1.6,0.0,16.0,21.2,27.1,20.3,20.5,11.6,20.6,80.2,12.7,0.0,2.1,1.5,3.5,18.0,76.8,16.7,6.1,0.4,5.2,1.785514384865107,0.027986118885033023,50.299451472069855,49.700548527930145
58.27547903360178,35.156900860871986,14404.0,8394.0,5064.0,60.47751937984496,37.02945736434109,16125.0,9752.0,5971.0,5.3,87.4,2.4,0.5,1.8,0.0,21.1,20.2,32.1,20.9,19.5,9.7,17.9,84.5,7.8,0.2,3.2,1.7,2.7,16.4,76.3,17.8,5.3,0.5,5.4,4.104964321338143,0.03580654236681245,50.05498861863474,49.945011381365255
83.56164383561644,12.191780821917806,1460.0,1220.0,178.0,84.49931412894375,14.266117969821673,1458.0,1232.0,208.0,2.6,94.7,0.2,0.9,0.5,0.0,17.5,30.6,33.9,13.7,23.3,18.8,10.3,77.9,10.2,0.0,2.8,1.6,7.4,16.9,63.4,21.7,14.8,0.0,2.8,5.257696298858527,0.03459010722933241,49.948114839156,50.051885160844
73.73876123876123,19.755244755244764,8008.0,5905.0,1582.0,76.19511139952412,22.063595068137573,9246.0,7045.0,2040.0,4.5,91.1,0.9,0.8,0.4,0.0,11.6,13.0,29.2,17.2,23.1,12.9,17.6,81.2,8.7,0.2,2.8,2.2,4.8,21.1,74.7,16.8,8.1,0.5,5.4,2.1500887172528964,0.026093309675399228,49.95303204258428,50.046967957415724
77.27272727272727,17.349970291146764,3366.0,2601.0,584.0,80.26673924877518,18.454001088731626,3674.0,2949.0,678.0,2.7,90.2,3.7,1.1,0.2,0.0,13.7,21.7,29.2,19.8,22.0,9.2,19.7,82.4,5.0,0.3,4.3,1.2,6.7,20.0,74.0,17.7,7.7,0.6,4.5,3.0166880616174585,0.012836970474967908,50.73170731707317,49.26829268292683
29.66556778835189,62.385187949658935,48231.0,14308.0,30089.0,29.087591240875913,68.53667014250956,57540.0,16737.0,39436.0,6.0,79.1,4.0,2.2,4.8,0.0,18.7,12.8,45.2,17.5,24.0,5.0,8.2,78.1,8.8,2.1,5.3,1.8,3.8,20.4,73.0,22.3,4.7,0.0,4.7,2.592397670746821,0.016128210787226458,49.528886474373124,50.471113525626876
78.97553516819572,15.902140672782874,1308.0,1033.0,208.0,79.7593772116065,18.895966029724,1413.0,1127.0,267.0,20.1,77.2,1.3,0.0,0.3,0.0,10.2,17.5,31.0,14.5,20.1,14.3,20.1,80.2,7.1,0.0,2.4,4.7,5.7,19.2,69.5,20.4,9.7,0.5,2.9,2.9531568228105907,0.0,51.59538357094365,48.40461642905635
83.24066719618745,12.708498808578234,1259.0,1048.0,160.0,83.89012620638456,14.179658500371197,1347.0,1130.0,191.0,4.1,91.0,0.2,1.9,0.5,0.0,13.5,16.4,34.7,21.2,13.7,14.5,15.9,71.8,12.9,0.0,5.1,3.4,6.8,27.0,60.5,26.1,13.2,0.2,6.9,0.65865943432778,0.0,49.24447888415343,50.75552111584657
71.27787307032591,22.890222984562612,11660.0,8311.0,2669.0,70.87623139026739,26.90911784312273,13501.0,9569.0,3633.0,5.6,90.2,0.9,0.2,1.4,0.1,16.7,13.3,33.1,20.0,25.8,10.8,10.4,86.6,6.1,0.2,3.2,0.3,3.6,12.8,72.1,20.8,6.8,0.2,2.8,5.222149115212798,0.06233334487654535,50.105620389929705,49.894379610070295
73.6100533130236,19.611576542269614,2626.0,1933.0,515.0,75.05345687811833,23.02209550962224,2806.0,2106.0,646.0,6.0,86.1,3.8,1.8,0.6,0.0,11.4,14.4,34.1,20.8,18.7,12.0,14.4,77.2,10.4,0.4,4.8,2.3,4.8,16.5,73.5,18.5,7.5,0.4,3.0,6.491865424103618,0.015795293002685198,56.483967777602274,43.516032222397726
63.2514643921488,30.890967012640015,9731.0,6155.0,3006.0,61.73905459619746,36.23757195185768,11466.0,7079.0,4155.0,49.0,42.6,2.1,0.4,3.9,0.0,16.2,22.0,22.8,18.4,20.6,15.2,23.0,80.7,13.1,0.6,1.6,1.1,2.8,14.3,81.4,13.3,5.1,0.3,4.7,8.714990430493032,0.05391271531390679,50.982559236595954,49.017440763404046
67.25925925925927,27.36700336700337,7425.0,4994.0,2032.0,65.11864406779661,33.06214689265537,8850.0,5763.0,2926.0,53.9,40.8,2.3,0.4,1.4,0.0,16.2,23.5,24.3,14.4,16.1,15.2,30.0,77.2,17.0,0.2,1.1,2.3,2.3,14.4,81.5,10.8,7.3,0.4,6.3,10.488198972820127,0.037509377344336084,51.74274337815225,48.25725662184777
65.9129292550197,26.543441546256336,10658.0,7025.0,2829.0,67.98399608067282,29.582754960398468,12247.0,8326.0,3623.0,4.1,91.0,1.5,0.3,0.3,0.0,12.5,18.0,29.9,17.1,21.7,12.5,18.7,82.0,8.4,0.6,2.6,2.0,4.3,23.7,78.8,14.6,6.4,0.2,5.4,2.504004062658697,0.01953201296925661,48.84956443611079,51.15043556388922
57.73600785523917,36.03590966474962,7129.0,4116.0,2569.0,55.772741918161316,41.08044248738052,9311.0,5193.0,3825.0,15.6,57.2,16.8,0.7,3.1,0.8,14.9,22.5,31.8,23.4,20.3,10.5,14.1,83.5,9.2,0.1,1.9,2.2,3.0,16.2,62.5,32.3,4.9,0.3,8.0,1.709688233322159,0.01117443289753045,53.148396468879206,46.851603531120794
84.8644578313253,11.219879518072288,1328.0,1127.0,149.0,87.64829030006979,11.37473831123517,1433.0,1256.0,163.0,2.7,94.6,0.1,0.9,0.8,0.0,9.0,9.5,39.5,13.4,21.1,13.1,12.9,66.8,12.2,0.0,8.5,1.8,10.7,12.8,61.9,19.5,18.5,0.2,1.2,8.320668693009116,0.6079027355623101,50.53191489361703,49.46808510638298
80.07905138339922,14.624505928853756,1265.0,1013.0,185.0,80.79877112135176,17.050691244239633,1302.0,1052.0,222.0,3.2,88.8,4.1,0.1,0.7,0.0,12.3,16.8,32.9,21.0,22.8,13.8,9.5,77.9,9.0,0.1,2.5,3.0,7.5,15.0,59.9,25.6,14.5,0.0,1.7,2.5771183131589224,0.03904724716907458,49.590003904724725,50.409996095275275
75.9411510168758,18.476849848550405,2311.0,1755.0,427.0,77.89559543230015,20.26916802610114,2452.0,1910.0,497.0,46.8,51.8,0.0,0.3,0.0,0.0,10.0,10.0,29.6,13.4,20.5,21.1,15.4,78.8,10.0,0.5,3.4,0.2,7.1,14.5,73.8,14.3,11.7,0.3,4.6,6.298600311041992,0.10368066355624676,52.69569725246242,47.30430274753758
82.09845847836897,12.779711586275484,2011.0,1651.0,257.0,83.52678571428571,15.044642857142856,2240.0,1871.0,337.0,15.0,84.3,0.0,0.0,0.0,0.2,8.5,11.6,34.2,14.4,18.6,18.1,14.7,81.8,7.4,0.0,4.7,0.6,5.4,15.5,72.5,12.5,14.0,1.0,2.8,3.8474350433044635,0.033311125916055964,50.033311125916065,49.966688874083935
81.84663536776213,12.989045383411579,639.0,523.0,83.0,85.37360890302067,12.241653418124006,629.0,537.0,77.0,22.1,74.8,0.8,0.7,0.2,0.0,11.5,23.3,35.2,14.3,26.8,14.8,8.9,72.7,10.2,0.0,5.6,3.1,8.4,12.0,65.0,20.7,14.3,0.0,1.1,4.214876033057851,0.0,48.26446280991736,51.735537190082646
76.34293845606545,17.218071860547848,2811.0,2146.0,484.0,79.33993399339934,18.547854785478552,3030.0,2404.0,562.0,3.7,92.4,0.2,0.2,0.0,0.0,12.4,15.7,28.4,19.5,20.7,14.7,16.6,83.7,9.5,0.2,1.7,0.9,4.0,22.8,68.3,20.9,10.4,0.3,3.9,1.7343825277019431,0.0,50.12044323109042,49.879556768909595
81.46399055489965,13.45926800472255,847.0,690.0,114.0,81.72043010752688,16.009557945041813,837.0,684.0,134.0,33.7,63.8,0.7,0.2,0.0,0.0,9.3,13.6,33.5,15.4,15.6,24.2,11.3,64.9,16.8,0.0,4.3,1.4,12.5,14.1,72.7,16.5,10.1,0.6,1.9,2.7851964898893558,0.0,52.6898130484548,47.31018695154521
77.59649820931158,15.439713489852764,2513.0,1950.0,388.0,81.03579588728104,17.25057121096725,2626.0,2128.0,453.0,6.3,90.3,0.1,2.3,0.2,0.0,16.8,20.9,29.3,13.7,24.7,16.6,15.7,82.9,9.0,0.2,4.5,0.8,2.7,16.0,73.0,17.4,8.3,1.3,3.7,3.0804037591367908,0.05221023320570832,50.957187608771314,49.04281239122868
58.480055020632754,34.42916093535076,14540.0,8503.0,5006.0,58.79417635317601,39.051309146413054,17034.0,10015.0,6652.0,11.7,83.3,1.8,0.3,0.6,0.2,11.2,14.4,38.9,16.3,18.9,9.5,16.4,80.1,10.2,0.0,3.1,2.3,4.4,19.6,79.2,14.6,5.6,0.6,2.9,2.3988697632846065,0.023066055416198137,49.06149987025344,50.93850012974657
77.76923076923076,17.53846153846154,1300.0,1011.0,228.0,79.75415762834417,18.87201735357917,1383.0,1103.0,261.0,29.4,69.6,0.0,0.1,0.6,0.0,13.3,18.4,29.4,15.4,19.5,20.8,14.9,77.4,11.2,0.0,5.3,1.3,4.7,13.7,64.5,19.5,15.1,0.9,3.6,4.435187454055379,0.02450379808870375,49.37515314873806,50.62484685126195
83.99602385685884,12.326043737574553,1006.0,845.0,124.0,83.83349467570184,14.617618586640852,1033.0,866.0,151.0,7.7,87.9,0.0,0.1,3.0,0.0,8.4,14.3,42.6,13.5,17.9,16.3,9.7,80.9,6.7,0.0,5.2,0.5,6.7,16.9,60.1,19.4,20.0,0.5,2.8,3.2,0.0,49.86666666666667,50.13333333333333
67.88894709271871,25.999650777021127,5727.0,3888.0,1489.0,68.56833642547929,28.63327149041435,6468.0,4435.0,1852.0,4.4,84.3,0.7,6.8,0.2,0.3,9.9,11.6,30.8,19.6,21.0,12.5,16.1,83.4,9.3,0.2,1.4,0.5,5.3,25.1,70.5,19.9,8.9,0.7,5.6,2.784867137066507,0.030025521693439423,49.84987239153279,50.15012760846721
62.71623113728377,30.462519936204142,8151.0,5112.0,2483.0,64.63834672789896,32.418327940716004,9581.0,6193.0,3106.0,2.5,93.9,0.6,0.6,0.0,0.0,8.3,12.0,33.6,14.6,21.1,14.5,16.2,85.2,8.8,0.4,1.3,0.8,3.6,30.0,72.7,20.5,6.7,0.0,5.8,1.7607127704709378,0.03182011030971574,50.67882901994061,49.32117098005939
81.18678354686445,12.137559002022927,1483.0,1204.0,180.0,85.13681592039799,13.121890547263682,1608.0,1369.0,211.0,2.4,95.5,0.4,0.3,0.0,0.1,14.2,25.7,41.4,13.0,17.1,13.0,15.6,76.7,9.7,0.0,5.2,2.3,6.2,18.4,62.8,19.5,17.4,0.3,2.2,1.0462369220384746,0.03374957813027337,50.21937225784678,49.780627742153214
47.8661533567111,45.15554792978092,279753.0,133907.0,126324.0,44.98672225575939,52.91024958590685,336277.0,151280.0,177925.0,7.4,80.5,4.5,0.2,4.7,0.0,5.6,6.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,20.9,84.0,10.6,5.3,0.1,3.5,2.9438646019243366,0.03783710005407768,48.98159458324767,51.01840541675233
79.09433962264151,16.90566037735849,1325.0,1048.0,224.0,80.25477707006371,18.04670912951168,1413.0,1134.0,255.0,31.0,65.9,0.5,0.0,0.4,0.0,13.2,15.2,39.0,12.8,12.9,14.8,20.5,79.2,9.9,0.0,3.9,1.5,5.5,16.3,71.3,19.0,9.8,0.0,3.9,4.299160518951921,0.15263291783261254,48.79165606715849,51.20834393284152
76.40963120999696,18.104236513258158,3281.0,2507.0,594.0,78.95138712140493,18.961567828964114,3929.0,3102.0,745.0,3.2,93.8,0.4,0.4,0.0,0.0,7.6,9.6,32.6,14.4,19.4,17.1,16.4,81.2,8.4,0.1,2.3,2.5,5.4,22.1,70.0,15.6,14.3,0.2,4.7,2.1779303062302007,0.039598732840549114,50.620380147835256,49.37961985216472
83.57771260997067,10.850439882697943,1023.0,855.0,111.0,84.02107111501317,13.432835820895527,1139.0,957.0,153.0,6.4,89.2,1.0,0.6,1.2,0.0,8.7,7.1,40.2,17.1,16.9,14.8,11.0,79.5,6.6,0.2,6.4,1.1,6.1,14.5,70.5,18.0,11.5,0.0,3.0,2.8922345483359746,0.0,48.73217115689381,51.26782884310619
66.06894809950752,28.210632655638342,7919.0,5232.0,2234.0,67.01925362491087,30.98407416211077,8414.0,5639.0,2607.0,4.4,85.4,3.8,0.9,0.3,0.0,17.8,26.7,32.6,20.3,17.5,9.4,20.2,84.4,6.9,0.3,3.3,1.9,3.2,15.8,73.9,19.9,6.0,0.3,4.7,2.1554031041697077,0.029192818566632608,49.34559431713132,50.65440568286869
82.31046931407944,12.515042117930205,831.0,684.0,104.0,85.24774774774775,12.837837837837837,888.0,757.0,114.0,6.6,90.4,0.1,2.3,0.0,0.4,10.7,14.4,29.8,18.6,20.9,22.4,8.2,86.7,5.0,0.0,3.8,1.3,3.2,14.4,55.5,23.6,20.9,0.0,3.5,2.1151586368977675,0.0,50.763807285546406,49.236192714453594
58.58943253807793,33.912926270386855,29676.0,17387.0,10064.0,59.1942406202409,38.08112972449121,36115.0,21378.0,13753.0,6.8,79.2,8.4,0.4,1.5,0.0,9.0,12.6,37.8,19.0,21.7,10.2,11.4,81.4,11.0,0.3,2.1,1.8,3.3,22.6,70.8,25.5,3.7,0.0,4.2,3.50180823851107,0.02520193046787384,53.6561700626268,46.3438299373732
80.66298342541437,14.779005524861882,1448.0,1168.0,214.0,81.0828025477707,16.94267515923567,1570.0,1273.0,266.0,3.0,95.7,0.7,0.1,0.0,0.0,8.4,7.7,38.6,16.1,16.1,17.7,11.5,77.8,9.7,0.8,5.8,0.8,5.1,18.8,61.8,25.3,12.9,0.0,6.0,0.7689842999038771,0.03204101249599487,49.82377443127203,50.17622556872797
78.9203084832905,16.849731245618138,4279.0,3377.0,721.0,80.35896389965328,17.6014684886804,4903.0,3940.0,863.0,2.6,93.9,0.7,1.0,0.3,0.0,17.4,18.9,24.7,16.3,22.8,19.1,17.1,84.1,10.2,0.3,1.2,0.7,3.5,32.8,74.9,16.7,8.4,0.1,5.8,1.5725890439491772,0.010414496979795877,49.91668402416163,50.08331597583837
83.38278931750742,11.053412462908012,1348.0,1124.0,149.0,85.66457898399443,12.874043145441895,1437.0,1231.0,185.0,5.6,90.6,0.0,0.4,0.0,0.0,8.9,7.1,34.0,12.7,23.2,15.0,14.9,76.1,11.2,0.0,4.2,0.6,7.9,13.1,60.7,24.8,14.4,0.1,3.0,5.089605734767025,0.0,50.03584229390681,49.96415770609319
54.099616858237546,37.939548744146435,11745.0,6354.0,4456.0,54.18440757598003,43.150785494053736,13622.0,7381.0,5878.0,20.9,71.6,2.1,0.2,2.0,0.0,18.6,20.0,30.9,18.5,19.8,11.0,19.8,78.0,12.5,0.6,3.8,1.5,3.6,17.0,74.1,20.2,5.6,0.1,5.8,4.330070266050087,0.12311572878505796,48.54062819049907,51.45937180950093
71.87557182067705,21.537053979871914,5465.0,3928.0,1177.0,73.32886580666779,24.509968168872515,5969.0,4377.0,1463.0,3.3,93.2,0.7,0.1,0.3,0.0,10.7,11.6,30.6,15.4,21.5,11.9,20.7,78.1,9.3,0.0,6.2,1.0,5.4,20.0,75.6,14.7,9.1,0.6,3.9,1.7374038222884092,0.00827335153470671,49.61528915363614,50.38471084636386
70.9916994320664,23.154215814766275,4578.0,3250.0,1060.0,72.90463866215407,24.66653394385825,5023.0,3662.0,1239.0,2.4,95.0,0.3,0.3,0.3,0.3,8.9,11.3,30.7,14.4,21.1,10.8,23.0,80.5,7.4,0.8,5.2,1.6,4.5,15.5,74.6,14.5,10.6,0.3,4.1,1.146160868242215,0.0,50.076072623998385,49.923927376001636
67.56409226070883,25.58064775375713,12443.0,8407.0,3183.0,68.95010095183154,28.677531006633977,13868.0,9562.0,3977.0,4.0,91.8,1.0,0.5,0.5,0.0,7.6,7.8,36.1,17.1,18.4,9.9,18.5,83.2,7.4,0.1,4.9,1.1,3.3,13.5,78.1,12.6,8.8,0.5,2.5,1.8720477910530704,0.0243123089747152,49.45123645457071,50.54876354542929
82.98507462686567,12.298507462686567,1675.0,1390.0,206.0,83.45323741007195,14.443829551743221,1807.0,1508.0,261.0,16.6,80.2,0.6,0.0,1.0,0.0,12.2,20.9,37.5,14.5,15.3,21.7,11.0,70.8,14.1,0.0,6.2,1.2,7.8,15.3,64.3,24.1,11.1,0.4,2.8,4.167636786961583,0.023282887077997676,50.360884749708966,49.63911525029104
66.87737901033171,26.842033713974985,14712.0,9839.0,3949.0,68.74716295960053,29.125056740807985,17624.0,12116.0,5133.0,3.0,93.1,1.5,0.8,0.3,0.0,7.7,9.4,35.6,13.1,24.5,13.4,13.5,82.9,7.6,0.2,1.3,1.3,6.8,27.9,77.9,14.3,7.7,0.1,4.4,1.8801552644347403,0.00606501698204755,49.0053372149442,50.9946627850558
78.47025495750708,16.607648725212464,2824.0,2216.0,469.0,80.75024679170781,17.999341888779202,3039.0,2454.0,547.0,2.2,95.6,0.7,0.4,0.5,0.0,14.8,17.6,39.2,11.5,19.6,16.0,13.7,87.4,4.2,0.2,4.6,1.4,2.3,9.6,74.4,14.6,10.7,0.3,3.8,1.1075441412520064,0.0,51.34831460674158,48.65168539325842
72.83833777854255,21.999483782156076,11623.0,8466.0,2557.0,74.12916445321395,23.88252257721788,13177.0,9768.0,3147.0,6.2,80.1,5.3,3.0,1.0,0.2,17.5,23.6,29.5,18.3,19.9,10.0,22.3,80.1,10.4,0.0,4.4,2.5,2.6,16.6,77.4,15.9,6.4,0.3,5.8,2.244269790514897,0.01793025132235604,49.54726115411051,50.45273884588949
69.70404984423675,22.81931464174455,2568.0,1790.0,586.0,73.18357318357317,25.30712530712531,2849.0,2085.0,721.0,4.5,92.3,0.1,0.2,0.5,0.0,9.8,12.5,29.0,19.5,18.3,18.8,14.4,77.5,7.7,0.0,6.2,0.9,7.7,21.3,67.1,16.7,15.5,0.7,2.3,1.4629794826048168,0.0,49.09901873327386,50.90098126672614
83.6206896551724,12.5,1160.0,970.0,145.0,86.32846087704212,12.639724849527084,1163.0,1004.0,147.0,22.6,72.4,0.8,0.0,0.1,0.0,8.0,7.9,29.5,15.5,17.3,32.5,5.3,71.3,13.6,0.0,3.9,2.0,9.3,17.7,69.6,20.5,9.8,0.0,8.7,2.2517911975435005,0.0682360968952576,52.337086318662564,47.662913681337436
80.91542288557214,14.208955223880599,5025.0,4066.0,714.0,81.99111111111111,16.355555555555554,5625.0,4612.0,920.0,1.8,95.6,0.5,0.5,0.3,0.0,10.8,12.5,35.5,15.1,21.7,11.1,16.5,77.2,10.9,0.5,6.4,0.5,4.6,15.9,76.0,14.4,9.1,0.5,1.8,4.358593363051015,0.0396235760277365,50.35165923724616,49.64834076275384
70.55763290521865,23.801007966184358,6151.0,4340.0,1464.0,72.3336853220697,26.05219490119173,6629.0,4795.0,1727.0,5.0,90.6,1.0,0.4,0.4,0.0,21.4,37.2,31.0,14.7,23.0,12.4,18.9,81.6,11.7,0.1,2.5,1.5,2.6,16.6,73.7,19.1,7.1,0.1,2.9,1.9680424455549383,0.0,48.95428465667222,51.04571534332778
84.73867595818815,11.149825783972128,1435.0,1216.0,160.0,88.43308675184936,9.885675857431073,1487.0,1315.0,147.0,10.7,88.5,0.2,0.2,0.3,0.0,8.9,12.4,32.9,14.2,18.8,19.2,14.9,75.7,10.0,0.2,4.6,0.4,9.1,12.9,61.3,21.7,16.1,0.9,2.6,5.364878373875375,0.2999000333222259,50.883038987004326,49.116961012995674
82.55707762557077,12.64840182648402,2190.0,1808.0,277.0,82.71966527196652,15.104602510460253,2390.0,1977.0,361.0,5.1,89.5,2.4,0.7,0.4,0.3,11.6,23.2,35.9,18.0,23.4,11.9,10.7,82.1,10.9,0.0,0.2,0.9,5.9,13.6,61.8,24.8,12.9,0.5,2.5,14.076352451601231,0.32567396417586403,56.57680477655147,43.42319522344852
68.3637946040035,25.09428488540761,6894.0,4713.0,1730.0,70.83491701507666,26.59318383377677,7893.0,5591.0,2099.0,3.0,93.7,0.7,0.2,0.2,0.0,12.8,14.8,31.8,17.6,22.3,14.4,13.9,80.7,12.5,0.0,1.9,0.7,4.1,29.5,74.2,19.2,6.5,0.2,7.0,1.1954196552158047,0.025166729583490626,49.79866616333207,50.20133383666793
81.97375926982316,13.177410154021675,1753.0,1437.0,231.0,83.72827804107425,14.481305950500266,1899.0,1590.0,275.0,2.0,94.7,0.5,0.4,0.3,0.0,15.5,26.0,38.2,16.3,16.6,10.9,18.0,79.1,8.7,0.1,5.5,2.3,4.4,13.7,66.6,18.8,12.6,2.0,2.8,1.1943539630836049,0.0,49.83713355048861,50.16286644951139
