state,date,rep_poll_2020,dem_poll_2020,dem_lead,dem_lead_rolling_7,usa_state_code,usa_state_latitude,usa_state_longitude,dem_lead_rolling_30,called,dem_percent,rep_percent,dem_2020_margin,dem_result_poll_diff,rep_result_poll_diff,dem_lead_result_poll_diff,dem_lead_rolling_7_diff,dem_lead_rolling_30_diff
Arizona,2020-04-02,45.17414,47.25977,2.085630000000002,2.1926599999999934,AZ,34.048928000000004,-111.093731,1.5562646666666562,D,49.364690614366616,49.05598103046474,0.308709583901873,2.1049206143666126,3.8818410304647415,-1.776920416098129,-1.8839504160981204,-1.2475550827647832
Arizona,2020-04-03,45.07252,46.91074,1.83822,2.133277142857137,AZ,34.048928000000004,-111.093731,1.642062666666656,D,49.364690614366616,49.05598103046474,0.308709583901873,2.4539506143666188,3.9834610304647455,-1.529510416098127,-1.824567558955264,-1.333353082764783
Arizona,2020-04-04,45.04178,46.92073,1.8789500000000032,2.071242857142852,AZ,34.048928000000004,-111.093731,1.7292613333333227,D,49.364690614366616,49.05598103046474,0.308709583901873,2.443960614366617,4.01420103046474,-1.5702404160981303,-1.762533273240979,-1.4205517494314497
Arizona,2020-04-05,45.12209,46.98293,1.8608399999999958,2.005972857142852,AZ,34.048928000000004,-111.093731,1.8158379999999892,D,49.364690614366616,49.05598103046474,0.308709583901873,2.3817606143666126,3.9338910304647428,-1.5521304160981229,-1.6972632732409791,-1.5071284160981162
Arizona,2020-04-06,44.96914,47.23435,2.265209999999996,2.019719999999994,AZ,34.048928000000004,-111.093731,1.9031846666666554,D,49.364690614366616,49.05598103046474,0.308709583901873,2.1303406143666166,4.08684103046474,-1.9565004160981232,-1.7110104160981212,-1.5944750827647824
Arizona,2020-04-07,44.96949,46.78305,1.8135600000000025,1.97543428571428,AZ,34.048928000000004,-111.093731,1.959168999999989,D,49.364690614366616,49.05598103046474,0.308709583901873,2.581640614366613,4.086491030464742,-1.5048504160981295,-1.666724701812407,-1.650459416098116
Arizona,2020-04-08,44.76745,47.81822,3.0507700000000066,2.113311428571424,AZ,34.048928000000004,-111.093731,2.0552079999999893,D,49.364690614366616,49.05598103046474,0.308709583901873,1.5464706143666191,4.288531030464746,-2.7420604160981337,-1.804601844669551,-1.7464984160981163
Arizona,2020-04-09,44.76732,47.81828,3.0509600000000034,2.251215714285709,AZ,34.048928000000004,-111.093731,2.1495226666666563,D,49.364690614366616,49.05598103046474,0.308709583901873,1.5464106143666143,4.288661030464745,-2.7422504160981305,-1.942506130383836,-1.8408130827647833
Arizona,2020-04-10,44.71897,47.63695,2.91798,2.4054671428571384,AZ,34.048928000000004,-111.093731,2.194878333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,1.727740614366617,4.337011030464744,-2.609270416098127,-2.0967575589552654,-1.8861687494314499
Arizona,2020-04-11,44.70981,47.56897,2.859160000000003,2.5454971428571382,AZ,34.048928000000004,-111.093731,2.23402599999999,D,49.364690614366616,49.05598103046474,0.308709583901873,1.7957206143666156,4.346171030464745,-2.55045041609813,-2.2367875589552653,-1.9253164160981169
Arizona,2020-04-12,45.4135,47.3027,1.8892000000000024,2.5495485714285677,AZ,34.048928000000004,-111.093731,2.2335713333333227,D,49.364690614366616,49.05598103046474,0.308709583901873,2.0619906143666142,3.6424810304647437,-1.5804904160981295,-2.2408389875266947,-1.9248617494314497
Arizona,2020-04-13,45.41346,47.30246,1.888999999999996,2.4958042857142817,AZ,34.048928000000004,-111.093731,2.2119396666666558,D,49.364690614366616,49.05598103046474,0.308709583901873,2.0622306143666123,3.642521030464742,-1.580290416098123,-2.1870947018124087,-1.9032300827647828
Arizona,2020-04-14,45.4779,47.62288,2.1449800000000043,2.543149999999996,AZ,34.048928000000004,-111.093731,2.215475333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,1.7418106143666137,3.5780810304647446,-1.8362704160981314,-2.234440416098123,-1.9067657494314498
Arizona,2020-04-15,45.28738,47.93465,2.647269999999999,2.4855071428571383,AZ,34.048928000000004,-111.093731,2.233239333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,1.430040614366618,3.768601030464744,-2.338560416098126,-2.1767975589552653,-1.92452974943145
Arizona,2020-04-16,45.56948,48.25779,2.6883100000000013,2.433699999999994,AZ,34.048928000000004,-111.093731,2.251358333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,1.1069006143666158,3.486501030464744,-2.3796004160981283,-2.1249904160981212,-1.94264874943145
Arizona,2020-04-17,45.61097,48.27161,2.6606399999999937,2.3969371428571367,AZ,34.048928000000004,-111.093731,2.26855499999999,D,49.364690614366616,49.05598103046474,0.308709583901873,1.0930806143666132,3.445011030464741,-2.3519304160981207,-2.0882275589552637,-1.959845416098117
Arizona,2020-04-18,45.6325,48.34285,2.7103499999999983,2.3756785714285646,AZ,34.048928000000004,-111.093731,2.2877416666666557,D,49.364690614366616,49.05598103046474,0.308709583901873,1.0218406143666172,3.4234810304647425,-2.4016404160981253,-2.0669689875266917,-1.9790320827647827
Arizona,2020-04-19,45.48219,48.36718,2.8849899999999953,2.5179342857142784,AZ,34.048928000000004,-111.093731,2.3126369999999894,D,49.364690614366616,49.05598103046474,0.308709583901873,0.9975106143666181,3.57379103046474,-2.5762804160981223,-2.2092247018124054,-2.0039274160981164
Arizona,2020-04-20,45.33066,48.50991,3.1792500000000032,2.7022557142857075,AZ,34.048928000000004,-111.093731,2.347530333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8547806143666179,3.725321030464741,-2.8705404160981303,-2.3935461303838346,-2.03882074943145
Arizona,2020-04-21,45.05956,48.55882,3.4992600000000067,2.8957242857142798,AZ,34.048928000000004,-111.093731,2.3957026666666565,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8058706143666186,3.996421030464745,-3.1905504160981337,-2.587014701812407,-2.0869930827647836
Arizona,2020-04-22,45.05956,48.55882,3.4992600000000067,3.0174371428571374,AZ,34.048928000000004,-111.093731,2.442239666666657,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8058706143666186,3.996421030464745,-3.1905504160981337,-2.7087275589552644,-2.133530082764784
Arizona,2020-04-23,45.05956,48.55882,3.4992600000000067,3.1332871428571383,AZ,34.048928000000004,-111.093731,2.4814683333333236,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8058706143666186,3.996421030464745,-3.1905504160981337,-2.8245775589552653,-2.1727587494314506
Arizona,2020-04-24,45.05956,48.55882,3.4992600000000067,3.253089999999997,AZ,34.048928000000004,-111.093731,2.5276399999999906,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8058706143666186,3.996421030464745,-3.1905504160981337,-2.944380416098124,-2.2189304160981176
Arizona,2020-04-25,44.81502,48.56473,3.7497099999999937,3.4015699999999964,AZ,34.048928000000004,-111.093731,2.5775003333333237,D,49.364690614366616,49.05598103046474,0.308709583901873,0.7999606143666185,4.240961030464746,-3.4410004160981207,-3.0928604160981235,-2.2687907494314508
Arizona,2020-04-26,44.79782,48.52705,3.729230000000001,3.522175714285712,AZ,34.048928000000004,-111.093731,2.6266779999999907,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8376406143666131,4.258161030464741,-3.420520416098128,-3.213466130383839,-2.3179684160981178
Arizona,2020-04-27,44.77391,48.50008,3.7261699999999958,3.60030714285714,AZ,34.048928000000004,-111.093731,2.6737773333333243,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8646106143666188,4.282071030464742,-3.417460416098123,-3.291597558955267,-2.3650677494314514
Arizona,2020-04-28,45.1917,48.94884,3.7571400000000064,3.6371471428571387,AZ,34.048928000000004,-111.093731,2.7217576666666576,D,49.364690614366616,49.05598103046474,0.308709583901873,0.41585061436661874,3.8642810304647455,-3.4484304160981334,-3.3284375589552657,-2.4130480827647847
Arizona,2020-04-29,45.15414000000001,48.46192,3.3077799999999935,3.609792857142852,AZ,34.048928000000004,-111.093731,2.759717666666658,D,49.364690614366616,49.05598103046474,0.308709583901873,0.9027706143666165,3.9018410304647304,-2.9990704160981205,-3.301083273240979,-2.451008082764785
Arizona,2020-04-30,45.15936,48.46433,3.3049699999999973,3.582037142857136,AZ,34.048928000000004,-111.093731,2.7990979999999914,D,49.364690614366616,49.05598103046474,0.308709583901873,0.900360614366619,3.8966210304647433,-2.9962604160981243,-3.273327558955263,-2.4903884160981185
Arizona,2020-05-01,45.16917,48.54178,3.3726099999999946,3.5639442857142773,AZ,34.048928000000004,-111.093731,2.8419973333333246,D,49.364690614366616,49.05598103046474,0.308709583901873,0.822910614366613,3.8868110304647416,-3.0639004160981216,-3.2552347018124044,-2.5332877494314516
Arizona,2020-05-02,45.12358,48.55782,3.434240000000002,3.518877142857136,AZ,34.048928000000004,-111.093731,2.8869509999999914,D,49.364690614366616,49.05598103046474,0.308709583901873,0.8068706143666162,3.932401030464746,-3.125530416098129,-3.210167558955263,-2.5782414160981184
Arizona,2020-05-03,45.15419,48.4312,3.277009999999997,3.4542742857142783,AZ,34.048928000000004,-111.093731,2.934910666666658,D,49.364690614366616,49.05598103046474,0.308709583901873,0.9334906143666188,3.901791030464743,-2.968300416098124,-3.1455647018124053,-2.626201082764785
Arizona,2020-05-04,45.06862,48.5984,3.5297799999999957,3.426218571428564,AZ,34.048928000000004,-111.093731,2.9899383333333245,D,49.364690614366616,49.05598103046474,0.308709583901873,0.7662906143666177,3.98736103046474,-3.2210704160981227,-3.117508987526691,-2.6812287494314515
Arizona,2020-05-05,45.22904000000001,48.35662,3.1275799999999947,3.3362814285714193,AZ,34.048928000000004,-111.093731,3.032162999999991,D,49.364690614366616,49.05598103046474,0.308709583901873,1.0080706143666163,3.826941030464731,-2.8188704160981217,-3.0275718446695463,-2.723453416098118
Arizona,2020-05-06,45.18935,48.11898,2.929630000000003,3.2822599999999915,AZ,34.048928000000004,-111.093731,3.0543103333333246,D,49.364690614366616,49.05598103046474,0.308709583901873,1.2457106143666152,3.8666310304647453,-2.62092041609813,-2.9735504160981185,-2.7456007494314516
Arizona,2020-05-07,45.19016,48.10856,2.9183999999999983,3.2270357142857065,AZ,34.048928000000004,-111.093731,3.091138333333325,D,49.364690614366616,49.05598103046474,0.308709583901873,1.2561306143666187,3.865821030464744,-2.6096904160981254,-2.9183261303838335,-2.782428749431452
Arizona,2020-05-08,45.1833,48.11688,2.9335799999999987,3.1643171428571355,AZ,34.048928000000004,-111.093731,3.0872319999999913,D,49.364690614366616,49.05598103046474,0.308709583901873,1.247810614366614,3.87268103046474,-2.6248704160981258,-2.8556075589552625,-2.7785224160981183
Arizona,2020-05-09,44.98599,47.98364,2.99765,3.101947142857135,AZ,34.048928000000004,-111.093731,3.085454999999991,D,49.364690614366616,49.05598103046474,0.308709583901873,1.3810506143666146,4.069991030464742,-2.688940416098127,-2.793237558955262,-2.776745416098118
Arizona,2020-05-10,45.22528,48.17173,2.9464499999999987,3.0547242857142782,AZ,34.048928000000004,-111.093731,3.0864039999999915,D,49.364690614366616,49.05598103046474,0.308709583901873,1.1929606143666192,3.830701030464745,-2.6377404160981257,-2.7460147018124053,-2.7776944160981185
Arizona,2020-05-11,45.01311,47.86575,2.8526400000000014,2.9579899999999935,AZ,34.048928000000004,-111.093731,3.086186666666658,D,49.364690614366616,49.05598103046474,0.308709583901873,1.4989406143666173,4.042871030464745,-2.5439304160981284,-2.6492804160981205,-2.777477082764785
Arizona,2020-05-12,44.99175,47.9291,2.937349999999995,2.9308142857142787,AZ,34.048928000000004,-111.093731,3.1211249999999913,D,49.364690614366616,49.05598103046474,0.308709583901873,1.4355906143666175,4.0642310304647395,-2.628640416098122,-2.6221047018124057,-2.8124154160981183
Arizona,2020-05-13,45.03763,47.912,2.874369999999999,2.9229199999999933,AZ,34.048928000000004,-111.093731,3.153970666666658,D,49.364690614366616,49.05598103046474,0.308709583901873,1.4526906143666167,4.018351030464743,-2.565660416098126,-2.6142104160981203,-2.845261082764785
Arizona,2020-05-14,44.64203,47.51617,2.874140000000004,2.916597142857136,AZ,34.048928000000004,-111.093731,3.178275999999991,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8485206143666133,4.4139510304647445,-2.565430416098131,-2.607887558955263,-2.869566416098118
Arizona,2020-05-15,44.65549,47.53411,2.8786199999999984,2.908745714285708,AZ,34.048928000000004,-111.093731,3.1859876666666573,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8305806143666175,4.400491030464742,-2.5699104160981254,-2.600036130383835,-2.8772780827647844
Arizona,2020-05-16,44.5877,47.5654,2.9776999999999987,2.905895714285708,AZ,34.048928000000004,-111.093731,3.1956339999999908,D,49.364690614366616,49.05598103046474,0.308709583901873,1.799290614366619,4.468281030464745,-2.6689904160981257,-2.597186130383835,-2.886924416098118
Arizona,2020-05-17,44.6443,47.52057,2.876269999999998,2.8958699999999933,AZ,34.048928000000004,-111.093731,3.2028216666666576,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8441206143666165,4.411681030464742,-2.567560416098125,-2.5871604160981203,-2.8941120827647846
Arizona,2020-05-18,44.34621,47.31566,2.969450000000002,2.912557142857136,AZ,34.048928000000004,-111.093731,3.211458333333324,D,49.364690614366616,49.05598103046474,0.308709583901873,2.0490306143666146,4.7097710304647435,-2.660740416098129,-2.603847558955263,-2.902748749431451
Arizona,2020-05-19,44.30399,47.43917,3.1351800000000054,2.9408185714285664,AZ,34.048928000000004,-111.093731,3.2197979999999906,D,49.364690614366616,49.05598103046474,0.308709583901873,1.9255206143666186,4.751991030464744,-2.8264704160981324,-2.6321089875266934,-2.9110884160981176
Arizona,2020-05-20,44.16893,47.40174,3.232810000000008,2.992024285714282,AZ,34.048928000000004,-111.093731,3.221583333333324,D,49.364690614366616,49.05598103046474,0.308709583901873,1.962950614366619,4.88705103046474,-2.924100416098135,-2.683314701812409,-2.912873749431451
Arizona,2020-05-21,44.1535,47.32817,3.174669999999999,3.034957142857138,AZ,34.048928000000004,-111.093731,3.210763666666657,D,49.364690614366616,49.05598103046474,0.308709583901873,2.0365206143666157,4.902481030464742,-2.865960416098126,-2.726247558955265,-2.902054082764784
Arizona,2020-05-22,44.3657,47.19959,2.8338900000000042,3.0285671428571384,AZ,34.048928000000004,-111.093731,3.188584666666657,D,49.364690614366616,49.05598103046474,0.308709583901873,2.165100614366615,4.690281030464746,-2.5251804160981313,-2.7198575589552654,-2.879875082764784
Arizona,2020-05-23,44.29499000000001,47.1828,2.8878099999999947,3.01572571428571,AZ,34.048928000000004,-111.093731,3.16820299999999,D,49.364690614366616,49.05598103046474,0.308709583901873,2.1818906143666155,4.76099103046473,-2.5791004160981217,-2.707016130383837,-2.859493416098117
Arizona,2020-05-24,44.27707,47.09793,2.8208599999999957,3.007809999999995,AZ,34.048928000000004,-111.093731,3.1455896666666563,D,49.364690614366616,49.05598103046474,0.308709583901873,2.2667606143666177,4.778911030464741,-2.5121504160981227,-2.6991004160981222,-2.8368800827647833
Arizona,2020-05-25,44.27707,47.09793,2.8208599999999957,2.986582857142852,AZ,34.048928000000004,-111.093731,3.1146279999999895,D,49.364690614366616,49.05598103046474,0.308709583901873,2.2667606143666177,4.778911030464741,-2.5121504160981227,-2.677873273240979,-2.8059184160981165
Arizona,2020-05-26,44.30746,47.33846,3.030999999999999,2.9716999999999936,AZ,34.048928000000004,-111.093731,3.0913536666666563,D,49.364690614366616,49.05598103046474,0.308709583901873,2.026230614366618,4.748521030464744,-2.722290416098126,-2.6629904160981206,-2.7826440827647834
Arizona,2020-05-27,44.1635,46.96418,2.80068,2.909967142857135,AZ,34.048928000000004,-111.093731,3.0605039999999897,D,49.364690614366616,49.05598103046474,0.308709583901873,2.400510614366617,4.892481030464744,-2.491970416098127,-2.601257558955262,-2.7517944160981167
Arizona,2020-05-28,44.39376,47.09294000000001,2.699180000000005,2.842039999999993,AZ,34.048928000000004,-111.093731,3.0252386666666564,D,49.364690614366616,49.05598103046474,0.308709583901873,2.271750614366603,4.6622210304647425,-2.390470416098132,-2.53333041609812,-2.7165290827647834
Arizona,2020-05-29,44.39376,47.09294000000001,2.699180000000005,2.822795714285708,AZ,34.048928000000004,-111.093731,3.0049519999999896,D,49.364690614366616,49.05598103046474,0.308709583901873,2.271750614366603,4.6622210304647425,-2.390470416098132,-2.514086130383835,-2.6962424160981167
Arizona,2020-05-30,44.29548,47.04202,2.746540000000003,2.8026142857142804,AZ,34.048928000000004,-111.093731,2.986337666666657,D,49.364690614366616,49.05598103046474,0.308709583901873,2.322670614366615,4.760501030464745,-2.43783041609813,-2.4939047018124074,-2.677628082764784
Arizona,2020-05-31,44.22747,46.75499,2.5275199999999955,2.760708571428566,AZ,34.048928000000004,-111.093731,2.9581679999999904,D,49.364690614366616,49.05598103046474,0.308709583901873,2.6097006143666164,4.828511030464746,-2.2188104160981226,-2.451998987526693,-2.6494584160981174
Arizona,2020-06-01,44.19342,46.91459,2.7211700000000008,2.746467142857138,AZ,34.048928000000004,-111.093731,2.93439899999999,D,49.364690614366616,49.05598103046474,0.308709583901873,2.450100614366619,4.8625610304647395,-2.412460416098128,-2.437757558955265,-2.6256894160981172
Arizona,2020-06-02,43.61345,46.60906,2.9956099999999988,2.741411428571424,AZ,34.048928000000004,-111.093731,2.92501899999999,D,49.364690614366616,49.05598103046474,0.308709583901873,2.7556306143666163,5.4425310304647425,-2.686900416098126,-2.432701844669551,-2.616309416098117
Arizona,2020-06-03,43.83682,46.74176,2.9049399999999963,2.7563057142857095,AZ,34.048928000000004,-111.093731,2.9041909999999898,D,49.364690614366616,49.05598103046474,0.308709583901873,2.6229306143666165,5.21916103046474,-2.5962304160981233,-2.4475961303838365,-2.595481416098117
Arizona,2020-06-04,43.77118,46.73731,2.96613,2.7944414285714223,AZ,34.048928000000004,-111.093731,2.8988093333333236,D,49.364690614366616,49.05598103046474,0.308709583901873,2.627380614366615,5.284801030464742,-2.657420416098127,-2.4857318446695493,-2.5900997494314506
Arizona,2020-06-05,43.7637,46.86732,3.1036199999999994,2.8522185714285646,AZ,34.048928000000004,-111.093731,2.9046089999999896,D,49.364690614366616,49.05598103046474,0.308709583901873,2.4973706143666163,5.292281030464743,-2.7949104160981264,-2.5435089875266916,-2.5958994160981166
Arizona,2020-06-06,43.67684000000001,46.95375,3.2769099999999938,2.927985714285706,AZ,34.048928000000004,-111.093731,2.916559333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,2.4109406143666163,5.37914103046473,-2.968200416098121,-2.6192761303838332,-2.60784974943145
Arizona,2020-06-07,43.58034,46.92471,3.3443699999999983,3.044678571428564,AZ,34.048928000000004,-111.093731,2.930252333333323,D,49.364690614366616,49.05598103046474,0.308709583901873,2.4399806143666183,5.475641030464743,-3.0356604160981253,-2.735968987526691,-2.62154274943145
Arizona,2020-06-08,43.57907,46.9292,3.3501300000000005,3.134529999999992,AZ,34.048928000000004,-111.093731,2.9420016666666564,D,49.364690614366616,49.05598103046474,0.308709583901873,2.435490614366614,5.476911030464741,-3.0414204160981275,-2.825820416098119,-2.6332920827647834
Arizona,2020-06-09,43.49835,47.03643,3.5380799999999937,3.2120257142857054,AZ,34.048928000000004,-111.093731,2.9617226666666565,D,49.364690614366616,49.05598103046474,0.308709583901873,2.328260614366613,5.557631030464741,-3.2293704160981207,-2.9033161303838324,-2.6530130827647835
Arizona,2020-06-10,43.46699,47.06074,3.59375,3.3104271428571344,AZ,34.048928000000004,-111.093731,2.9864263333333225,D,49.364690614366616,49.05598103046474,0.308709583901873,2.303950614366613,5.58899103046474,-3.285040416098127,-3.0017175589552614,-2.6777167494314495
Arizona,2020-06-11,43.46631,47.06443,3.598120000000001,3.4007114285714204,AZ,34.048928000000004,-111.093731,3.0084519999999895,D,49.364690614366616,49.05598103046474,0.308709583901873,2.300260614366614,5.589671030464743,-3.289410416098128,-3.0920018446695474,-2.6997424160981165
Arizona,2020-06-12,43.4673,47.05939,3.592089999999999,3.4704928571428484,AZ,34.048928000000004,-111.093731,3.0323759999999895,D,49.364690614366616,49.05598103046474,0.308709583901873,2.3053006143666153,5.588681030464741,-3.283380416098126,-3.1617832732409754,-2.7236664160981165
Arizona,2020-06-13,43.15078,47.1782,4.0274199999999984,3.5777085714285644,AZ,34.048928000000004,-111.093731,3.0708186666666553,D,49.364690614366616,49.05598103046474,0.308709583901873,2.186490614366619,5.905201030464745,-3.7187104160981255,-3.2689989875266914,-2.7621090827647823
Arizona,2020-06-14,43.18539000000001,47.06491,3.879519999999992,3.6541585714285634,AZ,34.048928000000004,-111.093731,3.1041819999999882,D,49.364690614366616,49.05598103046474,0.308709583901873,2.299780614366618,5.87059103046473,-3.570810416098119,-3.3454489875266904,-2.7954724160981153
Arizona,2020-06-15,43.83859,47.48111,3.6425199999999975,3.695928571428563,AZ,34.048928000000004,-111.093731,3.126342666666655,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8835806143666147,5.217391030464739,-3.3338104160981246,-3.38721898752669,-2.817633082764782
Arizona,2020-06-16,43.72755,47.68602,3.9584699999999984,3.7559842857142782,AZ,34.048928000000004,-111.093731,3.1624159999999883,D,49.364690614366616,49.05598103046474,0.308709583901873,1.6786706143666166,5.328431030464742,-3.6497604160981254,-3.4472747018124053,-2.8537064160981154
Arizona,2020-06-17,43.64577,47.65518,4.009410000000003,3.815364285714278,AZ,34.048928000000004,-111.093731,3.197081333333322,D,49.364690614366616,49.05598103046474,0.308709583901873,1.7095106143666143,5.410211030464744,-3.7007004160981296,-3.5066547018124052,-2.888371749431449
Arizona,2020-06-18,43.62044,47.53903,3.9185899999999942,3.8611457142857057,AZ,34.048928000000004,-111.093731,3.2231949999999885,D,49.364690614366616,49.05598103046474,0.308709583901873,1.825660614366619,5.435541030464741,-3.6098804160981213,-3.5524361303838328,-2.9144854160981155
Arizona,2020-06-19,43.64466,47.69613,4.051470000000002,3.9267714285714206,AZ,34.048928000000004,-111.093731,3.250483666666655,D,49.364690614366616,49.05598103046474,0.308709583901873,1.6685606143666192,5.411321030464741,-3.742760416098129,-3.6180618446695476,-2.941774082764782
Arizona,2020-06-20,43.69528,47.74712,4.0518400000000065,3.9302599999999934,AZ,34.048928000000004,-111.093731,3.2797226666666557,D,49.364690614366616,49.05598103046474,0.308709583901873,1.6175706143666133,5.360701030464746,-3.7431304160981336,-3.6215504160981205,-2.9710130827647827
Arizona,2020-06-21,43.70367,47.73474,4.03107,3.9519099999999936,AZ,34.048928000000004,-111.093731,3.319628666666655,D,49.364690614366616,49.05598103046474,0.308709583901873,1.6299506143666136,5.35231103046474,-3.7223604160981267,-3.6432004160981206,-3.010919082764782
Arizona,2020-06-22,43.71188,47.93357,4.2216900000000015,4.034648571428567,AZ,34.048928000000004,-111.093731,3.364091333333322,D,49.364690614366616,49.05598103046474,0.308709583901873,1.4311206143666126,5.344101030464742,-3.9129804160981285,-3.7259389875266944,-3.055381749431449
Arizona,2020-06-23,43.74557,48.17842,4.432850000000002,4.102417142857138,AZ,34.048928000000004,-111.093731,3.4178243333333223,D,49.364690614366616,49.05598103046474,0.308709583901873,1.186270614366613,5.310411030464742,-4.124140416098129,-3.7937075589552647,-3.1091147494314493
Arizona,2020-06-24,43.46531,48.13137,4.666060000000009,4.1962242857142815,AZ,34.048928000000004,-111.093731,3.479330999999989,D,49.364690614366616,49.05598103046474,0.308709583901873,1.2333206143666189,5.5906710304647405,-4.357350416098136,-3.8875147018124085,-3.170621416098116
Arizona,2020-06-25,42.65416,47.47171,4.817549999999997,4.324647142857138,AZ,34.048928000000004,-111.093731,3.5388826666666557,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8929806143666141,6.401821030464745,-4.508840416098124,-4.015937558955265,-3.2301730827647828
Arizona,2020-06-26,42.85148,47.59956,4.7480799999999945,4.4241628571428535,AZ,34.048928000000004,-111.093731,3.6037959999999885,D,49.364690614366616,49.05598103046474,0.308709583901873,1.765130614366619,6.2045010304647406,-4.4393704160981216,-4.1154532732409805,-3.2950864160981155
Arizona,2020-06-27,42.85424,47.58043,4.726189999999996,4.520498571428567,AZ,34.048928000000004,-111.093731,3.6713629999999884,D,49.364690614366616,49.05598103046474,0.308709583901873,1.784260614366616,6.201741030464746,-4.417480416098123,-4.211788987526694,-3.3626534160981154
Arizona,2020-06-28,42.85424,47.58043,4.726189999999996,4.619801428571422,AZ,34.048928000000004,-111.093731,3.7389299999999888,D,49.364690614366616,49.05598103046474,0.308709583901873,1.784260614366616,6.201741030464746,-4.417480416098123,-4.311091844669549,-3.430220416098116
Arizona,2020-06-29,42.81001,47.48283,4.6728200000000015,4.684248571428563,AZ,34.048928000000004,-111.093731,3.8031393333333217,D,49.364690614366616,49.05598103046474,0.308709583901873,1.881860614366616,6.2459710304647444,-4.3641104160981286,-4.37553898752669,-3.4944297494314487
Arizona,2020-06-30,42.88342,47.66435,4.780929999999998,4.733974285714278,AZ,34.048928000000004,-111.093731,3.8782529999999884,D,49.364690614366616,49.05598103046474,0.308709583901873,1.7003406143666169,6.172561030464742,-4.472220416098125,-4.425264701812405,-3.5695434160981154
Arizona,2020-07-01,44.29824,47.56773,3.2694899999999976,4.534464285714278,AZ,34.048928000000004,-111.093731,3.8965303333333217,D,49.364690614366616,49.05598103046474,0.308709583901873,1.7969606143666184,4.757741030464743,-2.9607804160981246,-4.225754701812405,-3.5878207494314487
Arizona,2020-07-02,44.34761,47.46224,3.1146300000000053,4.291189999999991,AZ,34.048928000000004,-111.093731,3.900497666666655,D,49.364690614366616,49.05598103046474,0.308709583901873,1.9024506143666144,4.70837103046474,-2.8059204160981324,-3.9824804160981184,-3.591788082764782
Arizona,2020-07-03,44.35814,47.45141,3.093269999999997,4.054788571428564,AZ,34.048928000000004,-111.093731,3.9067753333333215,D,49.364690614366616,49.05598103046474,0.308709583901873,1.913280614366613,4.697841030464744,-2.784560416098124,-3.7460789875266913,-3.5980657494314485
Arizona,2020-07-04,44.3583,47.45141,3.093109999999996,3.8214914285714214,AZ,34.048928000000004,-111.093731,3.911007999999988,D,49.364690614366616,49.05598103046474,0.308709583901873,1.913280614366613,4.697681030464743,-2.784400416098123,-3.5127818446695485,-3.602298416098115
Arizona,2020-07-05,44.35814,47.45415,3.09601,3.5886085714285647,AZ,34.048928000000004,-111.093731,3.9107543333333212,D,49.364690614366616,49.05598103046474,0.308709583901873,1.9105406143666173,4.697841030464744,-2.787300416098127,-3.2798989875266917,-3.6020447494314483
Arizona,2020-07-06,44.3585,47.45084,3.09234,3.3628257142857074,AZ,34.048928000000004,-111.093731,3.9046019999999886,D,49.364690614366616,49.05598103046474,0.308709583901873,1.9138506143666163,4.697481030464743,-2.783630416098127,-3.0541161303838344,-3.5958924160981156
Arizona,2020-07-07,44.37701,47.482,3.1049900000000012,3.1234057142857075,AZ,34.048928000000004,-111.093731,3.8966226666666555,D,49.364690614366616,49.05598103046474,0.308709583901873,1.8826906143666164,4.678971030464744,-2.7962804160981283,-2.8146961303838345,-3.5879130827647825
Arizona,2020-07-08,44.21276,47.28193,3.06917,3.094788571428565,AZ,34.048928000000004,-111.093731,3.887257333333322,D,49.364690614366616,49.05598103046474,0.308709583901873,2.082760614366613,4.84322103046474,-2.760460416098127,-2.786078987526692,-3.578547749431449
Arizona,2020-07-09,44.20876,47.32097,3.1122100000000046,3.0944428571428513,AZ,34.048928000000004,-111.093731,3.8730616666666555,D,49.364690614366616,49.05598103046474,0.308709583901873,2.043720614366613,4.847221030464745,-2.8035004160981316,-2.7857332732409783,-3.5643520827647825
Arizona,2020-07-10,44.23379,47.27472,3.040930000000003,3.0869657142857085,AZ,34.048928000000004,-111.093731,3.854634333333322,D,49.364690614366616,49.05598103046474,0.308709583901873,2.0899706143666137,4.822191030464744,-2.73222041609813,-2.7782561303838356,-3.545924749431449
