,index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,improve_value
370,3029,456283,F_906180_2674246,970,970,96,Falmouth,3rd Barnstable District,0.0,133100.0,0,221200,11491.39732,2068,42,JAMIE LN,FALMOUTH,MA,02540-3560,0.0,41.582548200000005,-70.58617432,0.0,11.0,133100.0
371,3030,456449,F_908191_2675487,970,970,96,Falmouth,3rd Barnstable District,0.0,128300.0,0,219200,14141.25228,2172,86,MEREDITH DR,FALMOUTH,MA,02540-3560,0.0,41.58589429,-70.57877548,0.0,7.0,128300.0
372,3031,456715,F_910094_2673949,970,970,96,Falmouth,3rd Barnstable District,0.0,98600.0,0,175500,11292.12785,1840,60,JOHN PARKER RD,FALMOUTH,MA,02540-3560,0.0,41.58161722,-70.57188116,0.0,27.0,98600.0
373,3032,456945,F_913451_2676337,970,970,96,Falmouth,3rd Barnstable District,0.0,102000.0,0,183400,15923.565019999998,2158,31,WINDSWEPT RD,FALMOUTH,MA,02540-3560,0.0,41.58806926,-70.55951589,0.0,25.0,102000.0
374,3033,457047,F_912935_2675488,970,970,96,Falmouth,3rd Barnstable District,0.0,106100.0,0,183300,10769.65518,1920,189,OLD BARNSTABLE RD,FALMOUTH,MA,02540-3560,0.0,41.5857551,-70.56143608,1.0,34.0,106100.0
375,3053,458590,F_918172_2672142,970,970,96,Falmouth,3rd Barnstable District,0.0,110600.0,0,206800,7749.111045000001,2511,44,CAROLYN LN,FALMOUTH,MA,02540-3560,0.0,41.57641358,-70.54243220000001,0.0,27.0,110600.0
376,3054,458657,F_918075_2671506,970,970,96,Falmouth,3rd Barnstable District,0.0,92400.0,0,189700,8940.360713,1636,20,MADELINE RD,FALMOUTH,MA,02540-3560,0.0,41.57467131,-70.54281276,0.0,18.0,92400.0
377,3057,458965,F_920175_2673026,970,970,96,Falmouth,3rd Barnstable District,0.0,102100.0,0,186800,7462.286227,2100,19,MARSHALL DR,FALMOUTH,MA,02540-3560,0.0,41.57877742,-70.53507578,1.0,16.0,102100.0
378,3059,459065,F_920599_2673074,970,970,96,Falmouth,3rd Barnstable District,0.0,138800.0,0,223800,7959.416431000001,4134,38,MARSHALL DR,FALMOUTH,MA,02540-3560,0.0,41.57889596,-70.53352424,1.0,14.0,138800.0
379,3060,459271,F_919208_2671021,970,970,96,Falmouth,3rd Barnstable District,0.0,111400.0,0,208400,9175.4117,2288,130,EDGEWATER DR WEST,FALMOUTH,MA,02540-3560,0.0,41.57330545,-70.53869235,0.0,6.0,111400.0
380,3061,459973,F_910494_2669453,970,970,96,Falmouth,3rd Barnstable District,0.0,117400.0,0,239400,11427.36123,2208,7,CAROL AVE,FALMOUTH,MA,02540-3560,0.0,41.56926773,-70.5705983,0.0,6.0,117400.0
381,3062,460468,F_914647_2672153,970,970,96,Falmouth,3rd Barnstable District,0.0,91300.0,0,168100,10475.8802,1920,24,SAO PAULO DR,FALMOUTH,MA,02540-3560,0.0,41.57655163,-70.55531374,1.0,51.0,91300.0
383,3080,462739,F_899088_2665686,970,970,96,Falmouth,"Barnstable, Dukes & Nantucket District",349000.0,298900.0,20400,667400,76569.9665,12163,238,LAKEVIEW AVE,FALMOUTH,MA,02540-3560,0.0,41.559264,-70.61242001,3.0,62.0,319300.0
384,3084,463005,F_905940_2668224,970,970,96,Falmouth,3rd Barnstable District,0.0,118300.0,0,249000,8698.662536,2120,28,MILTON ST,FALMOUTH,MA,02540-3560,0.0,41.56603015,-70.587287,3.0,32.0,118300.0
385,3085,463749,F_901947_2665551,970,970,96,Falmouth,"Barnstable, Dukes & Nantucket District",393600.0,1037800.0,51200,1482500,319934.8232,43628,58,ROSE MORIN LN,FALMOUTH,MA,02540-3560,0.0,41.55881142,-70.60197982,7.0,63.0,1089000.0
386,3087,463899,F_902904_2667689,970,970,96,Falmouth,"Barnstable, Dukes & Nantucket District",0.0,2566000.0,0,5206000,479427.5365,85616,138,TEATICKET HWY,FALMOUTH,MA,02540-3560,0.0,41.56465066,-70.59840088,4.0,53.0,2566000.0
387,3088,464111,F_906184_2666728,970,970,96,Falmouth,3rd Barnstable District,0.0,92000.0,0,217400,4891.235517,1728,86,PRISCILLA ST,FALMOUTH,MA,02540-3560,0.0,41.56191778,-70.586454,1.0,38.0,92000.0
388,3089,464394,F_904968_2665762,970,970,96,Falmouth,3rd Barnstable District,0.0,110300.0,0,222100,4796.9087,2304,12,MONTAUK ST,FALMOUTH,MA,02540-3560,0.0,41.55930261,-70.59093446,4.0,30.0,110300.0
389,3090,464460,F_904986_2666371,970,970,96,Falmouth,3rd Barnstable District,0.0,125600.0,0,240800,7232.642847,2499,22,OAK ST,FALMOUTH,MA,02540-3560,0.0,41.56097326,-70.59084498,4.0,49.0,125600.0
390,3091,464482,F_905464_2666840,970,970,96,Falmouth,3rd Barnstable District,0.0,111900.0,0,227100,7245.414151999999,2325,123,MARAVISTA AVE,FALMOUTH,MA,02540-3560,0.0,41.56224625,-70.58908026,2.0,45.0,111900.0
391,3092,468719,F_901169_2662837,970,970,96,Falmouth,"Barnstable, Dukes & Nantucket District",1084300.0,3019100.0,0,4103400,227419.61800000002,84988,115,SCRANTON AVE,FALMOUTH,MA,02540-3560,0.0,41.55138631,-70.60492629,4.0,69.0,3019100.0
392,3093,468759,F_901136_2661878,970,970,96,Falmouth,"Barnstable, Dukes & Nantucket District",1038900.0,530500.0,0,1569400,162044.4673,19953,211,SCRANTON AVE,FALMOUTH,MA,02540-3560,0.0,41.54875564,-70.60508359999999,1.0,63.0,530500.0
393,3200,474575,F_816209_2784815,970,970,182,Middleborough,12th Bristol District,0.0,1465500.0,14600,1803500,168605.4034,5258,5,WOODLAND AVE,MIDDLEBORO,MA,2346,62963.0,41.88814157,-70.91222987,5.0,62.0,1480100.0
394,3206,474822,F_817620_2785784,970,970,182,Middleborough,12th Bristol District,0.0,220600.0,0,266100,8302.284888,8341,8,BENTON ST,MIDDLEBORO,MA,2346,62963.0,41.89077388,-70.90702327,4.0,63.0,220600.0
395,3207,474841,F_817875_2785439,970,970,182,Middleborough,12th Bristol District,0.0,1776000.0,25400,2385100,304207.6996,6002,6,SPENCER ST,MIDDLEBORO,MA,2346,62963.0,41.88982227,-70.90609558,4.0,63.0,1801400.0
396,3219,476206,F_815375_2788079,970,970,182,Middleborough,12th Bristol District,0.0,963300.0,8500,1297800,90055.14964,3523,0,PARK ST,MIDDLEBORO,MA,2346,62963.0,41.89711432,-70.91521054,4.0,56.0,971800.0
397,3220,476447,F_815158_2788595,970,970,182,Middleborough,12th Bristol District,0.0,962200.0,11400,1542800,227130.8272,3360,0,MAPLE AVE (OFF),MIDDLEBORO,MA,2346,62963.0,41.898534399999996,-70.9159946,1.0,47.0,973600.0
398,3282,481529,F_798220_3042720,970,970,184,Middleton,13th Essex District,287200.0,1333600.0,12600,1633400,128195.675,15684,1,MEMORIAL DR,MIDDLETON,MA,1949,102604.0,42.59616701,-70.97243603,0.0,21.0,1346200.0
400,3300,483746,F_1073942_2753375,970,970,224,Orleans,4th Barnstable District,0.0,2953500.0,24600,3392100,391284.5551,5660,94,HOPKINS LN,ORLEANS,MA,2653,0.0,41.79307835,-69.96789662,0.0,26.0,2978100.0
401,3301,483821,F_1073606_2753182,970,970,224,Orleans,4th Barnstable District,0.0,1110600.0,0,1532200,344848.5218,2842,0,JOHN B AVELLAR CR,ORLEANS,MA,2653,0.0,41.79256534,-69.96914127,0.0,22.0,1110600.0
402,3305,484284,F_1072604_2752233,973,973,224,Orleans,4th Barnstable District,0.0,333700.0,0,598600,67807.09541000001,4400,53,MEETINGHOUSE RD,ORLEANS,MA,2653,0.0,41.79001074,-69.97287738,0.0,25.0,333700.0
403,3311,485043,F_1074199_2750539,343,970,224,Orleans,4th Barnstable District,0.0,1037300.0,0,1037300,42510.02736,9373,210,MAIN ST,ORLEANS,MA,2653,0.0,41.78528419,-69.96714122,0.0,49.0,1037300.0
404,3317,485221,F_1072938_2749958,970,970,224,Orleans,4th Barnstable District,0.0,265400.0,300,505500,61041.72827000001,2516,181,MAIN ST,ORLEANS,MA,2653,0.0,41.78375212,-69.97180228,0.0,46.0,265700.0
405,3320,485760,F_1063891_2748593,970,970,224,Orleans,4th Barnstable District,0.0,69800.0,600,241600,23786.09247,936,15,OAK RIDGE LN,ORLEANS,MA,2653,0.0,41.78044673,-70.00505624,1.0,30.0,70400.0
406,3333,488967,M_215078_862115,970,970,238,Plainville,9th Norfolk District,1200000.0,1274000.0,91900,2565900,557772.7256,5000,140,EAST BACON ST,PLAINVILLE,MA,2762,98280.0,42.00927008,-71.31797812,0.0,26.0,1365900.0
407,3351,493360,F_586124_2936565,970,970,271,Shrewsbury,11th Worcester District,167800.0,541800.0,0,709600,61255.56592000001,2740,241-247,HOLDEN ST,SHREWSBURY,MA,01545 2455,126974.0,42.30579233,-71.75893326,10.0,38.0,541800.0
408,3357,494628,F_599805_2932451,970,970,271,Shrewsbury,11th Worcester District,2000000.0,3676800.0,9200,5686000,245270.9784,3673,20R,FRANCIS AVE,SHREWSBURY,MA,01545 3006,118633.0,42.29460602,-71.70832051,13.0,38.0,3686000.0
409,3358,495087,F_604176_2931934,970,970,271,Shrewsbury,11th Worcester District,178000.0,227000.0,0,405000,21158.27325,3120,40-42,LIBERTY DR,SHREWSBURY,MA,01545 2455,118633.0,42.29321549,-71.69216045,1.0,13.0,227000.0
410,3359,496687,F_601936_2931047,970,970,271,Shrewsbury,11th Worcester District,0.0,394800.0,2300,648800,52499.5168,4436,73-75,SOUTH ST,SHREWSBURY,MA,01545 2455,118633.0,42.29076734,-71.70043188,6.0,25.0,397100.0
411,3360,497499,F_588006_2926901,970,970,271,Shrewsbury,11th Worcester District,188200.0,862900.0,0,1051100,38792.25687,2640,18-Aug,PARKER RD,SHREWSBURY,MA,01545 2455,77932.0,42.279289,-71.75187044,12.0,70.0,862900.0
412,3361,497547,F_588003_2925840,970,970,271,Shrewsbury,11th Worcester District,1980000.0,6563600.0,29700,8573300,203497.025,84988,36,N QUINSIGAMOND AVE,SHREWSBURY,MA,01545 5338,77932.0,42.2763775,-71.75186995,19.0,81.0,6593300.0
413,3363,498147,F_593890_2927562,970,970,271,Shrewsbury,11th Worcester District,143200.0,135900.0,0,279100,8000.064109,1490,35-37,ROSEDALE AVE,SHREWSBURY,MA,01545 2455,91425.0,42.28114847,-71.73013432,7.0,35.0,135900.0
414,3365,498220,F_596822_2925281,970,970,271,Shrewsbury,11th Worcester District,217300.0,291500.0,800,509600,75629.02255,5016,175,LAKE ST,SHREWSBURY,MA,01545 2455,113750.0,42.27491039,-71.71927792,0.0,51.0,292300.0
415,3366,498221,F_596776_2925022,970,970,271,Shrewsbury,11th Worcester District,207700.0,302500.0,800,511000,45626.492,2836,177,LAKE ST,SHREWSBURY,MA,01545 2455,113750.0,42.27419934,-71.71944542,0.0,51.0,303300.0
416,3367,498222,F_596735_2924786,970,970,271,Shrewsbury,11th Worcester District,213700.0,291500.0,600,505800,65057.95347000001,5016,185,LAKE ST,SHREWSBURY,MA,01545 2455,113750.0,42.27355145,-71.71959467,0.0,43.0,292100.0
417,3368,498887,F_588652_2923108,970,970,271,Shrewsbury,11th Worcester District,176100.0,470500.0,0,646600,30682.547660000004,2007,6-Feb,RIDGELAND RD,SHREWSBURY,MA,01545 2455,77932.0,42.26888587,-71.74944234,16.0,59.0,470500.0
418,3385,502763,F_588756_2922292,970,970,271,Shrewsbury,11th Worcester District,720000.0,1715400.0,0,2435400,177004.6721,22740,11,ELIZABETH ST,SHREWSBURY,MA,01545 2455,77932.0,42.26664753,-71.7490493,13.0,57.0,1715400.0
420,3394,507101,F_512340_2852608,970,970,278,Southbridge,6th Worcester District,0.0,1635800.0,92500,1841200,78791.17334,40244,150,MAIN STREET,SOUTHBRIDGE,MA,01550-2580,29531.0,42.07446833,-72.02976456,10.0,64.0,1728300.0
421,3396,509385,F_506771_2852625,970,970,278,Southbridge,6th Worcester District,0.0,331000.0,800,364200,22931.136580000002,5580,74,LITCHFIELD AVENUE,SOUTHBRIDGE,MA,01550-1955,70142.0,42.07441822,-72.05027701,0.0,31.0,331800.0
424,3399,509913,F_507521_2854122,970,970,278,Southbridge,6th Worcester District,0.0,169200.0,9400,201000,12228.788359999999,10900,68,SCHOOL STREET,SOUTHBRIDGE,MA,01550-1955,50494.0,42.07853944,-72.04754997,5.0,60.0,178600.0
425,3400,509920,F_512922_2854076,970,970,278,Southbridge,6th Worcester District,0.0,4964400.0,230300,5345300,41957.70768,96586,60,CHARLTON STREET,SOUTHBRIDGE,MA,01550-1955,29531.0,42.07850663,-72.02765436,9.0,63.0,5194700.0
426,3401,509976,F_507550_2854366,970,970,278,Southbridge,6th Worcester District,0.0,104200.0,200,126800,13049.816920000001,3108,5,COLLIER STREET,SOUTHBRIDGE,MA,01550-1955,50494.0,42.07920952,-72.04744891,5.0,61.0,104400.0
427,3402,510107,F_507526_2854241,970,970,278,Southbridge,6th Worcester District,0.0,104200.0,0,126900,11591.096140000001,3108,11,COLLIER STREET,SOUTHBRIDGE,MA,01550-1713,50494.0,42.07886608,-72.04753436,5.0,61.0,104200.0
428,3403,510256,F_509956_2854995,970,970,278,Southbridge,6th Worcester District,0.0,274600.0,2600,339700,28474.56974,4768,45,CROSS STREET,SOUTHBRIDGE,MA,01550-1955,35977.0,42.08097762,-72.03860097,9.0,70.0,277200.0
430,3506,514863,M_178804_909381,970,970,282,Sterling,12th Worcester District,167200.0,1359200.0,15300,1543000,305951.1808,2846,7,BIRD STREET,STERLING,MA,1564,107348.0,42.4346632,-71.75760134,0.0,43.0,1374500.0
431,3666,533008,F_808096_2901785,970,970,336,Weymouth,4th Norfolk District,0.0,7716200.0,50400,10790600,407772.5378,3741,77,MEMORIAL DR,WEYMOUTH,MA,2188,59083.0,42.20927332,-70.93920037,0.0,38.0,7766600.0
432,3670,533172,F_808074_2902423,970,970,336,Weymouth,4th Norfolk District,0.0,4897100.0,31800,7088900,189963.5907,3416,0,JOSEPH FERN CT,WEYMOUTH,MA,2188,59083.0,42.21102444,-70.9392661,4.0,37.0,4928900.0
433,3672,533208,F_805052_2905444,970,970,336,Weymouth,3rd Norfolk District,0.0,7945800.0,28800,13590600,167467.2783,1500,0,ESSEX ST,WEYMOUTH,MA,2188,72882.0,42.21936827,-70.950349,1.0,25.0,7974600.0
434,3673,533259,F_808112_2902019,970,970,336,Weymouth,4th Norfolk District,0.0,4408700.0,30500,6239200,139122.2223,3504,50,MEMORIAL DR,WEYMOUTH,MA,2188,59083.0,42.20991515,-70.93913564,0.0,38.0,4439200.0
435,3674,533301,F_811665_2898702,970,970,336,Weymouth,4th Norfolk District,0.0,3425500.0,23300,4888800,121121.0446,1897,8,GAROFALO RD,WEYMOUTH,MA,2188,68272.0,42.20074818,-70.92610349,11.0,39.0,3448800.0
438,3681,533732,F_807010_2914259,970,970,336,Weymouth,4th Norfolk District,0.0,2377900.0,19800,3513700,53044.28357,23845,575,BRIDGE ST,WEYMOUTH,MA,2188,77434.0,42.24352237,-70.94290817,0.0,61.0,2397700.0
439,3684,533952,F_812066_2903398,970,970,336,Weymouth,4th Norfolk District,0.0,5082700.0,9300,5323200,42471.88943,47423,25,WATER ST,WEYMOUTH,MA,2188,68272.0,42.21362695,-70.92450663,0.0,52.0,5092000.0
440,3697,554096,M_248522_826041,970,970,3,Acushnet,11th Bristol District,0.0,2695600.0,7400,3251900,179777.1704,40676,23,MAIN STREET,ACUSHNET,MA,2743,53705.0,41.68313232,-70.91722521,8.0,56.0,2703000.0
441,3698,554165,M_249344_825704,970,970,3,Acushnet,11th Bristol District,0.0,334200.0,600,423300,21347.20128,4881,26,GARFIELD STREET,LINCOLN,RI,02865-1163,53705.0,41.68004721,-70.90738099,0.0,48.0,334800.0
442,3713,557611,F_602691_2977986,970,970,64,Clinton,12th Worcester District,0.0,4909900.0,131300,6361200,503504.8801,5050,58,FITCH RD,CLINTON,MA,1510,79283.0,42.41957507,-71.69804427,0.0,34.0,5041200.0
443,3716,558021,F_606175_2975946,970,970,64,Clinton,12th Worcester District,0.0,400800.0,15300,526700,53546.46868,4998,137 - 139,PLEASANT ST,CLINTON,MA,1510,79283.0,42.41399876,-71.68512511,0.0,77.0,416100.0
444,3718,558179,F_607629_2976627,970,970,64,Clinton,12th Worcester District,0.0,2244100.0,70700,2974800,81114.32173,11632,309,CHURCH ST,CLINTON,MA,1510,54627.0,42.41587597,-71.67974609999999,0.0,69.0,2314800.0
445,3720,558504,F_607469_2977406,970,970,64,Clinton,12th Worcester District,0.0,1561900.0,39100,2081000,51756.18272,1600,271,CHESTNUT ST,CLINTON,MA,1510,54627.0,42.41801263,-71.68034472,1.0,78.0,1601000.0
446,3721,558640,F_609556_2977798,970,970,64,Clinton,12th Worcester District,0.0,1280700.0,17700,1778400,72680.69136,2628,367,WATER ST,CLINTON,MA,1510,54627.0,42.41910013,-71.67261878,0.0,39.0,1298400.0
447,3722,558845,F_603505_2978274,970,970,64,Clinton,12th Worcester District,0.0,1745100.0,58600,2211700,119447.4823,4786,Jan-50,FITCH RD,CLINTON,MA,1510,79283.0,42.42037049,-71.69503212,1.0,49.0,1803700.0
448,3755,562394,F_374793_3050287,970,970,106,Gill,2nd Franklin District,0.0,953400.0,15200,1171600,433597.9593,0,12,MAIN RD,TURNERS FALLS,MA,1376,0.0,42.61340461,-72.54528342,0.0,28.0,968600.0
449,3880,565144,M_147651_924076,970,970,235,Phillipston,2nd Franklin District,0.0,134500.0,2600,175800,72217.7472,2650,30,POWERS MILLS RD,FITCHBURG,MA,1420,72900.0,42.56548142,-72.13753806,1.0,6.0,137100.0
450,3961,569960,M_263039_882271,970,970,264,Scituate,4th Plymouth District,0.0,6044200.0,45500,10587900,436204.922,2984,9,COMMON ST,SCITUATE,MA,2066,122072.0,42.18834461,-70.73683416,1.0,15.0,6089700.0
451,3963,573466,M_258649_885840,970,970,264,Scituate,4th Plymouth District,0.0,1577000.0,32500,3144600,231841.5179,1940,791,COUNTRY WAY,NORTH SCITUATE,MA,2060,0.0,42.22081673,-70.78961821,4.0,37.0,1609500.0
452,3966,575297,M_260865_883378,970,970,264,Scituate,4th Plymouth District,0.0,646500.0,0,910200,41485.350269999995,4528,412,FIRST PARISH RD,SCITUATE,MA,2066,126818.0,42.19848274,-70.76303603,2.0,19.0,646500.0
453,3967,576769,M_261465_883708,970,970,264,Scituate,4th Plymouth District,0.0,5477700.0,32500,6575100,232645.5194,62990,0,CENTRAL PARK DR,NORTH SCITUATE,MA,2060,126818.0,42.20140674,-70.75573663,1.0,17.0,5510200.0
456,3982,580922,F_365468_2877216,970,970,281,Springfield,9th Hampden District,0.0,1327000.0,0,1500400,217042.4944,38400,1118,ST JAMES AV,SPRINGFIELD,MA,1104,47733.0,42.13821058,-72.57184258,18.0,78.0,1327000.0
458,3987,582336,F_377662_2876555,970,970,281,Springfield,9th Hampden District,0.0,2258500.0,0,2319500,219689.9737,46810,0,BERKSHIRE AV,SPRINGFIELD,MA,1109,31250.0,42.13680848,-72.52685687,0.0,60.0,2258500.0
459,3988,584123,F_375903_2872967,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5000.005544,2040,53,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12690482,-72.5331815,0.0,55.0,124800.0
460,3989,584218,F_375777_2872885,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5000.381936,2040,37,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12667562,-72.53364229,0.0,63.0,124800.0
461,3990,584286,F_375562_2872743,970,970,281,Springfield,11th Hampden District,0.0,123600.0,0,147700,6299.834135,2640,13,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12627883,-72.53442845,0.0,63.0,123600.0
462,3993,584718,F_375651_2872804,970,970,281,Springfield,11th Hampden District,0.0,123300.0,0,146500,5000.347885,1710,23,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12644917,-72.53410311,0.0,63.0,123300.0
463,3994,584985,F_375692_2872997,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5000.11206,2040,36,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12698012,-72.53396061,0.0,58.0,124800.0
464,3995,584998,F_375608_2872943,970,970,281,Springfield,11th Hampden District,0.0,141700.0,0,164900,5000.249954999999,2640,26,MANILLA AV,SPRINGFIELD,MA,1109,53723.0,42.12682915,-72.53426783,0.0,58.0,141700.0
465,3998,585115,F_375520_2872883,970,970,281,Springfield,11th Hampden District,0.0,123300.0,0,147400,6210.027906,1710,16,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12666159,-72.53458952,0.0,63.0,123300.0
466,4000,585214,F_375566_2872916,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5001.053162,2040,22,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12675367,-72.53442144,0.0,58.0,124800.0
467,4002,585630,F_375735_2872858,970,970,281,Springfield,11th Hampden District,0.0,141700.0,0,164900,5000.42741,2640,33,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12660014,-72.5337959,0.0,63.0,141700.0
468,4003,585654,F_375608_2872777,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5000.412045,2040,17,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12637365,-72.53426041,0.0,63.0,124800.0
469,4005,586197,F_375819_2872912,970,970,281,Springfield,11th Hampden District,0.0,123300.0,0,146500,4999.834379,1710,43,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12675111,-72.53348868,0.0,58.0,123300.0
470,4006,586198,F_368745_2871238,970,970,281,Springfield,11th Hampden District,0.0,2821300.0,0,2924800,926454.483,84163,0,BAY ST,SPRINGFIELD,MA,1104,21467.0,42.12191954,-72.55948735,14.0,39.0,2821300.0
471,4010,587122,F_375861_2872940,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,5000.389131,2040,47,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12682934,-72.53333511,0.0,58.0,124800.0
472,4012,588126,F_375819_2873048,970,970,281,Springfield,11th Hampden District,0.0,127100.0,0,151100,5959.599667,2170,76,RALPH ST,SPRINGFIELD,MA,1104,53723.0,42.12712429,-72.53349475,0.0,58.0,127100.0
473,4013,588167,F_353037_2869931,970,970,281,Springfield,10th Hampden District,0.0,1103600.0,0,1160800,271142.837,31600,0,SANDERSON ST,SPRINGFIELD,MA,1109,17313.0,42.11778317,-72.61732027,0.0,35.0,1103600.0
474,4014,588316,F_375693_2872831,970,970,281,Springfield,11th Hampden District,0.0,124800.0,0,148000,4999.835027,2040,27,MANILLA AV,SPRINGFIELD,MA,1104,53723.0,42.12652466,-72.53394951,0.0,63.0,124800.0
475,4016,588438,F_353107_2869544,970,970,281,Springfield,10th Hampden District,0.0,6859100.0,0,6917200,224180.305,201800,0,SANDERSON ST,SPRINGFIELD,MA,1109,17313.0,42.11672378,-72.61704361,0.0,36.0,6859100.0
477,4031,589808,F_354515_2867930,970,970,281,Springfield,10th Hampden District,0.0,137600.0,0,155000,5004.092035000001,3240,58,LOWELL ST,SPRINGFIELD,MA,1104,17313.0,42.11234554,-72.61177693,0.0,59.0,137600.0
478,4032,590348,F_358198_2868313,970,970,281,Springfield,10th Hampden District,0.0,120400.0,0,138300,8247.016273000001,2880,57,GROSVENOR ST,SPRINGFIELD,MA,1104,14250.0,42.113527399999995,-72.59822243,0.0,72.0,120400.0
479,4034,590679,F_357893_2868363,970,970,281,Springfield,10th Hampden District,0.0,231400.0,0,250500,13180.49597,5920,35,RINGGOLD ST,SPRINGFIELD,MA,1104,14250.0,42.11365381,-72.59934882,0.0,75.0,231400.0
480,4038,591167,F_366426_2868751,970,970,281,Springfield,11th Hampden District,0.0,105000.0,0,148600,7393.374312999999,20305,151,SHERMAN ST,SPRINGFIELD,MA,1103,24772.0,42.11501595,-72.56791994,0.0,80.0,105000.0
482,4041,591610,F_366473_2868702,970,970,281,Springfield,11th Hampden District,0.0,3200.0,0,18400,7231.924261,0,0,SHERMAN ST,SPRINGFIELD,MA,1103,24772.0,42.11488311,-72.56774446,0.0,81.0,3200.0
483,4042,591658,F_358140_2868258,970,970,281,Springfield,10th Hampden District,0.0,120400.0,0,138300,7747.008959000001,2880,51,GROSVENOR ST,SPRINGFIELD,MA,1104,14250.0,42.11337443,-72.59843357,0.0,72.0,120400.0
484,4044,591811,F_377272_2867301,970,970,281,Springfield,11th Hampden District,0.0,68900.0,0,117800,6599.462851,960,176,KEDDY ST,SPRINGFIELD,MA,1104,52572.0,42.11140283,-72.52788353,16.0,35.0,68900.0
485,4047,591892,F_357980_2868310,970,970,281,Springfield,10th Hampden District,0.0,120400.0,0,138300,7783.932035,2880,42,GROSVENOR ST,SPRINGFIELD,MA,1104,14250.0,42.11351146,-72.59902568,0.0,72.0,120400.0
486,4053,592581,F_354306_2868478,970,970,281,Springfield,10th Hampden District,0.0,137600.0,0,155200,6633.801659000001,3240,46,ORCHARD ST,SPRINGFIELD,MA,1104,17313.0,42.11384174,-72.61257348,0.0,60.0,137600.0
487,4058,593223,F_357669_2868826,970,970,281,Springfield,10th Hampden District,0.0,136600.0,0,153900,4863.156929,2144,49,ALLENDALE ST,SPRINGFIELD,MA,1104,14250.0,42.11491634,-72.60019634,0.0,74.0,136600.0
488,4059,593235,F_377300_2866223,970,970,281,Springfield,11th Hampden District,0.0,68900.0,0,117900,6535.412974,960,40,LEATHERLEAF DR,SPRINGFIELD,MA,1104,52572.0,42.10844575,-72.52773247,8.0,26.0,68900.0
490,4063,593555,F_377217_2866503,970,970,281,Springfield,11th Hampden District,0.0,68900.0,0,118200,7951.308483,960,24,BOG HOLLOW RD,SPRINGFIELD,MA,1104,52572.0,42.10921132,-72.52805077,14.0,26.0,68900.0
491,4064,593574,F_377512_2866726,970,970,281,Springfield,11th Hampden District,0.0,69500.0,0,118500,6779.22773,982,95,LEATHERLEAF DR,SPRINGFIELD,MA,1104,52572.0,42.10983298,-72.52697356,12.0,24.0,69500.0
493,4067,593882,F_378742_2867456,970,970,281,Springfield,11th Hampden District,0.0,60300.0,0,111200,12471.43183,1242,662,BRADLEY RD,SPRINGFIELD,MA,1103,52572.0,42.11187664,-72.52247312,12.0,49.0,60300.0
494,4072,594441,F_365902_2865400,970,970,281,Springfield,11th Hampden District,0.0,151300.0,0,166400,9453.858173,2884,80,PENDLETON AV,SPRINGFIELD,MA,1104,30234.0,42.1058029,-72.56969619,0.0,75.0,151300.0
495,4078,595093,F_365140_2864687,970,970,281,Springfield,11th Hampden District,0.0,881700.0,0,903200,54096.790479999996,25200,45,PINE ST,SPRINGFIELD,MA,1104,22234.0,42.10382020000001,-72.57247102,0.0,66.0,881700.0
496,4081,595361,F_366729_2864989,970,970,281,Springfield,11th Hampden District,0.0,135600.0,0,151300,10974.91801,2722,131,KING ST,SPRINGFIELD,MA,1104,30234.0,42.10470355,-72.56662988,0.0,71.0,135600.0
497,4083,595513,F_366265_2864917,970,970,281,Springfield,11th Hampden District,0.0,114600.0,0,129700,9815.634999,2642,81,KING ST,SPRINGFIELD,MA,1104,30234.0,42.10449005,-72.5683363,0.0,71.0,114600.0
498,4084,595519,F_365288_2864079,970,970,281,Springfield,11th Hampden District,0.0,110900.0,0,126200,8113.163109,2624,69,JAMES ST,SPRINGFIELD,MA,1104,22234.0,42.10215697,-72.57189752,0.0,62.0,110900.0
