state,date,rep_poll_2020,dem_poll_2020
Delaware,2020-10-09,34.09213,58.767590000000006
Delaware,2020-10-10,34.08017,58.749959999999994
Delaware,2020-10-11,34.070029999999996,58.94229
Delaware,2020-10-12,34.09806,58.96275
Delaware,2020-10-13,33.54189,59.403490000000005
Delaware,2020-10-14,33.308209999999995,59.47619
Delaware,2020-10-15,33.139309999999995,59.83184
Delaware,2020-10-16,33.02152,59.78057
Delaware,2020-10-17,33.1904,59.64571
Delaware,2020-10-18,33.221920000000004,59.850730000000006
Delaware,2020-10-19,33.348240000000004,59.621809999999996
Delaware,2020-10-20,33.37407,59.26838000000001
Delaware,2020-10-21,33.464729999999996,59.22473000000001
Delaware,2020-10-22,33.66145,59.25144
Delaware,2020-10-23,33.531859999999995,59.26424
Delaware,2020-10-24,34.16426,58.544230000000006
Delaware,2020-10-25,33.96103,58.924690000000005
Delaware,2020-10-26,34.40504,58.426230000000004
Delaware,2020-10-27,34.53849,58.36466
Delaware,2020-10-28,34.85224,57.808640000000004
Delaware,2020-10-29,34.33449,59.01173000000001
Delaware,2020-10-30,34.77013,58.79854
Delaware,2020-10-31,34.88477,58.72988
Delaware,2020-11-01,34.963190000000004,58.694419999999994
Delaware,2020-11-02,34.603159999999995,58.8553
Delaware,2020-11-03,34.603159999999995,58.8553
District of Columbia,2020-10-03,10.81184,85.97891
District of Columbia,2020-10-04,10.74681,86.0248
District of Columbia,2020-10-05,10.729339999999999,86.03909
District of Columbia,2020-10-06,10.641110000000001,86.17779
District of Columbia,2020-10-07,10.60012,86.20512
District of Columbia,2020-10-08,10.57765,86.2396
District of Columbia,2020-10-09,10.5735,86.26397
District of Columbia,2020-10-10,10.570960000000001,86.25134
District of Columbia,2020-10-11,10.55967,86.34299
District of Columbia,2020-10-12,10.57729,86.33887
District of Columbia,2020-10-13,9.160686,86.60361
District of Columbia,2020-10-14,9.121967,86.99938
District of Columbia,2020-10-15,9.099592999999999,87.08037
District of Columbia,2020-10-16,9.022915,87.05553
District of Columbia,2020-10-17,8.557153,87.08395
District of Columbia,2020-10-18,8.545649000000001,87.08208
District of Columbia,2020-10-19,8.940557,87.07799999999999
District of Columbia,2020-10-20,8.917266999999999,87.02479
District of Columbia,2020-10-21,8.944662,87.02547
District of Columbia,2020-10-22,8.457996000000001,87.02875999999999
District of Columbia,2020-10-23,8.450443,87.54234
District of Columbia,2020-10-24,8.369322,87.61234
District of Columbia,2020-10-25,8.547972999999999,87.75131999999999
District of Columbia,2020-10-26,8.87042,87.11154
District of Columbia,2020-10-27,8.920515,87.08395
District of Columbia,2020-10-28,8.305705999999999,87.66264
District of Columbia,2020-10-29,8.290347,87.73493
District of Columbia,2020-10-30,6.89335,89.57139000000001
District of Columbia,2020-10-31,6.724558999999999,89.78564
District of Columbia,2020-11-01,6.730084,89.82551
District of Columbia,2020-11-02,5.783106,90.7728
District of Columbia,2020-11-03,5.783106,90.7728
Florida,2020-02-27,47.51474,49.231190000000005
Florida,2020-02-28,47.54006,49.4374
Florida,2020-02-29,47.60153,49.413540000000005
Florida,2020-03-01,47.60153,49.413540000000005
Florida,2020-03-02,47.60487,49.415
Florida,2020-03-03,47.604,49.43264
Florida,2020-03-04,47.59466,49.437540000000006
Florida,2020-03-05,47.5935,49.43862
Florida,2020-03-06,47.5932,49.43887
Florida,2020-03-07,48.498870000000004,49.69675
Florida,2020-03-08,48.05964,49.75201
Florida,2020-03-09,47.89994,49.60567
Florida,2020-03-10,47.81492,49.559329999999996
Florida,2020-03-11,48.03201,49.374340000000004
Florida,2020-03-12,48.291940000000004,48.59539
Florida,2020-03-13,48.230709999999995,48.76683
Florida,2020-03-14,48.224940000000004,48.768440000000005
Florida,2020-03-15,48.1502,48.70717
Florida,2020-03-16,47.816390000000006,47.991209999999995
Florida,2020-03-17,47.75676,47.98442
Florida,2020-03-18,47.75676,47.98442
Florida,2020-03-19,48.0149,48.21355
Florida,2020-03-20,48.00077,48.20159
Florida,2020-03-21,48.01993,48.20511
Florida,2020-03-22,48.14008,48.181979999999996
Florida,2020-03-23,47.91722,48.0934
Florida,2020-03-24,47.33784,47.81873
Florida,2020-03-25,47.62305,47.834509999999995
Florida,2020-03-26,47.63111,48.00823
Florida,2020-03-27,47.63111,48.00823
Florida,2020-03-28,47.498020000000004,47.93838
Florida,2020-03-29,47.44133,47.86679
Florida,2020-03-30,47.413540000000005,47.67433
Florida,2020-03-31,47.32405,47.53635
Florida,2020-04-01,47.29639,47.46063
Florida,2020-04-02,47.29639,47.46063
Florida,2020-04-03,47.18916,47.09684
Florida,2020-04-04,44.516220000000004,47.02342
Florida,2020-04-05,44.53416,47.068259999999995
Florida,2020-04-06,44.42122,47.21986
Florida,2020-04-07,44.43125,46.91536
Florida,2020-04-08,44.40767,46.953379999999996
Florida,2020-04-09,44.40762,46.95345
Florida,2020-04-10,44.37082,46.69227
Florida,2020-04-11,44.36135,46.62507
Florida,2020-04-12,45.06954,46.35585
Florida,2020-04-13,45.06949,46.35575
Florida,2020-04-14,45.126329999999996,46.65736
Florida,2020-04-15,44.93378,46.965109999999996
Florida,2020-04-16,45.21774,47.27653
Florida,2020-04-17,46.11087,47.72489
Florida,2020-04-18,46.12174,47.780879999999996
Florida,2020-04-19,45.99831,47.79033
Florida,2020-04-20,45.3574,47.63365
Florida,2020-04-21,45.02799,47.49644
Florida,2020-04-22,45.02799,47.49644
Florida,2020-04-23,45.028,47.49643
Florida,2020-04-24,45.028,47.49643
Florida,2020-04-25,44.90173,47.50908
Florida,2020-04-26,44.86492,47.51725
Florida,2020-04-27,44.860640000000004,47.49708
Florida,2020-04-28,45.113490000000006,47.78788
Florida,2020-04-29,45.08746,47.474
Florida,2020-04-30,45.08977,47.47464
Florida,2020-05-01,45.098490000000005,47.53996
Florida,2020-05-02,45.05833,47.567890000000006
Florida,2020-05-03,45.08243,47.46877
Florida,2020-05-04,45.01016,47.62379
Florida,2020-05-05,45.15574,47.40923
Florida,2020-05-06,45.12281,47.19625
Florida,2020-05-07,45.1259,47.18711
Florida,2020-05-08,45.129290000000005,47.183679999999995
Florida,2020-05-09,44.92625,47.04105
Florida,2020-05-10,45.13927,47.215540000000004
Florida,2020-05-11,45.13283,47.21368
Florida,2020-05-12,45.5926,48.226859999999995
Florida,2020-05-13,45.68578,48.179159999999996
Florida,2020-05-14,45.07481,47.93495
Florida,2020-05-15,45.08827,47.95295
Florida,2020-05-16,45.025209999999994,47.98749
Florida,2020-05-17,45.15508,47.95758
Florida,2020-05-18,44.91938,47.79081
Florida,2020-05-19,44.903009999999995,47.92138
Florida,2020-05-20,44.78358,47.887809999999995
Florida,2020-05-21,44.758,47.79999
Florida,2020-05-22,44.762,47.805279999999996
Florida,2020-05-23,44.68735,47.7869
Florida,2020-05-24,44.66632,47.697540000000004
Florida,2020-05-25,44.66632,47.697540000000004
Florida,2020-05-26,44.69758,47.941720000000004
Florida,2020-05-27,44.917390000000005,47.48215
Florida,2020-05-28,45.139559999999996,47.54842
Florida,2020-05-29,45.139559999999996,47.54842
Florida,2020-05-30,45.1254,47.75166
Florida,2020-05-31,45.09131,47.75618
Florida,2020-06-01,45.075109999999995,47.80669
Florida,2020-06-02,45.10775,47.83928
Florida,2020-06-03,45.40311,48.02265
Florida,2020-06-04,45.32273,48.03403
Florida,2020-06-05,45.315940000000005,48.21652
Florida,2020-06-06,45.20599,48.34124
Florida,2020-06-07,45.07816,48.29438
Florida,2020-06-08,45.07691,48.29892
Florida,2020-06-09,44.97935,48.408
Florida,2020-06-10,44.94325,48.43738
Florida,2020-06-11,44.94252,48.4411
Florida,2020-06-12,44.94352,48.43606
Florida,2020-06-13,43.2716,49.10048
Florida,2020-06-14,42.9942,49.459920000000004
Florida,2020-06-15,43.00391,49.468340000000005
Florida,2020-06-16,42.89843,49.72895
Florida,2020-06-17,42.8078,49.68922
Florida,2020-06-18,42.775459999999995,49.57545
Florida,2020-06-19,42.78432,49.56013
Florida,2020-06-20,42.83099,49.61673
Florida,2020-06-21,42.84244,49.59812
Florida,2020-06-22,42.84805,49.823609999999995
Florida,2020-06-23,42.90503,50.03712
Florida,2020-06-24,42.63239,49.9844
Florida,2020-06-25,41.957370000000004,49.21989
Florida,2020-06-26,42.10706,49.33611
Florida,2020-06-27,42.10556,49.32173
Florida,2020-06-28,42.10556,49.32173
Florida,2020-06-29,42.06092,49.264540000000004
Florida,2020-06-30,42.11544,49.41015
Florida,2020-07-01,42.212740000000004,49.38848
Florida,2020-07-02,42.31031,49.43217
Florida,2020-07-03,42.72405,48.99494
Florida,2020-07-04,42.72947,48.99494
Florida,2020-07-05,42.72932,48.9977
Florida,2020-07-06,42.731,48.992540000000005
Florida,2020-07-07,42.7494,49.023340000000005
Florida,2020-07-08,42.567609999999995,48.80956
Florida,2020-07-09,42.57249,48.86261
Florida,2020-07-10,42.59253,48.883990000000004
Florida,2020-07-11,42.580690000000004,48.89712
Florida,2020-07-12,42.630179999999996,48.78667
Florida,2020-07-13,42.57642,48.529140000000005
Florida,2020-07-14,42.492090000000005,49.06382
Florida,2020-07-15,42.38629,49.2075
Florida,2020-07-16,42.38482,49.20965
Florida,2020-07-17,42.40406,49.20892
Florida,2020-07-18,42.40312,49.23768
Florida,2020-07-19,42.5228,49.28707
Florida,2020-07-20,42.53947,49.276340000000005
Florida,2020-07-21,42.540279999999996,49.27387
Florida,2020-07-22,42.61905,48.78502
Florida,2020-07-23,42.255359999999996,49.79882
Florida,2020-07-24,42.23381,49.81657
Florida,2020-07-25,42.235240000000005,49.822829999999996
Florida,2020-07-26,43.11038,50.23117
Florida,2020-07-27,43.0673,50.1535
Florida,2020-07-28,43.57582,50.11631
Florida,2020-07-29,43.59053,49.77028
Florida,2020-07-30,43.74707,49.73317
Florida,2020-07-31,43.92176,49.83398
Florida,2020-08-01,43.92176,49.83398
Florida,2020-08-02,43.91259,49.83876
Florida,2020-08-03,44.12491,50.00445
Florida,2020-08-04,44.20057,49.987829999999995
Florida,2020-08-05,44.37836,49.86708
Florida,2020-08-06,44.09069,49.22719
Florida,2020-08-07,43.94336,49.158590000000004
Florida,2020-08-08,43.94336,49.158590000000004
Florida,2020-08-09,43.9476,49.15493
Florida,2020-08-10,43.87788,49.27706
Florida,2020-08-11,44.0369,49.49488
Florida,2020-08-12,44.34941,49.52173
Florida,2020-08-13,44.4759,49.70308
Florida,2020-08-14,44.5083,49.92219
Florida,2020-08-15,44.508390000000006,49.92192
Florida,2020-08-16,44.84512,49.99147
Florida,2020-08-17,44.740840000000006,50.08905
Florida,2020-08-18,44.84977,50.1409
Florida,2020-08-19,44.845729999999996,50.09816
Florida,2020-08-20,44.70367,50.123670000000004
Florida,2020-08-21,43.990140000000004,49.90858
Florida,2020-08-22,43.846990000000005,49.88835
Florida,2020-08-23,43.750820000000004,49.98829
Florida,2020-08-24,43.65979,50.023920000000004
Florida,2020-08-25,43.71869,49.63086
Florida,2020-08-26,44.04564,49.186370000000004
Florida,2020-08-27,44.05255,49.19095
Florida,2020-08-28,43.65913,49.27498
Florida,2020-08-29,43.82327,49.24901
Florida,2020-08-30,43.85545,49.1295
Florida,2020-08-31,44.68665,49.22866
Florida,2020-09-01,45.09218,49.30863
Florida,2020-09-02,45.114090000000004,49.25926
Florida,2020-09-03,45.40815,48.6715
Florida,2020-09-04,45.711040000000004,48.49329
Florida,2020-09-05,45.73452,48.49677
Florida,2020-09-06,45.727959999999996,48.50466
Florida,2020-09-07,45.796440000000004,48.49908
Florida,2020-09-08,46.44715,48.25331
Florida,2020-09-09,45.81585,48.5996
Florida,2020-09-10,45.85051,48.57759
Florida,2020-09-11,45.86716,48.593579999999996
Florida,2020-09-12,45.84901,48.57382
Florida,2020-09-13,45.96894,48.606590000000004
Florida,2020-09-14,46.00172,48.572559999999996
Florida,2020-09-15,46.14991,48.54315
Florida,2020-09-16,46.157109999999996,48.48328
Florida,2020-09-17,45.96542,48.00371
Florida,2020-09-18,45.85771,48.01755
Florida,2020-09-19,45.86059,48.00675
Florida,2020-09-20,46.0331,48.071659999999994
Florida,2020-09-21,46.03895,48.07137
Florida,2020-09-22,46.06504,48.106640000000006
Florida,2020-09-23,46.39767,48.03199
Florida,2020-09-24,46.450829999999996,47.98621
Florida,2020-09-25,46.24452,47.92481
Florida,2020-09-26,46.26423,47.95317
Florida,2020-09-27,46.19852,47.970690000000005
Florida,2020-09-28,46.24948,47.9419
Florida,2020-09-29,46.13771,47.914590000000004
Florida,2020-09-30,45.9422,47.95775
Florida,2020-10-01,45.83432,48.08801
Florida,2020-10-02,45.96159,48.00312
Florida,2020-10-03,45.22743,47.93687
Florida,2020-10-04,45.10582,48.01141
Florida,2020-10-05,45.02858,48.050740000000005
Florida,2020-10-06,45.15084,48.6235
Florida,2020-10-07,44.4448,49.063759999999995
Florida,2020-10-08,44.58917,48.836059999999996
Florida,2020-10-09,44.5935,48.93121
Florida,2020-10-10,44.57918,48.91985
Florida,2020-10-11,44.567209999999996,49.04443
Florida,2020-10-12,44.71474,49.22459
Florida,2020-10-13,44.87617,49.3816
Florida,2020-10-14,44.979929999999996,49.07931
Florida,2020-10-15,44.97905,49.14656
Florida,2020-10-16,45.09919,49.0326
Florida,2020-10-17,45.12068,49.07163
Florida,2020-10-18,45.194179999999996,49.05043
Florida,2020-10-19,45.21059,49.01377
Florida,2020-10-20,45.33245,48.8889
Florida,2020-10-21,45.46817,49.06839
Florida,2020-10-22,45.45075,49.21829
Florida,2020-10-23,45.7004,49.00175
Florida,2020-10-24,46.42041,48.84657
Florida,2020-10-25,46.73693,49.09659
Florida,2020-10-26,46.93585,49.20995
Florida,2020-10-27,46.83543,48.85201
Florida,2020-10-28,47.22987,48.72526
Florida,2020-10-29,46.50365,48.68329
Florida,2020-10-30,46.546890000000005,48.77758
Florida,2020-10-31,46.7349,48.73904
Florida,2020-11-01,46.557629999999996,48.78524
Florida,2020-11-02,46.61909,49.08035
Florida,2020-11-03,46.61909,49.08035
Georgia,2020-02-27,48.14048,46.046859999999995
Georgia,2020-02-28,48.1732,46.2455
Georgia,2020-02-29,48.25122,46.23239
Georgia,2020-03-01,48.25122,46.23239
Georgia,2020-03-02,48.94423,45.1993
Georgia,2020-03-03,48.9444,45.20225
Georgia,2020-03-04,48.9434,45.20263
Georgia,2020-03-05,48.9426,45.20329
Georgia,2020-03-06,48.94215,45.20369
Georgia,2020-03-07,48.81919,45.38739
Georgia,2020-03-08,48.41902,45.4819
Georgia,2020-03-09,48.281890000000004,45.3877
Georgia,2020-03-10,48.22697,45.35732
Georgia,2020-03-11,48.413090000000004,45.20417
Georgia,2020-03-12,48.44082,45.25785
Georgia,2020-03-13,48.40607,45.42422
Georgia,2020-03-14,48.40594,45.42375
Georgia,2020-03-15,48.3557,45.368120000000005
Georgia,2020-03-16,48.126740000000005,45.28816
Georgia,2020-03-17,48.08285,45.28942
Georgia,2020-03-18,48.08285,45.28942
Georgia,2020-03-19,48.40293,45.58875
Georgia,2020-03-20,48.390190000000004,45.578759999999996
Georgia,2020-03-21,48.39946,45.5785
Georgia,2020-03-22,48.51721,45.49752
Georgia,2020-03-23,48.332440000000005,45.42411
Georgia,2020-03-24,47.693909999999995,45.15269
Georgia,2020-03-25,47.960359999999994,45.17411
Georgia,2020-03-26,47.98641,45.33097
Georgia,2020-03-27,47.98641,45.33097
Georgia,2020-03-28,47.86114,45.27483
Georgia,2020-03-29,47.82005,45.22242
Georgia,2020-03-30,47.79835,45.076
Georgia,2020-03-31,47.75441,44.98384
Georgia,2020-04-01,47.3683,45.43837
Georgia,2020-04-02,47.3683,45.43837
Georgia,2020-04-03,47.30206,45.24107
Georgia,2020-04-04,47.28419,45.2447
Georgia,2020-04-05,47.31333,45.28884
Georgia,2020-04-06,47.22574,45.40374
Georgia,2020-04-07,47.26682,45.097429999999996
Georgia,2020-04-08,47.246520000000004,45.11124
Georgia,2020-04-09,47.24661,45.11161
Georgia,2020-04-10,47.21346,44.963429999999995
Georgia,2020-04-11,47.20552,44.89242
Georgia,2020-04-12,47.74351,44.66493
Georgia,2020-04-13,47.74348,44.664640000000006
Georgia,2020-04-14,47.793409999999994,44.89132
Georgia,2020-04-15,47.629290000000005,45.14929
Georgia,2020-04-16,47.84381,45.4011
Georgia,2020-04-17,47.858540000000005,45.40769
Georgia,2020-04-18,47.87202,45.48644
Georgia,2020-04-19,47.75367,45.49297
Georgia,2020-04-20,47.64048,45.61016
Georgia,2020-04-21,47.42476,45.65741
Georgia,2020-04-22,47.42476,45.65741
Georgia,2020-04-23,47.424690000000005,45.657509999999995
Georgia,2020-04-24,47.424690000000005,45.657509999999995
Georgia,2020-04-25,47.22902,45.66997
Georgia,2020-04-26,47.20645,45.63205
Georgia,2020-04-27,46.464040000000004,45.25161
Georgia,2020-04-28,46.68278,45.50022
Georgia,2020-04-29,46.66752,45.21799
Georgia,2020-04-30,46.66749,45.21788
Georgia,2020-05-01,46.67358,45.265159999999995
Georgia,2020-05-02,46.64312,45.2941
Georgia,2020-05-03,46.65756,45.236940000000004
Georgia,2020-05-04,46.61172,45.35245
Georgia,2020-05-05,46.7276,45.1781
Georgia,2020-05-06,46.70221,45.02718
Georgia,2020-05-07,46.32056,45.59364
Georgia,2020-05-08,46.323190000000004,45.59124
Georgia,2020-05-09,46.21409,45.48036
Georgia,2020-05-10,46.3515,45.59613
Georgia,2020-05-11,46.34925,45.59552
Georgia,2020-05-12,46.31536,45.63022
Georgia,2020-05-13,46.95297,45.51095
Georgia,2020-05-14,46.975,45.61419
Georgia,2020-05-15,46.988620000000004,45.63195
Georgia,2020-05-16,46.93913,45.65267
Georgia,2020-05-17,46.981609999999996,45.61157
Georgia,2020-05-18,47.231,46.10183
Georgia,2020-05-19,47.2233,46.19149
Georgia,2020-05-20,47.14237,46.1683
Georgia,2020-05-21,47.10315,46.05446
Georgia,2020-05-22,47.10703,46.061809999999994
Georgia,2020-05-23,47.05761,46.06123
Georgia,2020-05-24,47.042,46.00269
Georgia,2020-05-25,47.042,46.00269
Georgia,2020-05-26,47.0606,46.16768
Georgia,2020-05-27,46.39477,45.647090000000006
Georgia,2020-05-28,46.55044,45.67515
Georgia,2020-05-29,46.55044,45.67515
Georgia,2020-05-30,46.489940000000004,45.62947
Georgia,2020-05-31,46.45646,45.56297
Georgia,2020-06-01,46.437870000000004,45.63916
Georgia,2020-06-02,46.47878,45.67729
Georgia,2020-06-03,46.82136,45.93893
Georgia,2020-06-04,46.72039,45.95644
Georgia,2020-06-05,46.706179999999996,46.15056
Georgia,2020-06-06,46.585409999999996,46.27171
Georgia,2020-06-07,46.45544,46.20555
Georgia,2020-06-08,46.45567,46.21059
Georgia,2020-06-09,46.367979999999996,46.30207
Georgia,2020-06-10,46.33833,46.32253
Georgia,2020-06-11,46.337590000000006,46.32593
Georgia,2020-06-12,46.33859,46.3209
Georgia,2020-06-13,46.283409999999996,46.80348
Georgia,2020-06-14,46.2333,46.84512
Georgia,2020-06-15,46.235440000000004,46.84787
Georgia,2020-06-16,46.13556,46.99984
Georgia,2020-06-17,46.05964,47.00993
Georgia,2020-06-18,46.03218,46.88838
Georgia,2020-06-19,46.05059,46.82822
Georgia,2020-06-20,46.09107,46.876529999999995
Georgia,2020-06-21,46.10398,46.85886
Georgia,2020-06-22,46.121590000000005,47.04401
Georgia,2020-06-23,46.14647,47.22737
Georgia,2020-06-24,45.94239,47.1988
Georgia,2020-06-25,45.90997,47.31031
Georgia,2020-06-26,46.04098,47.4125
Georgia,2020-06-27,46.04037,47.397290000000005
Georgia,2020-06-28,46.04037,47.397290000000005
Georgia,2020-06-29,45.89437,47.5864
Georgia,2020-06-30,45.94851,47.69765
Georgia,2020-07-01,45.93934,47.6872
Georgia,2020-07-02,45.96539,47.70298
Georgia,2020-07-03,45.9784,47.696459999999995
Georgia,2020-07-04,45.97855,47.696459999999995
Georgia,2020-07-05,45.9784,47.699220000000004
Georgia,2020-07-06,45.97963,47.69475
Georgia,2020-07-07,45.99365,47.7199
Georgia,2020-07-08,45.85497,47.53098
Georgia,2020-07-09,45.875820000000004,47.61554
Georgia,2020-07-10,45.893240000000006,47.63865
Georgia,2020-07-11,45.87862,47.65676
Georgia,2020-07-12,46.13219,47.24006
Georgia,2020-07-13,46.0939,46.98715
Georgia,2020-07-14,46.07949,47.03545
Georgia,2020-07-15,46.07634,46.980909999999994
Georgia,2020-07-16,46.074329999999996,46.98318
Georgia,2020-07-17,46.093579999999996,46.9812
Georgia,2020-07-18,46.09086,47.01155
Georgia,2020-07-19,46.2388,47.09494
Georgia,2020-07-20,47.1422,46.3139
Georgia,2020-07-21,47.1416,46.31174
Georgia,2020-07-22,47.17434,45.71239
Georgia,2020-07-23,47.21533,45.83927
Georgia,2020-07-24,47.192440000000005,45.8615
Georgia,2020-07-25,47.19412,45.8676
Georgia,2020-07-26,47.22337,45.88678
Georgia,2020-07-27,47.158970000000004,45.84742
Georgia,2020-07-28,46.774770000000004,45.876870000000004
Georgia,2020-07-29,47.08011,45.90064
Georgia,2020-07-30,47.103640000000006,45.89031
Georgia,2020-07-31,47.206379999999996,45.95066
Georgia,2020-08-01,47.206379999999996,45.95066
Georgia,2020-08-02,46.72018,46.04247
Georgia,2020-08-03,45.98373,46.42445
Georgia,2020-08-04,46.004020000000004,46.42252
Georgia,2020-08-05,46.12724,46.32206
Georgia,2020-08-06,46.83364,45.94961
Georgia,2020-08-07,46.763659999999994,45.90341
Georgia,2020-08-08,46.763659999999994,45.90341
Georgia,2020-08-09,46.76416,45.902840000000005
Georgia,2020-08-10,46.572520000000004,45.77468
Georgia,2020-08-11,46.29947,45.73483
Georgia,2020-08-12,46.313140000000004,45.69887
Georgia,2020-08-13,46.36425,45.87293
Georgia,2020-08-14,46.38203,45.99257
Georgia,2020-08-15,46.381159999999994,45.99364
Georgia,2020-08-16,46.65896,45.99094
Georgia,2020-08-17,46.7823,45.86813
Georgia,2020-08-18,46.77172,45.83805
Georgia,2020-08-19,46.77491,45.81617
Georgia,2020-08-20,46.68995,45.83447
Georgia,2020-08-21,46.49709,45.81408
Georgia,2020-08-22,46.340959999999995,45.77145
Georgia,2020-08-23,46.299640000000004,45.83998
Georgia,2020-08-24,46.24113,45.912009999999995
Georgia,2020-08-25,46.25248,45.90797
Georgia,2020-08-26,46.27094,45.46058
Georgia,2020-08-27,46.27742,45.46463
Georgia,2020-08-28,45.9917,45.59298
Georgia,2020-08-29,46.11521,45.5477
Georgia,2020-08-30,46.14435,45.46516
Georgia,2020-08-31,47.142720000000004,45.81858
Georgia,2020-09-01,47.05106,45.55825
Georgia,2020-09-02,46.96679,45.57748
Georgia,2020-09-03,46.99955,45.55086
Georgia,2020-09-04,47.0337,45.62466
Georgia,2020-09-05,47.05605,45.627959999999995
Georgia,2020-09-06,47.05818,45.63958
Georgia,2020-09-07,47.14302,45.62246
Georgia,2020-09-08,47.12519,45.589490000000005
Georgia,2020-09-09,47.16045,45.46501
Georgia,2020-09-10,47.0803,45.57335
Georgia,2020-09-11,47.116890000000005,45.60045
Georgia,2020-09-12,47.09831,45.57828
Georgia,2020-09-13,47.22927,45.617020000000004
Georgia,2020-09-14,47.25777,45.55382
Georgia,2020-09-15,47.545790000000004,46.221509999999995
Georgia,2020-09-16,47.56953,46.17385
Georgia,2020-09-17,47.61507,46.1377
Georgia,2020-09-18,47.49781,46.14215
Georgia,2020-09-19,47.493629999999996,46.12985
Georgia,2020-09-20,47.2288,45.96294
Georgia,2020-09-21,47.30185,46.291059999999995
Georgia,2020-09-22,47.12133,46.4673
Georgia,2020-09-23,47.33294,46.27086
Georgia,2020-09-24,47.00051,45.8749
Georgia,2020-09-25,47.0074,45.88519
Georgia,2020-09-26,47.01845,45.90313
Georgia,2020-09-27,47.01383,45.92792
Georgia,2020-09-28,47.053020000000004,45.911390000000004
Georgia,2020-09-29,47.00813,46.84196
Georgia,2020-09-30,46.92887,46.865390000000005
Georgia,2020-10-01,46.562259999999995,47.04886
Georgia,2020-10-02,46.677170000000004,47.00328
Georgia,2020-10-03,46.62404,47.05661
Georgia,2020-10-04,46.546209999999995,47.10025
Georgia,2020-10-05,46.512209999999996,47.14397
Georgia,2020-10-06,46.420590000000004,47.3246
Georgia,2020-10-07,46.332409999999996,47.38175
Georgia,2020-10-08,46.3234,47.449729999999995
Georgia,2020-10-09,46.624970000000005,47.51294
Georgia,2020-10-10,46.65952,47.41056
Georgia,2020-10-11,46.63505,47.51025
Georgia,2020-10-12,46.64642,47.5401
Georgia,2020-10-13,46.97272,47.65842
Georgia,2020-10-14,46.59265,47.81245
Georgia,2020-10-15,46.60799,47.82421
Georgia,2020-10-16,46.586859999999994,47.86535
Georgia,2020-10-17,46.5982,47.87275
Georgia,2020-10-18,46.62828,47.91813
Georgia,2020-10-19,46.64601,47.77115
Georgia,2020-10-20,46.52189,47.34932
Georgia,2020-10-21,46.49208,47.45851
Georgia,2020-10-22,46.55466,47.47701
Georgia,2020-10-23,46.59356,47.5596
Georgia,2020-10-24,46.75725,47.10436
Georgia,2020-10-25,47.29355,47.64826
Georgia,2020-10-26,47.1758,47.57824
Georgia,2020-10-27,46.86353,48.05234
Georgia,2020-10-28,46.789970000000004,48.24635
Georgia,2020-10-29,46.64849,48.299209999999995
Georgia,2020-10-30,46.72357,48.391220000000004
Georgia,2020-10-31,46.76,48.366040000000005
Georgia,2020-11-01,47.16225,48.14192
Georgia,2020-11-02,47.36694,48.540420000000005
Georgia,2020-11-03,47.36694,48.540420000000005
Hawaii,2020-08-05,30.39808,56.383630000000004
Hawaii,2020-08-06,30.3616,56.40511
Hawaii,2020-08-07,30.352870000000003,56.4024
Hawaii,2020-08-08,30.352870000000003,56.4024
Hawaii,2020-08-09,30.35143,56.403380000000006
Hawaii,2020-08-10,30.38867,56.42416
Hawaii,2020-08-11,30.51271,56.57941999999999
Hawaii,2020-08-12,30.489259999999998,56.520230000000005
Hawaii,2020-08-13,30.66258,56.71383
Hawaii,2020-08-14,30.680329999999998,56.963840000000005
Hawaii,2020-08-15,30.680259999999997,56.963930000000005
Hawaii,2020-08-16,31.06,57.145109999999995
Hawaii,2020-08-17,30.924640000000004,57.38929
Hawaii,2020-08-18,30.88092,57.30175
Hawaii,2020-08-19,30.887209999999996,57.26616
Hawaii,2020-08-20,30.674220000000002,57.28966
Hawaii,2020-08-21,30.49176,57.14141
Hawaii,2020-08-22,30.33005,57.13731
Hawaii,2020-08-23,30.16641,57.301480000000005
Hawaii,2020-08-24,30.004890000000003,57.2411
Hawaii,2020-08-25,30.019809999999996,57.25833000000001
Hawaii,2020-08-26,30.069670000000002,56.311080000000004
Hawaii,2020-08-27,30.07015,56.3117
Hawaii,2020-08-28,29.477359999999997,56.64116
Hawaii,2020-08-29,29.76806,56.63185
Hawaii,2020-08-30,29.80221,56.439530000000005
Hawaii,2020-08-31,30.95965,56.529030000000006
Hawaii,2020-09-01,30.99853,56.4946
Hawaii,2020-09-02,30.708440000000003,56.47311
Hawaii,2020-09-03,30.72843,56.396
Hawaii,2020-09-04,30.78466,56.61306999999999
Hawaii,2020-09-05,30.827379999999998,56.62314
Hawaii,2020-09-06,30.843609999999998,56.66368000000001
Hawaii,2020-09-07,30.9481,56.663959999999996
Hawaii,2020-09-08,30.9431,56.70482
Hawaii,2020-09-09,30.620240000000003,56.52465
Hawaii,2020-09-10,30.78518,56.60434
Hawaii,2020-09-11,30.77435,56.636109999999995
Hawaii,2020-09-12,30.785190000000004,56.63316
Hawaii,2020-09-13,31.05507,56.69399
Hawaii,2020-09-14,31.07708,56.575559999999996
Hawaii,2020-09-15,31.036409999999997,56.3928
Hawaii,2020-09-16,31.08485,56.2007
Hawaii,2020-09-17,31.18693,56.1022
Hawaii,2020-09-18,31.009109999999996,56.1903
Hawaii,2020-09-19,31.00341,56.1641
