,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income
3573,2446,Prospect St @ Bishop Allen Dr,CAMBRIDGE,49,353000,74038
3574,8297,Main St @ Cross St,WATERTOWN,314,370102,86319
3575,118,Causeway St @ Medford St,BOSTON,35,020303,105195
3576,7754,High St @ Newton St,WALTHAM,308,368600,80445
3577,7482,555 Pleasant St,WATERTOWN,314,370102,86319
3578,7580,570 Pleasant St,WATERTOWN,314,370102,86319
3579,233,Commercial St @ Battery St,BOSTON,35,030500,110278
3580,5862,Opp 345 Maverick St,BOSTON,35,981300,115893
3581,71,Massachusetts Ave @ Pleasant St,CAMBRIDGE,49,353000,74038
3582,104,Massachusetts Ave @ Bigelow St,CAMBRIDGE,49,353000,74038
3583,17094,Terminal C - Arrivals Level,BOSTON,35,981300,115893
3584,77541,High St @ Gardner St,WALTHAM,308,368700,66111
3585,2551,N Harvard St @ Gate 2 Harvard Stadium,BOSTON,35,000100,79597
3586,7603,254 South St,WALTHAM,308,368400,84811
3587,7094,Terminal C - Departures Level,BOSTON,35,981300,115893
3588,8816,Main St @ Thaxter St,WATERTOWN,314,370102,86319
3589,2564,N Harvard St opp Harvard Stadium Gate 2,BOSTON,35,000100,79597
3590,2522,Hampshire St @ Webster Ave,CAMBRIDGE,49,352400,65862
3591,76595,Moody St @ High St,WALTHAM,308,368500,61967
3592,7755,High St @ Hall St,WALTHAM,308,368500,61967
3593,77375,High St @ Beech St,WALTHAM,308,368500,61967
3594,24484,Broadway @ Windsor St,CAMBRIDGE,49,352500,114180
3595,24487,Broadway @ Windsor St,CAMBRIDGE,49,352500,114180
3596,77551,High St @ Moody St,WALTHAM,308,368500,61967
3597,86963,Moody St @ Maple St,WALTHAM,308,368500,61967
3598,230,Commercial St. @ Hanover St.,BOSTON,35,030500,110278
3599,78141,Crescent St opp Cherry St,WALTHAM,308,368500,61967
3600,2517,Hampshire St @ Clark St,CAMBRIDGE,49,352400,65862
3601,5857,Sumner St @ Cottage St,BOSTON,35,050400,62727
3602,5863,Maverick St @ Lawson St,BOSTON,35,981300,115893
3603,2833,N Washington St @ Commercial St,BOSTON,35,030500,110278
3604,2043,Mt Auburn St @ Marshall St,WATERTOWN,314,370202,106094
3605,178,Saint James Ave @ Dartmouth St,BOSTON,35,010702,150781
3606,7648,Washington St @ Cross St,NEWTON,207,374500,125192
3607,939,Commonwealth Ave @ Hinsdale St,BOSTON,35,010103,31375
3608,7626,Washington St opp Cross St,NEWTON,207,374500,125192
3609,8519,Centre St @ Bellevue St,NEWTON,207,373500,180694
3610,7621,Elm St @ Webster St,NEWTON,207,374600,132813
3611,7653,Elm St @ Webster St,NEWTON,207,374600,132813
3612,977,Washington St @ Montfern Ave,BOSTON,35,000201,88424
3613,6565,Washington St @ Tufts Med Ctr,BOSTON,35,070200,25280
3614,8281,285 Tremont St,BOSTON,35,070200,25280
3615,952,Commonwealth Ave @ Granby St,BOSTON,35,010103,31375
3616,49002,Washington St @ Tufts Med Ctr,BOSTON,35,070200,25280
3617,914,Washington St opp Montfern Ave,BOSTON,35,000201,88424
3618,242,Seaport Blvd @ Seaport Hotel,BOSTON,35,060600,137778
3619,938,Commonwealth Ave @ St Marys St,BOSTON,35,010103,31375
3620,970,Cambridge St @ Sparhawk St,BOSTON,35,000602,42746
3621,1378,Harvard Ave @ Commonwealth Ave,BOSTON,35,000703,33719
3622,173,Saint James Ave @ Clarendon St,BOSTON,35,010600,93214
3623,7647,Washington St @ Eddy St,NEWTON,207,374500,125192
3624,77,Massachusetts Ave @ Marlborough St,BOSTON,35,010802,126518
3625,953,Commonwealth Ave @ St Marys St,BOSTON,35,010103,31375
3626,7627,Washington St opp Eddy St,NEWTON,207,374500,125192
3627,214,Seaport Blvd @ World Trade Center Opp. Seaport Htl,BOSTON,35,060600,137778
3628,175,Boylston St @ Dartmouth St,BOSTON,35,010702,150781
3629,937,Commonwealth Ave @ Carlton St,BOSTON,35,010103,31375
3630,913,Washington St @ Breck Ave,BOSTON,35,000302,100883
3631,9780,Washington St @ Oak Sq,BOSTON,35,000302,100883
3632,912,Tremont St @ Washington St,BOSTON,35,000301,106897
3633,954,Commonwealth Ave @ University Rd,BOSTON,35,010103,31375
3634,979,Tremont St @ Washington St,BOSTON,35,000301,106897
3635,82853,Walnut St @ Austin St,NEWTON,207,373400,130547
3636,6555,Surface Artery @ Kneeland St,BOSTON,35,070101,84083
3637,1810,Commonwealth Ave @ University Rd,BOSTON,35,010103,31375
3638,981,Tremont St opp Tremont Pl,BOSTON,35,000301,106897
3639,2215,B St @ Seaport Blvd,BOSTON,35,060600,137778
3640,1302,Harvard Ave @ Commonwealth Ave,BOSTON,35,000703,33719
3641,7646,Washington St @ Walker St,NEWTON,207,373300,116094
3642,7629,Washington St opp Walker St,NEWTON,207,373300,116094
3643,11218,Congress St @ A St,BOSTON,35,060600,137778
3644,30239,Congress St @ A St,BOSTON,35,060600,137778
3645,922,Cambridge St opp Dustin St,BOSTON,35,000601,76574
3646,910,Tremont St @ Tremont Pl,BOSTON,35,000301,106897
3647,888,Summer St @ Melcher St,BOSTON,35,061200,130625
3648,8166,Walnut St @ Newtonville Ave,NEWTON,207,373400,130547
3649,7630,Washington St @ Lowell Ave,NEWTON,207,373300,116094
3650,891,Summer St opp Melcher St,BOSTON,35,061200,130625
3651,969,Cambridge St @ Dustin St,BOSTON,35,000601,76574
3652,17645,Washington St @ Lowell St,NEWTON,207,373300,116094
3653,143,Boylston St @ Clarendon St,BOSTON,35,010702,150781
3654,95,Massachusetts Ave @ Beacon St,BOSTON,35,010802,126518
3655,935,Commonwealth Ave @ St Paul St,BOSTON,35,400100,109318
3656,1213,Faneuil St @ Bigelow St,BOSTON,35,000201,88424
3657,6542,Kneeland St @ Washington St,BOSTON,35,070200,25280
3658,1214,Faneuil St @ Oak Square,BOSTON,35,000201,88424
3659,9983,Stuart St @ Charles St S,BOSTON,35,070200,25280
3660,177,Saint James Ave @ Arlington St,BOSTON,35,070300,113505
3661,6550,Lincoln St @ Beach St,BOSTON,35,070101,84083
3662,8515,Centre St @ Newtonville Ave,NEWTON,207,373500,180694
3663,956,Commonwealth Ave @ Buick St,BOSTON,35,000803,54896
3664,91856,Stuart St @ Tremont St,BOSTON,35,070200,25280
3665,7620,37 Elm St,NEWTON,207,374600,132813
3666,145,Arlington St @ Saint James Ave,BOSTON,35,070300,113505
3667,934,Commonwealth Ave @ Pleasant St,BOSTON,35,400200,71475
3668,909,Tremont St @ Cufflin St,BOSTON,35,000301,106897
3669,144,Boylston St @ Berkeley St,BOSTON,35,010702,150781
3670,8510,Centre St @ Cotton St,NEWTON,207,373500,180694
3671,1398,W Dedham St @ Washington St,BOSTON,35,070500,102250
3672,163,W Broadway @ B St,BOSTON,35,061200,130625
3673,8195,Walnut St @ Prospect Ave,NEWTON,207,373700,221750
3674,1293,Washington St @ Bartlett St,BROOKLINE,46,400400,107096
3675,1088,Chestnut Hill Ave @ Embassy Rd,BOSTON,35,000402,77885
3676,8523,Centre St @ Cotton St,NEWTON,207,373500,180694
3677,91317,Huntington Ave @ Gainsborough St,BOSTON,35,010405,16192
3678,1233,Tremont St @ W Newton St,BOSTON,35,070500,102250
3679,31391,Huntington Ave @ Gainsborough St,BOSTON,35,010405,16192
3680,5093,Washington St @ Union Pk,BOSTON,35,070500,102250
3681,65545,Commonwealth Ave @ Windemere Rd,NEWTON,207,374800,129028
3682,187,Massachusetts Ave @ Massachusetts Ave Station,BOSTON,35,070800,90547
3683,78214,Commonwealth Ave @ Windemere Rd,NEWTON,207,374800,129028
3684,188,Massachusetts Ave @ Massachusetts Ave Station,BOSTON,35,070800,90547
3685,1248,Tremont St @ Pembroke St,BOSTON,35,070600,154659
3686,152,W Broadway @ A St,BOSTON,35,061200,130625
3687,1234,Tremont St @ W Brookline St,BOSTON,35,070500,102250
3688,1308,Harvard St @ Beacon St,BROOKLINE,46,400400,107096
3689,1372,Harvard St @ Beacon St,BROOKLINE,46,400400,107096
3690,1397,Opp 43 W Dedham St,BOSTON,35,070500,102250
3691,1382,43 W Dedham St,BOSTON,35,070500,102250
3692,15094,Washington St @ Savoy St,BOSTON,35,071201,53649
3693,1294,Washington St @ Corey Rd,BOSTON,35,000504,58250
3694,5099,Washington St opp Savoy St,BOSTON,35,071201,53649
3695,89,Massachusetts Ave @ St Botolph St,BOSTON,35,010405,16192
3696,1274,Washington St @ Corey Rd,BOSTON,35,000504,58250
3697,1925,Kilmarnock St @ Queensberry St,BOSTON,35,010203,42813
3698,1777,Brookline Ave @ Pilgrim Rd,BOSTON,35,010300,40446
3699,82,Massachusetts Ave @ Huntington Ave,BOSTON,35,010500,49417
3700,34513,Huntington Ave @ Mass Ave,BOSTON,35,010405,16192
3701,1806,Brookline Ave @ The Fenway,BOSTON,35,010300,40446
3702,65546,Commonwealth Ave opp Cheswick Rd,NEWTON,207,374800,129028
3703,78216,1600 Washington St,NEWTON,207,374800,129028
3704,8163,Walnut St @ Mill St,NEWTON,207,373700,221750
3705,1235,Tremont St @ W Dedham St,BOSTON,35,070500,102250
3706,150,Broadway Station - Red Line,BOSTON,35,061200,130625
3707,1926,Queensberry St @ Jersey St,BOSTON,35,010203,42813
3708,78213,Commonwealth Ave @ Cheswick Rd,NEWTON,207,374800,129028
3709,151,W Broadway @ Broadway Station,BOSTON,35,061200,130625
3710,1087,Chestnut Hill Ave @ Wiltshire Rd,BOSTON,35,000402,77885
3711,5094,Washington St @ Perry St,BOSTON,35,070500,102250
3712,65543,Washington St @ Greenough St,NEWTON,207,374500,125192
3713,1032,Chestnut Hill Ave opp Wiltshire Rd,BOSTON,35,000402,77885
3714,34514,Huntington Ave @ Mass Ave,BOSTON,35,010500,49417
3715,8194,Walnut St @ Mill St,NEWTON,207,373700,221750
3716,1247,Tremont St @ Dartmouth St,BOSTON,35,070600,154659
3717,1396,Dartmouth St @ Tremont St,BOSTON,35,070600,154659
3718,1383,Dartmouth St @ Tremont St,BOSTON,35,070600,154659
3719,11319,W Second St opp W Third St,BOSTON,35,061200,130625
3720,1924,Kilmarnock St @ Peterborough St,BOSTON,35,010203,42813
3721,1520,Brookline Ave @ Park Dr,BOSTON,35,010204,41683
3722,1295,Washington St @ Commonwealth Ave,BOSTON,35,000504,58250
3723,9441,Brookline Ave @ Boylston St,BOSTON,35,010204,41683
3724,36538,E Berkeley St @ Harrison Ave,BOSTON,35,071201,53649
3725,8511,790 Centre St,NEWTON,207,373500,180694
3726,1246,Tremont St @ Union Pk,BOSTON,35,070600,154659
3727,1273,Washington St @ Commonwealth Ave,BOSTON,35,000401,70184
3728,5098,Washington St @ E Berkeley St,BOSTON,35,070500,102250
3729,8522,785 Centre St,NEWTON,207,373500,180694
3730,1306,Harvard St @ Shailer St,BROOKLINE,46,400400,107096
3731,5095,Washington St @ E Berkeley St,BOSTON,35,070500,102250
3732,1236,Tremont St @ Waltham St,BOSTON,35,070500,102250
3733,36541,E Berkeley St @ Washington St,BOSTON,35,070402,28851
3734,31258,88 Black Falcon,BOSTON,35,981202,-666666666
3735,1373,Harvard St @ Stedman St,BROOKLINE,46,400300,123359
3736,78212,Commonwealth Ave @ Auburn St,NEWTON,207,374800,129028
3737,7828,Commonwealth Ave @ Marriott,NEWTON,207,374700,119149
3738,1296,Washington St opp Euston Rd,BOSTON,35,000602,42746
3739,246,Summer St @ Pappas Way,BOSTON,35,981202,-666666666
3740,80,Massachusetts Ave opp Christian Science Ctr,BOSTON,35,010403,29946
3741,1927,Jersey St @ Boylston,BOSTON,35,010203,42813
3742,1033,Chestnut Hill Ave @ Wallingford Rd,BOSTON,35,000402,77885
3743,31259,27 Drydock Ave,BOSTON,35,981202,-666666666
3744,1272,Washington St @ Euston St,BOSTON,35,000602,42746
3745,7833,Commonwealth Ave @ Auburn St,NEWTON,207,374800,129028
3746,1086,Chestnut Hill Ave @ Jackson Ave,BOSTON,35,000402,77885
3747,65542,Washington St @ Auburn St,NEWTON,207,374500,125192
3748,210,Summer St @ Drydock Ave,BOSTON,35,060600,137778
3749,1923,Boylston St @ Jersey St,BOSTON,35,010203,42813
3750,78218,Washington St @ Auburn St,NEWTON,207,374500,125192
3751,1519,Brookline Ave @ Fullerton St,BOSTON,35,010203,42813
3752,1562,132 Brookline Ave opp Fullerton St,BOSTON,35,010203,42813
3753,30256,Drydock Ave @ Harbor St,BOSTON,35,060600,137778
3754,31255,Drydock Ave @ Design Center Place,BOSTON,35,981202,-666666666
3755,30250,23 Drydock Ave,BOSTON,35,981202,-666666666
3756,1384,Dartmouth St @ Appleton St,BOSTON,35,070600,154659
3757,1395,Dartmouth St @ Appleton St,BOSTON,35,070700,118553
3758,1237,Tremont St @ E Berkeley St,BOSTON,35,070500,102250
3759,9434,Park Dr @ Fenway Sta,BOSTON,35,010204,41683
3760,1922,Ipswich St @ Boylston St,BOSTON,35,010203,42813
3761,1807,Park Dr @ Fenway Station,BOSTON,35,010204,41683
3762,36539,E Berkeley @ Tremont St,BOSTON,35,070402,28851
3763,65541,Washington St @ Prospect St,NEWTON,207,374500,125192
3764,11388,Huntington Ave @ Belvidere St,BOSTON,35,010500,49417
3765,91,Massachusetts Ave @ Clearway St,BOSTON,35,010500,49417
3766,1928,Ipswich St @ Boylston St,BOSTON,35,010203,42813
3767,78219,Washington St @ Prospect St,NEWTON,207,374500,125192
3768,30249,Northern Ave @ Tide St,BOSTON,35,981202,-666666666
3769,31257,Northern Ave @ Tide St,BOSTON,35,981202,-666666666
3770,8164,Walnut St @ Clyde St,NEWTON,207,373400,130547
3771,8193,Walnut St @ Clyde St,NEWTON,207,373400,130547
3772,244,Summer St @ E St,BOSTON,35,060600,137778
3773,1399,Belvidere St @ Huntington Ave,BOSTON,35,010500,49417
3774,11245,Tremont St @ Berkeley St,BOSTON,35,070402,28851
3775,1304,Harvard St @ Coolidge St,BROOKLINE,46,400300,123359
3776,1375,Harvard St @ Coolidge St,BROOKLINE,46,400300,123359
3777,1298,Washington St @ Monastery Rd,BOSTON,35,000401,70184
3778,1034,Chestnut Hill Ave @ Union St,BOSTON,35,000401,70184
3779,1994,Winship St @ Union St,BOSTON,35,000601,76574
3780,1270,Washington St @ Monastery Rd,BOSTON,35,000602,42746
3781,15095,Washington St @ Herald St,BOSTON,35,070402,28851
3782,994,Winship St @ Union St,BOSTON,35,000601,76574
3783,11481,Herald St @ Harrison Ave,BOSTON,35,070402,28851
3784,8521,Centre St @ Cabot St,NEWTON,207,373500,180694
3785,49003,Washington St @ Herald St,BOSTON,35,070402,28851
3786,212,Summer St @ D St,BOSTON,35,060600,137778
3787,11419,A St @ Mt Washington Ave,BOSTON,35,061200,130625
3788,7830,Commonwealth Ave @ Islington St,NEWTON,207,374700,119149
3789,8512,Centre St @ Sargent St,NEWTON,207,373500,180694
3790,7827,Commonwealth Ave @ Islington St,NEWTON,207,374700,119149
3791,1775,Park Dr @ Beacon St,BOSTON,35,010204,41683
3792,1563,Brookline Ave @ Yawkey Way,BOSTON,35,010203,42813
3793,31256,Northern Ave opp Harbor St,BOSTON,35,981202,-666666666
3794,148,Herald St @ Washington St,BOSTON,35,070402,28851
3795,1269,Washington St @ Snow St,BOSTON,35,000401,70184
3796,168,Tremont St @ Appleton St,BOSTON,35,070402,28851
3797,1299,Washington St opp Snow St,BOSTON,35,000602,42746
3798,7623,Washington St @ Shaw St,NEWTON,207,374500,125192
3799,1518,Brookline Ave opp Yawkey Way,BOSTON,35,010203,42813
3800,247,Northern Ave @ Harbor St,BOSTON,35,060600,137778
3801,1085,Chestnut Hill Ave @ Academy Hill Rd,BOSTON,35,000601,76574
3802,36540,Berkeley St @ Chandler St,BOSTON,35,070300,113505
3803,7826,Commonwealth Ave opp Ash St,NEWTON,207,374700,119149
3804,1931,Ipswich St @ Boylston St,BOSTON,35,010203,42813
3805,65547,Commonwealth Ave @ Pamella Ct,NEWTON,207,374700,119149
3806,7831,Commonwealth Ave @ Ash St,NEWTON,207,374700,119149
3807,1808,Park Dr @ Beacon St,BOSTON,35,010204,41683
3808,31918,Ipswich St @ Boylston St,BOSTON,35,010203,42813
3809,78211,Commonwealth Ave opp Pamella Ct,NEWTON,207,374700,119149
3810,1921,Ipswich St @ Lansdowne St,BOSTON,35,010203,42813
3811,1929,Ipswich St @ Lansdowne St,BOSTON,35,010203,42813
3812,74614,Silver Line Way before Manulife Building,BOSTON,35,060600,137778
3813,74624,Silver Line Way after Manulife Building,BOSTON,35,060600,137778
3814,176,Dartmouth St opp Back Bay Sta,BOSTON,35,070700,118553
3815,11384,Dartmouth St @ Back Bay Sta,BOSTON,35,070700,118553
3816,11391,Boylston St @ Massachusetts Ave,BOSTON,35,010500,49417
3817,889,Summer St opp WTC Ave,BOSTON,35,060600,137778
3818,1108,Chestnut Hill Ave opp Veronica Smith Ctr,BOSTON,35,000402,77885
3819,1238,Tremont St @ Herald St,BOSTON,35,070402,28851
3820,1026,Chestnut Hill Ave @ Veronica Smith Ctr,BOSTON,35,000402,77885
3821,23391,Back Bay Station,BOSTON,35,070700,118553
3822,7825,Commonwealth Ave @ Melrose St,NEWTON,207,374700,119149
3823,1920,Ipswich St @ Charlesgate East,BOSTON,35,010203,42813
3824,7832,Commonwealth Ave @ Melrose St,NEWTON,207,374700,119149
3825,1930,Ipswich St @ Charlesgate East,BOSTON,35,010203,42813
3826,147,Herald St @ Tremont St,BOSTON,35,070402,28851
3827,890,Summer St @ WTC Ave,BOSTON,35,060600,137778
3828,1932,Boylston St @ Saint Cecilia St,BOSTON,35,010701,107344
3829,179,Ring Rd @ Huntington Ave,BOSTON,35,010600,93214
3830,8165,Walnut St opp Otis St,NEWTON,207,373400,130547
3831,1104,N Beacon St opp Vineland St,BOSTON,35,000100,79597
3832,1202,N Beacon St @ Vineland St,BOSTON,35,000100,79597
3833,6548,Devonshire St @ Milk St,BOSTON,35,030300,120238
3834,8188,503 Watertown St,NEWTON,207,373200,85833
3835,9981,Beacon St opp Walnut St,BOSTON,35,020101,111569
3836,9492,498 Watertown St,NEWTON,207,373200,85833
3837,1040,Market St @ Guest St,BOSTON,35,000100,79597
3838,78201,Lexington St @ Rumford St,NEWTON,207,374700,119149
3839,1191,Cambridge St @ Lincoln St,BOSTON,35,000802,52573
3840,7616,River St @ Lexington St,NEWTON,207,374700,119149
3841,2516,Windsor St @ Hampshire St,CAMBRIDGE,49,352600,72841
3842,88341,Hope Ave @ Boston Children's Waltham,WALTHAM,308,368400,84811
3843,68,Massachusetts Ave @ Bay St,CAMBRIDGE,49,353800,83433
3844,7670,Hope Ave @ Boston Children's Waltham,WALTHAM,308,368400,84811
3845,109843,Shirley St @ Winthrop Yacht Club,WINTHROP,346,180500,72910
3846,109863,Shirley St opp Winthrop Yacht Club,WINTHROP,346,180500,72910
3847,5865,Maverick St @ Frankfort St,BOSTON,35,050500,61029
3848,76596,Moody St @ Cushing St,WALTHAM,308,368500,61967
3849,107,Massachusetts Ave @ Dana St,CAMBRIDGE,49,353800,83433
3850,24481,Broadway @ Prospect St,CAMBRIDGE,49,352800,107946
3851,24490,Broadway @ Prospect St,CAMBRIDGE,49,352800,107946
3852,2448,Prospect St @ Broadway,CAMBRIDGE,49,353000,74038
3853,86962,Moody St @ Walnut St,WALTHAM,308,368500,61967
3854,7814,113 Crescent St,WALTHAM,308,368500,61967
3855,57400,Maverick Station,BOSTON,35,050400,62727
3856,2441,Prospect St @ Broadway,CAMBRIDGE,49,352900,121625
3857,5740,Maverick Station,BOSTON,35,050400,62727
3858,78511,River St @ Willow St,WALTHAM,308,368800,75929
3859,17095,Terminal E - Arrivals Level,BOSTON,35,981300,115893
3860,8818,Main St @ Waverley Ave,WATERTOWN,314,370102,86319
3861,8295,Main St @ French St,WATERTOWN,314,370102,86319
3862,2056,Mt Auburn St @ Winthrop St,WATERTOWN,314,370201,118340
3863,7846,Crescent St @ Walnut St,WALTHAM,308,368500,61967
3864,2038,Mt Auburn St @ Adams Ave,WATERTOWN,314,370201,118340
3865,2054,Mt Auburn St @ Boylston St,WATERTOWN,314,370201,118340
3866,2040,Mt Auburn St @ Amherst Rd,WATERTOWN,314,370201,118340
3867,109864,Shirley St @ Crystal Cove Ave,WINTHROP,346,180500,72910
3868,2524,Hampshire St @ Columbia St,CAMBRIDGE,49,352500,114180
3869,109842,Shirley St opp Crystal Cove Ave,WINTHROP,346,180500,72910
3870,2222,Broadway @ Inman St,CAMBRIDGE,49,352900,121625
3871,117,Congress St @ Haymarket Sta,BOSTON,35,030300,120238
3872,1076,445 Western Ave,BOSTON,35,000100,79597
3873,1442,Arsenal St opp Arlington St,WATERTOWN,314,370300,84107
3874,1443,Arsenal St @ Arlington St,WATERTOWN,314,370300,84107
3875,1121,Magazine St @ Perry St,CAMBRIDGE,49,353300,112632
3876,225,Atlantic Ave @ Commercial Wharf,BOSTON,35,030300,120238
3877,8182,Watertown St opp Morse St,WATERTOWN,314,370102,86319
3878,8175,Watertown St @ Morse St,WATERTOWN,314,370102,86319
3879,27092,Terminal B Stop 1 - Arrivals Level,BOSTON,35,981300,115893
3880,109859,Shirley St @ Nerious St,WINTHROP,346,180500,72910
3881,1441,Arsenal St opp Elm St,WATERTOWN,314,370300,84107
3882,1046,Western Ave @ Litchfield St,BOSTON,35,000100,79597
3883,2231,Main St @ Kendall Station - Red Line,CAMBRIDGE,49,353102,105263
3884,1075,Western Ave opp Litchfield St,BOSTON,35,000100,79597
3885,1444,Arsenal St @ Elm St,WATERTOWN,314,370300,84107
3886,30235,Atlantic Ave @ Commercial Wharf,BOSTON,35,030300,120238
3887,4511,New Sudbury @ Congress St,BOSTON,35,030300,120238
3888,7738,Waltham St @ Bonita St,NEWTON,207,374600,132813
3889,1056,River St @ Fairmont St,CAMBRIDGE,49,353400,79615
3890,109847,Shirley St @ Nerious St,WINTHROP,346,180500,72910
3891,1074,367 Western Ave opp Brighton Mills Mall,BOSTON,35,000100,79597
3892,17670,South St opp Old South St,WALTHAM,308,368400,84811
3893,1438,500 Arsenal St - Watertown + Arsenal Mall,WATERTOWN,314,370300,84107
3894,8176,Watertown St @ Fifth Ave,WATERTOWN,314,370102,86319
3895,81688,Waltham St @ Hazelhurst Ave,NEWTON,207,374600,132813
3896,76593,Moody St @ Washington Ave,WALTHAM,308,368600,80445
3897,8181,Watertown St @ Fifth St,WATERTOWN,314,370102,86319
3898,73,Massachusetts Ave @ Sidney St,CAMBRIDGE,49,353101,104167
3899,1445,Arsenal St @ Watertown + Arsenal Mall,WATERTOWN,314,370300,84107
3900,101,Massachusetts Ave @ Sidney St,CAMBRIDGE,49,353101,104167
3901,1072,Western Ave @ Everett St,BOSTON,35,000100,79597
3902,1049,Western Ave @ Everett St,BOSTON,35,000100,79597
3903,86965,Moody St @ Orange St,WALTHAM,308,368600,80445
3904,1589,Western Ave @ Riverdale St,BOSTON,35,000100,79597
3905,1071,Western Ave opp Riverdale St,BOSTON,35,000100,79597
3906,1070,Western Ave @ N Harvard St,BOSTON,35,000802,52573
3907,1051,Western Ave @ Travis St,BOSTON,35,000803,54896
3908,1447,Arsenal St opp Talcott Ave,WATERTOWN,314,370300,84107
3909,1437,Arsenal St @ Talcott Ave,WATERTOWN,314,370300,84107
3910,8310,Haymarket Station,BOSTON,35,030300,120238
3911,1069,Western Ave @ Stadium Way,BOSTON,35,000803,54896
3912,1816,Brookline St @ Green St,CAMBRIDGE,49,353101,104167
3913,7816,Crescent St @ Woerd Ave,WALTHAM,308,368600,80445
3914,7843,Crescent St @ Woerd Ave,WALTHAM,308,368600,80445
3915,1125,Magazine St @ William St,CAMBRIDGE,49,353300,112632
3916,1052,130 Western Ave,BOSTON,35,000802,52573
3917,2553,N Harvard St @ Western Ave,BOSTON,35,000100,79597
3918,2561,N Harvard St @ Western Ave,BOSTON,35,000100,79597
3919,1068,125 Western Ave,BOSTON,35,000803,54896
3920,109846,Shirley St opp Yirrell Beach,WINTHROP,346,180500,72910
3921,109860,Shirley St @ Yirrell Beach,WINTHROP,346,180500,72910
3922,1436,Arsenal St opp School St,WATERTOWN,314,370300,84107
3923,1448,Arsenal St @ School St,WATERTOWN,314,370300,84107
3924,7752,High St @ Hamblin Rd,WALTHAM,308,368600,80445
3925,8180,Watertown St opp Aldrich Rd,WATERTOWN,314,370102,86319
3926,1122,Magazine St @ Auburn St,CAMBRIDGE,49,353300,112632
3927,77379,High St @ Hamblin Rd,WALTHAM,308,368700,66111
3928,1058,River St @ Pleasant St,CAMBRIDGE,49,353400,79615
3929,14481,Arsenal St opp VFW Post 1105,WATERTOWN,314,370400,100956
3930,88344,South St @ Brandeis University,WALTHAM,308,368400,84811
3931,1053,Western Ave @ Genzyme,BOSTON,35,000803,54896
3932,1067,Western Ave opp Genzyme,BOSTON,35,000803,54896
3933,1435,Arsenal St @ Louise St,WATERTOWN,314,370400,100956
3934,900,Watertown Yard,WATERTOWN,314,370400,100956
3935,1449,Arsenal St opp Louise St,WATERTOWN,314,370400,100956
3936,2755,Green St @ Pearl St,CAMBRIDGE,49,353101,104167
3937,109861,Shirley St @ Petrel St,WINTHROP,346,180500,72910
3938,7660,Moody St @ Robbins St,WALTHAM,308,368600,80445
3939,234,Commercial St @ Fleet St,BOSTON,35,030300,120238
3940,8177,Watertown St opp California St,WATERTOWN,314,370102,86319
3941,1434,Arsenal St @ Beechwood Ave,WATERTOWN,314,370400,100956
3942,1450,Arsenal St opp Beechwood Ave,WATERTOWN,314,370400,100956
3943,8179,Watertown St @ Galen St,WATERTOWN,314,370102,86319
3944,8284,Watertown St @ Galen St,WATERTOWN,314,370102,86319
3945,226,Commercial St @ Fleet St,BOSTON,35,030300,120238
3946,109845,Shirley St @ Petrel St,WINTHROP,346,180500,72910
3947,1433,Arsenal St @ Beacon Pk,WATERTOWN,314,370400,100956
3948,1451,Arsenal St opp Beacon Pk,WATERTOWN,314,370400,100956
3949,1064,Western Ave @ Putnam Ave,CAMBRIDGE,49,353900,46413
3950,1432,Arsenal St @ Irving St,WATERTOWN,314,370400,100956
3951,1452,Arsenal St @ Irving St,WATERTOWN,314,370400,100956
3952,2228,Broadway @ Galileo Way,CAMBRIDGE,49,352400,65862
3953,7602,South St opp Brandeis Univ Entrance,WALTHAM,308,368400,84811
3954,1062,Western Ave @ Howard St,CAMBRIDGE,49,353500,89219
3955,7844,Crescent St @ Robbins St,WALTHAM,308,368600,80445
3956,7806,California St @ Bridge St,NEWTON,207,373200,85833
3957,7854,California St @ Bridge St,NEWTON,207,373200,85833
3958,1061,Western Ave @ Kinnaird St,CAMBRIDGE,49,353500,89219
3959,1123,Green St @ Magazine St,CAMBRIDGE,49,353000,74038
3960,17091,Terminal A,BOSTON,35,981300,115893
3961,5860,Jeffries St @ Webster St,BOSTON,35,051200,71645
3962,7815,Crescent St opp Robbins St,WALTHAM,308,368600,80445
3963,72,Massachusetts Ave @ Pearl St,CAMBRIDGE,49,353000,74038
3964,113,Portland St @ Causeway St,BOSTON,35,020303,105195
3965,12829,Chelsea St @ Warren St,BOSTON,35,040100,157222
3966,11410,Cambridge St @ Max Ave,CAMBRIDGE,49,352200,47132
3967,5737,Meridian St @ Havre St,BOSTON,35,050600,69500
3968,86971,Moody St @ Carter St,WALTHAM,308,368500,61967
3969,7811,River St @ Ripley St,WALTHAM,308,368800,75929
3970,1409,Cambridge St @ Berkshire St,CAMBRIDGE,49,352700,56310
3971,2167,Quincy St @ Harvard St,CAMBRIDGE,49,353700,73750
3972,12836,Chelsea St @ Warren St,BOSTON,35,040100,157222
3973,1421,Cambridge St @ Berkshire St,CAMBRIDGE,49,352600,72841
3974,9522,Weston St @ Cedarwood Ave,WALTHAM,308,368300,74813
3975,28281,Main St @ Park St,BOSTON,35,040100,157222
3976,7849,River St @ Ripley St,WALTHAM,308,368800,75929
