Dist Code,Rep First,Rep Last,Stop Id,Impacted T,Proportion,REP,Rep Dist,Rep Party,Route Ids,Stop Name,Town,Town Id,Tract Id,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
MID11,Kay S.,Khan,7620,"374700,374600,374500,374400,374800","0.13,0.62,0.29,0.03,0.00",Kay S. Khan (D),11th Middlesex,(D),"170,553,554",37 Elm St,NEWTON,207,374600,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,436,130489,3,70,20055517.4181,29596.7876429
SUFF15,Nika,Elugardo,1553,"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.08,1.00,0.34,0.30,0.00,0.44,0.04,0.31,0.18,0.07",Nika Elugardo (D),15th Suffolk,(D),60,High St @ Highland Rd,BROOKLINE,46,401000,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,2499,97385,2,138,8393152.22191,22444.1687602
NOR04,James M.,Murphy,4450,"422700,422600,422502","0.17,0.32,0.01",James Michael Murphy (D),4th Norfolk,(D),222,Church St @ North St,WEYMOUTH,336,422600,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,195,87346,2,100,37584092.5414,60154.3289603
ESS10,Daniel H.,Cahill,6857,"205500,205300,205200,205100","0.00,0.17,0.60,0.38",Daniel H. Cahill (D),10th Essex,(D),435,Euclid Ave @ Verona St,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,525,73792,2,34,9826900.75147,21703.160093
MID29,Jonathan,Hecht,2097,"354400,357300,370300,354300,354200","0.04,0.07,0.20,0.45,0.35",Jonathan Hecht (D),29th Middlesex,(D),72,Opp 61 Aberdeen Ave,CAMBRIDGE,49,354300,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,801,120163,2,88,14133168.9641,24350.6780317
ESS10,Daniel H.,Cahill,7210,"205500,205300,205200,205100","0.00,0.17,0.59,0.38",Daniel H. Cahill (D),10th Essex,(D),435,Euclid Ave @ Verona St,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,520,73942,2,34,9826900.75147,21703.160093
SUFF03,Aaron M.,Michlewitz,145,"010801,010702,010701,010600,981501,981700,070700,070600,070500,070300,070200,070101,070402,020101","0.80,0.98,0.01,0.01,0.07,0.93,0.52,0.19,0.09,1.00,0.95,0.10,0.53,0.61",Aaron M. Michlewitz (D),3rd Suffolk,(D),9,Arlington St @ Saint James Ave,BOSTON,35,70300,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,8831,84246,2,126,3753014.59622,12895.468952
MID27,Denise,Provost,2766,"351500,351300,351100,353700,353600,351203,352900,352800,352700,352600,352500,351204,351404","0.28,0.50,0.00,0.11,0.00,1.00,0.82,0.89,0.82,0.18,0.15,0.55,0.00",Denise Provost (D),27th Middlesex,(D),91,Newton St @ Concord Sq,SOMERVILLE,274,351203,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,7461,91867,2,86,4664395.5193,14348.3709675
SUFF11,Elizabeth A.,Malia,1152,"120500,081200,081100,080900,080801,080601,081001,081700,081500,081400,081300","0.35,0.74,0.37,0.45,0.18,0.16,0.08,0.18,0.58,0.99,0.56",Elizabeth A. Malia (D),11th Suffolk,(D),"14,41",Centre St @ New Heath St,BOSTON,35,81300,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,4773,39940,1,134,9548119.27484,22506.5331267
MID27,Denise,Provost,2770,"351500,351300,351100,353700,353600,351203,352900,352800,352700,352600,352500,351204,351404","0.28,0.50,0.00,0.11,0.00,1.00,0.82,0.89,0.82,0.18,0.15,0.55,0.00",Denise Provost (D),27th Middlesex,(D),91,Newton St @ Concord Sq,SOMERVILLE,274,351203,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,7461,91867,2,86,4664395.5193,14348.3709675
MID25,Marjorie C.,Decker,2548,"354100,351000,354000,353900,353800,353700,353600,351203,352900,351204","0.02,0.04,0.37,0.22,0.52,1.00,0.88,0.21,0.28,0.40",Marjorie C. Decker (D),25th Middlesex,(D),86,Kirkland St @ Kirkland Place,CAMBRIDGE,49,353700,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7437,87849,2,84,4602566.88383,12119.6188689
ESS10,Daniel H.,Cahill,6858,"205500,205300,205200,205100","0.03,0.24,0.61,0.27",Daniel H. Cahill (D),10th Essex,(D),435,Euclid Ave opp Lakeview Ave,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,512,73226,2,34,9826900.75147,21703.160093
SUFF18,Michael J.,Moran,934,"400300,400200,400100,000703,010103,000803,353300,353200,353102,000802,981501","0.40,0.75,0.39,0.40,0.11,0.36,0.34,0.06,0.00,0.17,0.04",Michael J. Moran (D),18th Suffolk,(D),"57,57A",Commonwealth Ave @ Pleasant St,BOSTON,35,400200,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,5045,78043,2,141,8877673.11721,35714.4476821
MID26,Mike,Connolly,2528,"351500,351300,351203,352900,352800,352700,352600,352500,352200,351204,351404","0.40,0.56,0.95,0.46,0.88,1.00,0.40,0.12,0.01,0.35,0.10",Mike Connolly (D),26th Middlesex,(D),85,Webster Ave @ Prospect St,SOMERVILLE,274,351500,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,6976,86696,2,85,6687439.87223,18679.2635493
SUFF07,Chynah,Tyler,1179,"080601,080401,080300,080100,081900,081800,081700,081500,081400,081300","0.49,0.34,0.59,0.01,0.01,0.32,0.93,0.56,0.79,0.10",Chynah Tyler (D),7th Suffolk,(D),42,Washington St @ Guild St,BOSTON,35,81700,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,3219,33472,1,130,4570023.34856,18791.1725581
MID28,Joseph W.,"McGonagle, Jr.",5637,"342101,342201,342600,342500,342400,342300","0.01,0.15,0.29,0.88,0.21,0.34","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"112,110",Chelsea St @ Victoria St,EVERETT,93,342500,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1992,61673,2,87,8921152.58446,15219.6737665
SUFF18,Michael J.,Moran,909,"000302,000301,000201,373500,373100","0.48,0.78,0.18,0.17,0.33",Michael J. Moran (D),18th Suffolk,(D),"501,57,503",Tremont St @ Cufflin St,BOSTON,35,301,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,1266,107712,2,141,8877673.11721,35714.4476821
MID10,John J.,Lawn,8833,"368700,368500,368400,368300,369100,368902,368901,368800","0.20,0.10,0.00,0.02,0.03,0.69,0.00,0.46",John J. Lawn (D),10th Middlesex,(D),"34E,70A,70",Main St @ Craven Cir,WALTHAM,308,368800,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,733,71742,2,69,13828722.3541,33255.4346385
SUFF08,Jay D.,Livingstone,144,"010801,010702,010802,010701,010600,981501,981700,070700,070600,070500,070300,070200,070101,070402,020101","1.00,1.00,0.15,0.37,0.01,0.10,0.77,0.73,0.24,0.03,1.00,0.51,0.01,0.28,0.47",Jay D. Livingstone (D),8th Suffolk,(D),"9,55",Boylston St @ Berkeley St,BOSTON,35,10702,http://malegislature.gov/Legislators/Profile/J_L1,Point,Polygon,8405,96083,2,131,6453441.16617,16125.4453249
SUFF16,RoseLee,Vincent,5760,"170200,170100,170601,160502,160601","0.06,0.51,0.62,0.24,0.17",RoseLee Vincent (D),16th Suffolk,(D),"117,116",Broadway @ Beach St,REVERE,248,170100,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1221,60180,2,139,17713597.0924,62437.259426
MID28,Joseph W.,"McGonagle, Jr.",5695,"342201,342600,342500,342400,342300","0.16,0.10,0.84,0.22,0.46","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"97,112,109,104,110",Broadway @ Everett Sq,EVERETT,93,342500,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1959,61674,2,87,8921152.58446,15219.6737665
SUFF15,Nika,Elugardo,1750,"120700,120600,120500,120400,981800,081200,081100,080900,081001,120301,081400,081300","0.77,0.39,0.82,0.02,0.07,1.00,0.91,0.66,0.27,0.00,0.29,0.34",Nika Elugardo (D),15th Suffolk,(D),14,Heath St @ Walden St,BOSTON,35,81100,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5992,57951,2,138,8393152.22191,22444.1687602
MID11,Kay S.,Khan,8510,"373700,373600,373500,373400","0.21,0.04,0.36,0.15",Kay S. Khan (D),11th Middlesex,(D),52,Centre St @ Cotton St,NEWTON,207,373500,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,305,183170,3,70,20055517.4181,29596.7876429
SUFF02,Daniel J.,Ryan,2852,"040100,040600,040401,040801,040300,040200","0.00,0.00,0.32,0.85,0.00,0.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),93,Bunker Hill St @ Vine St,BOSTON,35,40200,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,1246,71501,2,125,8031400.28338,29074.4701515
MID26,Mike,Connolly,2600,"351500,351300,352102,351203,352101,352800,352700,352600,352300,352200,351204,351404,040600","0.77,0.35,0.06,0.20,0.04,0.22,0.81,0.50,0.03,0.98,0.01,0.48,0.00",Mike Connolly (D),26th Middlesex,(D),"87,80,88",O'Brien Hwy @ Medford St,SOMERVILLE,274,351500,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4448,67484,2,85,6687439.87223,18679.2635493
MID25,Marjorie C.,Decker,2568,"354100,351000,354000,353900,353800,353700,353600,351203,352900,351204","0.01,0.04,0.28,0.15,0.52,1.00,0.87,0.27,0.33,0.46",Marjorie C. Decker (D),25th Middlesex,(D),86,Kirkland St @ Sumner Rd,CAMBRIDGE,49,353600,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7421,89397,2,84,4602566.88383,12119.6188689
SUFF02,Daniel J.,Ryan,2860,"040100,040600,040401,040801,040300,040200","0.00,0.00,0.21,0.88,0.00,0.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),93,Vine St @ Moulton St,BOSTON,35,40200,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,1186,66290,2,125,8031400.28338,29074.4701515
SUFF09,Jon,Santiago,1398,"010600,080500,080401,071101,070900,070800,070700,070600,070500,070300,061200,070402,071201,080100","0.00,0.03,0.02,0.88,0.89,0.49,0.83,1.00,1.00,0.44,0.07,0.62,1.00,0.04",Jon Santiago (D),9th Suffolk,(D),"170,10",W Dedham St @ Washington St,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,9615,86004,2,132,4257318.39064,19630.85119
MID34,Christine P.,Barber,5312,"350400,339802,350600,339700,339600,339500","0.10,0.01,0.03,0.63,0.79,0.37",Christine P. Barber (D),34th Middlesex,(D),"101,80",Main St @ Bowen Ave,MEDFORD,176,339700,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,2432,82808,2,93,7783101.8662,22833.6184821
SUFF15,Nika,Elugardo,1757,"120700,120600,120500,120400,981800,081200,081100,080900,081001,120301,081400,081300","0.79,0.41,0.82,0.02,0.09,1.00,0.94,0.63,0.28,0.00,0.25,0.31",Nika Elugardo (D),15th Suffolk,(D),14,177 Heath St opp Walden St,BOSTON,35,81200,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5954,58210,2,138,8393152.22191,22444.1687602
MID24,David M.,Rogers,2124,"357500,357400,357300,370202,370400,370300,370201","0.02,0.86,0.58,0.00,0.00,0.04,0.72",David M. Rogers (D),24th Middlesex,(D),73,Belmont St @ Payson Rd,BELMONT,26,357400,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,843,132545,3,83,17192698.9092,26398.6144212
SUFF04,David,Biele,163,"060501,981202,070101,061200,060800,060700,070402,071201,060600","0.07,0.03,0.06,0.58,0.75,1.00,0.17,0.04,0.23",David Biele (D),4th Suffolk,(D),9,W Broadway @ B St,BOSTON,35,61200,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,3597,80237,2,127,12716746.3024,53966.0562898
MID34,Christine P.,Barber,49158,"339802,339801,339700","0.74,0.01,0.29",Christine P. Barber (D),34th Middlesex,(D),134,Meadow Glen Mall @ Main Entrance,MEDFORD,176,339802,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,760,85797,2,93,7783101.8662,22833.6184821
MID24,David M.,Rogers,2110,"357500,357400,357300,370202,370400,370300,370201","0.03,0.86,0.57,0.00,0.00,0.04,0.73",David M. Rogers (D),24th Middlesex,(D),73,Belmont St opp Payson St,BELMONT,26,357400,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,847,132426,3,83,17192698.9092,26398.6144212
MID11,Kay S.,Khan,8195,"373700,374400,373500,373400","0.49,0.09,0.02,0.36",Kay S. Khan (D),11th Middlesex,(D),59,Walnut St @ Prospect Ave,NEWTON,207,373700,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,228,183043,3,70,20055517.4181,29596.7876429
MID28,Joseph W.,"McGonagle, Jr.",5496,"342101,342201,342600,342500,342400,342300","0.00,0.18,0.12,0.85,0.21,0.47","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"97,112,109,104,110",Broadway @ Norwood St,EVERETT,93,342500,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1994,61727,2,87,8921152.58446,15219.6737665
NOR15,Tommy,Vitolo,1538,"401200,401100,000502,373600","0.06,0.32,0.09,0.06",Tommy Vitolo (D),15th Norfolk,(D),60,Opp 910 Boylston St,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,515,151396,3,111,5526976.68498,18475.2737382
MID28,Joseph W.,"McGonagle, Jr.",45406,"339801,342500,342400,342300","0.00,0.27,0.32,0.71","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"99,106,105",Main St @ Winthrop St,EVERETT,93,342400,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1469,63160,2,87,8921152.58446,15219.6737665
MID23,Sean,Garballey,12654,"350800,350500,356300,356100,356701,350700,350600,339500,339400,355000","0.18,0.00,0.41,0.19,0.46,0.82,0.13,0.00,0.06,0.25",Sean Garballey (D),23rd Middlesex,(D),87,Broadway opp Sunnyside Ave,ARLINGTON,10,356701,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,3163,94072,2,82,15138529.9952,25274.4158673
SUFF15,Nika,Elugardo,1752,"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081500,081400,081300","0.30,0.04,0.76,1.00,0.59,0.66,0.15,0.01,0.15,0.00,0.34,0.73,0.55",Nika Elugardo (D),15th Suffolk,(D),14,Heath St @ Parker St,BOSTON,35,81200,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5641,48022,2,138,8393152.22191,22444.1687602
MID10,John J.,Lawn,8670,"368700,368500,368400,368300,369100,368902,368901,368800","0.19,0.06,0.00,0.01,0.04,0.69,0.00,0.47",John J. Lawn (D),10th Middlesex,(D),"34E,70A,70",Main St @ Townsend St,WALTHAM,308,368800,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,715,72301,2,69,13828722.3541,33255.4346385
NOR15,Tommy,Vitolo,1293,"400400,400300,400600,400500,000504,000704,000503,000701,000602,000401","0.74,0.12,0.35,0.49,0.84,0.08,0.09,0.82,0.16,0.23",Tommy Vitolo (D),15th Norfolk,(D),65,Washington St @ Bartlett St,BROOKLINE,46,400400,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,6946,87155,2,111,5526976.68498,18475.2737382
SUFF11,Elizabeth A.,Malia,1141,"120500,081200,081100,080900,080801,080601,081001,081700,081500,081400,081300","0.33,0.73,0.37,0.45,0.19,0.17,0.08,0.18,0.57,1.00,0.55",Elizabeth A. Malia (D),11th Suffolk,(D),"14,41",Centre St @ Marcella St,BOSTON,35,81300,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,4760,39777,1,134,9548119.27484,22506.5331267
SUFF17,Kevin G.,Honan,1088,"401100,400600,000504,000503,000601,000502,000402,000401","0.00,0.02,0.37,1.00,0.13,0.51,0.86,0.88",Kevin G. Honan (D),17th Suffolk,(D),"86,51",Chestnut Hill Ave @ Embassy Rd,BOSTON,35,402,http://malegislature.gov/Legislators/Profile/KGH1,Point,Polygon,4929,70167,2,140,4034410.10147,18768.295055
SUFF16,RoseLee,Vincent,5803,"170400,170200,170100,170601,160502,170702,160601,981502,170701","0.01,0.06,0.26,0.89,0.10,0.17,0.00,0.08,0.10",RoseLee Vincent (D),16th Suffolk,(D),119,Winthrop Ave @ Beach St,REVERE,248,170601,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1379,57676,2,139,17713597.0924,62437.259426
MID23,Sean,Garballey,12637,"350800,350500,356300,356100,356701,350700,350600,339500,339400,355000","0.17,0.00,0.42,0.19,0.46,0.82,0.12,0.00,0.05,0.25",Sean Garballey (D),23rd Middlesex,(D),87,Broadway @ Sunnyside Ave,ARLINGTON,10,356701,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,3137,93639,2,82,15138529.9952,25274.4158673
MID11,Kay S.,Khan,8523,"373700,373600,373500,373400","0.20,0.03,0.37,0.16",Kay S. Khan (D),11th Middlesex,(D),52,Centre St @ Cotton St,NEWTON,207,373500,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,298,181712,3,70,20055517.4181,29596.7876429
MID10,John J.,Lawn,8832,"368700,368500,368400,368300,369100,368902,368901,368800","0.18,0.04,0.00,0.00,0.05,0.69,0.00,0.47",John J. Lawn (D),10th Middlesex,(D),"34E,70A,70",Main St @ Pleasant St,WALTHAM,308,368800,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,701,72717,2,69,13828722.3541,33255.4346385
SUFF10,Edward F.,Coppinger,1545,"401200,401100,400600","0.03,0.34,0.32",Edward F. Coppinger (D),10th Suffolk,(D),60,Boylston St @ Heath St,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,737,152150,3,133,23225083.8591,30760.3994202
SUFF07,Chynah,Tyler,91317,"010405,010404,010104,010701,010408,010600,010500,010300,981800,080801,080601,080500,080401,070900,070800,070700,070600,070500,010403,010203","1.00,1.00,0.05,0.13,0.58,0.01,0.01,0.12,0.18,0.08,0.33,0.69,0.04,0.58,1.00,0.18,0.24,0.01,1.00,0.10",Chynah Tyler (D),7th Suffolk,(D),39,Huntington Ave @ Gainsborough St,BOSTON,35,10405,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10202,47207,2,130,4570023.34856,18791.1725581
MID09,Thomas M.,Stanley,8920,"368102,368101","0.22,0.30",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A",Lincoln St @ Graymore Rd,WALTHAM,308,368102,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,119,115454,2,68,64794497.8688,60414.3621098
SUFF01,Adrian C.,Madaro,5852,"981300,050101,050901,050700,050600,050500,050300,050200","0.06,0.88,0.61,1.00,0.87,0.52,0.43,1.00",Adrian C. Madaro (D),1st Suffolk,(D),120,Bennington St @ Brooks St,BOSTON,35,50200,http://malegislature.gov/Legislators/Profile/ACM1,Point,Polygon,8422,54522,2,124,12171281.9242,30483.2458321
SUFF15,Nika,Elugardo,1529,"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.08,1.00,0.37,0.32,0.00,0.46,0.03,0.30,0.19,0.07",Nika Elugardo (D),15th Suffolk,(D),60,High St @ Oakland Rd,BROOKLINE,46,401000,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,2572,97757,2,138,8393152.22191,22444.1687602
MID26,Mike,Connolly,2607,"351500,351300,352102,351203,352101,352800,352700,352600,352300,352200,351204,351404,040600","0.78,0.35,0.06,0.18,0.04,0.17,0.78,0.46,0.03,0.96,0.01,0.53,0.00",Mike Connolly (D),26th Middlesex,(D),"87,80,88",McGrath Hwy @ Poplar St,SOMERVILLE,274,351500,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4334,66972,2,85,6687439.87223,18679.2635493
SUFF09,Jon,Santiago,1233,"010405,010404,010600,010500,080601,080500,080401,071101,070900,070800,070700,070600,070500,070300,070402,010403,071201","0.15,0.08,0.01,0.01,0.11,0.52,0.09,0.69,1.00,1.00,0.92,1.00,0.95,0.32,0.03,0.00,0.37",Jon Santiago (D),9th Suffolk,(D),43,Tremont St @ W Newton St,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,9983,85811,2,132,4257318.39064,19630.85119
MID34,Christine P.,Barber,2893,"339802,339100,339700,339600,339500","0.21,0.00,0.87,0.41,0.09",Christine P. Barber (D),34th Middlesex,(D),95,Mystic Ave @ Golden Ave,MEDFORD,176,339700,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1545,78337,2,93,7783101.8662,22833.6184821
SUFF01,Adrian C.,Madaro,5869,"981300,050101,050901,050700,050600,050500,050300,050200","0.06,0.88,0.61,1.00,0.86,0.51,0.43,1.00",Adrian C. Madaro (D),1st Suffolk,(D),120,Bennington St @ Brooks St,BOSTON,35,50200,http://malegislature.gov/Legislators/Profile/ACM1,Point,Polygon,8401,54482,2,124,12171281.9242,30483.2458321
SUFF10,Edward F.,Coppinger,1544,"401200,401100,400600","0.04,0.35,0.23",Edward F. Coppinger (D),10th Suffolk,(D),60,Opp 763 Boylston St,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,609,154772,3,133,23225083.8591,30760.3994202
SUFF07,Chynah,Tyler,31391,"010405,010404,010104,010701,010408,010600,010500,010300,981800,080801,080601,080500,080401,070900,070800,070700,070600,070500,010403,010203","1.00,1.00,0.07,0.15,0.67,0.01,0.01,0.13,0.19,0.08,0.33,0.66,0.03,0.54,1.00,0.17,0.22,0.00,1.00,0.12",Chynah Tyler (D),7th Suffolk,(D),"9,39",Huntington Ave @ Gainsborough St,BOSTON,35,10405,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10280,47152,2,130,4570023.34856,18791.1725581
MID27,Denise,Provost,2436,"351500,351300,351100,351000,353800,353700,353600,351203,353000,352900,352800,352700,351204","0.03,0.02,0.05,0.01,0.37,0.59,0.32,1.00,0.03,0.94,0.12,0.25,0.89",Denise Provost (D),27th Middlesex,(D),83,Beacon St @ Smith Ave,SOMERVILLE,274,351203,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,8115,96017,2,86,4664395.5193,14348.3709675
MID09,Thomas M.,Stanley,7784,"368102,368101","0.22,0.30",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A",Lincoln St opp Graymore Rd,WALTHAM,308,368102,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,119,115454,2,68,64794497.8688,60414.3621098
SUFF03,Aaron M.,Michlewitz,5093,"071101,070900,070800,070700,070600,070500,070300,070200,070101,061200,070402,071201,080100","0.72,0.54,0.14,0.63,1.00,1.00,0.50,0.07,0.00,0.13,0.94,1.00,0.03",Aaron M. Michlewitz (D),3rd Suffolk,(D),"749,751",Washington St @ Union Pk,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,8730,85012,2,126,3753014.59622,12895.468952
SUFF02,Daniel J.,Ryan,12852,"040100,040600,040401,040801,040300,040200","0.00,0.00,0.27,0.88,0.00,0.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),93,Vine St @ Bunker Hill St,BOSTON,35,40200,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,1238,69005,2,125,8031400.28338,29074.4701515
SUFF05,Liz,Miranda,1496,"080601,080401,080300,071101,091300,090700,090600,090400,080100,081800,081700","0.02,0.47,1.00,0.02,0.17,0.04,1.00,0.23,0.70,0.57,0.19",Liz Miranda (D),5th Suffolk,(D),"15,41,45",381 Dudley St opp Hampden St,BOSTON,35,80300,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,2905,35050,1,128,4864696.74032,16854.0610689
MID27,Denise,Provost,2454,"351500,351300,351100,351000,353800,353700,353600,351203,353000,352900,352800,352700,351204","0.02,0.02,0.06,0.01,0.36,0.59,0.33,1.00,0.03,0.93,0.10,0.24,0.90",Denise Provost (D),27th Middlesex,(D),83,Beacon St @ Calvin St,SOMERVILLE,274,351203,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,8108,96085,2,86,4664395.5193,14348.3709675
MID11,Kay S.,Khan,65545,"374700,374600,374500,374400,374800","0.09,0.01,0.12,0.14,0.30",Kay S. Khan (D),11th Middlesex,(D),505,Commonwealth Ave @ Windemere Rd,NEWTON,207,374800,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,375,138449,3,70,20055517.4181,29596.7876429
MID34,Christine P.,Barber,5294,"350400,339802,339100,350600,339700,339600,339500","0.08,0.01,0.00,0.03,0.62,0.74,0.43",Christine P. Barber (D),34th Middlesex,(D),"101,80",Main St @ Wellesley St,MEDFORD,176,339700,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,2355,82591,2,93,7783101.8662,22833.6184821
SUFF05,Liz,Miranda,1487,"080601,080401,080300,071101,091300,090700,090600,090400,080100,081800,081700","0.02,0.48,1.00,0.03,0.16,0.03,1.00,0.22,0.70,0.57,0.20",Liz Miranda (D),5th Suffolk,(D),"15,41,45",Dudley St @ Hampden St,BOSTON,35,80300,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,2903,34964,1,128,4864696.74032,16854.0610689
SUFF16,RoseLee,Vincent,5826,"170400,170200,170100,170601,160502,170702,160601,981502,170701","0.00,0.08,0.30,0.89,0.10,0.12,0.00,0.06,0.06",RoseLee Vincent (D),16th Suffolk,(D),119,Winthrop Ave @ Beach St,REVERE,248,170601,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1297,58726,2,139,17713597.0924,62437.259426
MID10,John J.,Lawn,8831,"368700,368500,369100,368902,368901,368800","0.15,0.01,0.07,0.67,0.00,0.49",John J. Lawn (D),10th Middlesex,(D),"34E,70A,70",Main St @ Chamberlain Terr,WALTHAM,308,368800,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,682,73673,2,69,13828722.3541,33255.4346385
MID23,Sean,Garballey,2264,"356300,356100,356702,356701","0.36,0.56,0.11,0.83",Sean Garballey (D),23rd Middlesex,(D),"79,77,350",260 Massachusetts Ave,ARLINGTON,10,356701,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,1841,103934,2,82,15138529.9952,25274.4158673
SUFF01,Adrian C.,Madaro,5734,"981300,050101,050901,040801,050700,050600,050500,050400,050300,050200","0.01,1.00,0.24,0.02,0.93,0.96,0.12,0.09,0.71,0.99",Adrian C. Madaro (D),1st Suffolk,(D),"114,117,116",Meridian St @ Lexington St,BOSTON,35,50200,http://malegislature.gov/Legislators/Profile/ACM1,Point,Polygon,7701,51442,2,124,12171281.9242,30483.2458321
SUFF07,Chynah,Tyler,187,"010405,010404,010104,010701,010600,010500,010300,981800,080601,080500,080401,071101,070900,070800,070700,070600,070500,070300,010403,010203","0.80,1.00,0.01,0.15,0.01,0.01,0.00,0.05,0.27,0.82,0.02,0.03,1.00,1.00,0.61,0.70,0.30,0.00,1.00,0.02",Chynah Tyler (D),7th Suffolk,(D),"701,1",Massachusetts Ave @ Massachusetts Ave Station,BOSTON,35,70800,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10815,60738,2,130,4570023.34856,18791.1725581
