STOP_ID,TOWN,STOP_NAME,impacted_g,proportion,proporti_1,income,income_lev,impacted_p,geometry,route_ids
4488,LYNN,Western Ave @ Breed Square,"25009207200,25009207100,25009207000,25009206000,25009205900,25009205800,25009205700","0.22,1.00,0.06,0.59,0.30,0.75,0.08","0.26,0.18,0.02,0.09,0.09,0.31,0.05",54647,2,1485,POINT (243749.4372000024 912353.5625),"450,459,436,455,434,426,442,424,441"
8253,WOBURN,Cambridge Rd @ Crescent Park Dr,"25017338300,25017333100,25017333200,25017338400","0.02,0.19,0.04,0.06","0.02,0.68,0.09,0.21",116187,2,66,POINT (227280.1164999977 912357.1928000003),350
1678,WOBURN,Cambridge Rd @ Country Club Rd,"25017338300,25017333100,25017333200,25017338400","0.02,0.20,0.04,0.06","0.02,0.70,0.08,0.20",115231,2,68,POINT (227246.8078000024 912357.4519000016),350
1679,WOBURN,254 Cambridge Rd,"25017338300,25017333100,25017333200,25017338400","0.01,0.22,0.02,0.05","0.01,0.79,0.03,0.17",112258,2,65,POINT (227041.2941000015 912360.8060999997),350
8252,WOBURN,259 Cambridge Rd,"25017338300,25017333100,25017333200,25017338400","0.01,0.23,0.01,0.05","0.01,0.81,0.03,0.15",110026,2,65,POINT (226992.1164999977 912380.3520999998),350
4523,LYNN,Western Ave @ Walden St,"25009207200,25009207100,25009207000,25009206000,25009205900,25009205800,25009205700","0.21,1.00,0.08,0.65,0.34,0.74,0.07","0.24,0.18,0.03,0.10,0.10,0.30,0.04",54441,2,1525,POINT (243769.3465000018 912380.5766999982),"450,459,455,434,426,442,424,456,441"
94320,LYNN,Neptune Blvd @ Blossom St,"25009207200,25009207100,25009207000,25009206900,25009206800,25009206200,25009206100,25009206000,25009205500","0.24,0.30,0.99,0.09,0.23,0.07,0.92,0.27,0.01","0.29,0.05,0.36,0.02,0.05,0.02,0.14,0.04,0.01",33273,1,1363,POINT (244897.1344999969 912383.4441),"429,436,435"
94321,LYNN,Neptune Blvd @ Blossom St,"25009207200,25009207100,25009207000,25009206900,25009206800,25009206200,25009206100,25009206000,25009205500","0.24,0.32,0.99,0.08,0.22,0.07,0.94,0.30,0.01","0.28,0.06,0.36,0.02,0.05,0.02,0.15,0.05,0.01",33473,1,1387,POINT (244881.3998000026 912391.7551000006),"436,435"
9082,MELROSE,East St opp Sheffield Rd,"25009208400,25017336300,25017336200","0.01,0.15,0.53","0.06,0.30,0.64",126777,3,493,POINT (237044.0930000022 912397.0518000014),131
9078,MELROSE,Porter St @ Bellevue Ave,"25017336402,25017336300,25017336200,25017336100","0.06,0.09,0.48,0.19","0.03,0.18,0.59,0.20",123221,2,651,POINT (236328.9006000012 912401.1873000003),131
7381,LYNN,800 Summer St,"25009208300,25009208102,25009205900,25009205800,25009205700,25009205600,25009208101","0.00,0.03,0.06,0.46,0.61,0.22,0.01","0.01,0.07,0.02,0.19,0.42,0.15,0.01",71030,2,456,POINT (242693.7669999972 912405.2813000008),426
7385,LYNN,Boston St @ Oakland Ave,"25009208300,25009208102,25009205700,25009205600,25009208200,25009208101","0.04,0.04,0.36,0.29,0.04,0.10","0.17,0.11,0.24,0.20,0.06,0.11",70194,2,196,POINT (242093.7731999978 912413.6400999986),426
7595,SAUGUS,Winter St @ Central St,"25009208300,25009208200,25009208101","0.06,0.51,0.00","0.21,0.79,0.00",71558,2,195,POINT (240369.5050000027 912414.5698000006),428
4870,SWAMPSCOTT,Salem St @ Sunbeam Ln,"25009203100,25009202200,25009202101,25009204102,25009202102","0.07,0.08,0.32,0.26,0.10","0.13,0.14,0.23,0.35,0.15",105930,2,330,POINT (249423.2577999979 914984.1557999998),"442,448,441"
4872,SWAMPSCOTT,1000 Paradise Rd,"25009203100,25009202200,25009202101,25009204102,25009202102","0.05,0.07,0.33,0.28,0.13","0.09,0.11,0.24,0.37,0.19",101056,2,347,POINT (249296.191399999 914984.4624999985),"442,448,441"
4477,LYNN,Western Ave @ North Maple St,"25009206400,25009206300,25009205300,25009205200,25009205100","0.13,0.12,0.01,0.25,0.76","0.05,0.03,0.01,0.18,0.72",81040,2,624,POINT (245851.070600003 914992.9327999987),"450,424"
7212,LYNN,Euclid Ave opp Chase Rd,"25009206300,25009205300,25009205200,25009205100","0.05,0.07,0.53,0.55","0.01,0.09,0.38,0.52",77428,2,569,POINT (245457.3121000007 914993.4926999994),435
4537,LYNN,Western Ave @ Waitt Ave,"25009206400,25009206300,25009205300,25009205200,25009205100","0.13,0.11,0.01,0.25,0.77","0.05,0.03,0.01,0.18,0.73",81119,2,623,POINT (245855.2160999998 914998.4090000018),450
15987,STONEHAM,Main St @ William St,"25017337201,25017337300,25017337102,25017337101,25017337202","0.18,0.14,0.00,0.28,0.23","0.14,0.30,0.01,0.21,0.33",94379,2,169,POINT (232873.2212999985 915005.1741000004),"325,132"
1690,BURLINGTON,Cambridge St @ Wall St,"25017333100,25017332400,25017332200,25017333200","0.02,0.09,0.11,0.01","0.05,0.49,0.43,0.02",96602,2,56,POINT (225505.4061999992 915017.6218000017),"350,354"
49829,WOBURN,45 Bow St,"25017333502,25017333300,25017333501,25017333400","0.68,0.01,0.10,0.11","0.48,0.01,0.23,0.27",91276,2,109,POINT (229529.0265000015 915035.8253999986),354
49913,WOBURN,60 Bow St,"25017333502,25017333300,25017333501,25017333400","0.68,0.01,0.10,0.11","0.48,0.01,0.23,0.27",91276,2,109,POINT (229529.0265000015 915035.8253999986),354
7292,LYNN,Broadway @ Richardson Rd,"25009205500,25009205400,25009205300,25009205200,25009205100","0.22,0.01,0.38,0.44,0.01","0.16,0.04,0.47,0.32,0.01",78752,2,436,POINT (244414.7333000004 915041.9257000014),"436,434"
8241,BURLINGTON,Cambridge St @ Wayside Rd,"25017333100,25017332400,25017332200,25017333200","0.01,0.10,0.11,0.01","0.04,0.51,0.44,0.01",96810,2,56,POINT (225476.5309000015 915051.25),"350,354"
8869,WOBURN,Main St @ Kilby St,"25017333502,25017333300,25017333200,25017333501,25017333400","0.70,0.06,0.08,0.12,0.00","0.50,0.06,0.15,0.28,0.01",88500,2,113,POINT (228603.865199998 915052.4937999994),134
7260,LYNN,Broadway opp Richardson Rd,"25009205500,25009205400,25009205300,25009205200,25009205100","0.21,0.01,0.39,0.44,0.01","0.16,0.04,0.47,0.31,0.01",78975,2,433,POINT (244418.9548000023 915055.6695000008),"436,434"
4771,SWAMPSCOTT,Paradise Rd @ Vinnin St,"25009203100,25009202200,25009202101,25009204102,25009202102","0.05,0.06,0.28,0.32,0.12","0.10,0.10,0.20,0.43,0.17",99308,2,344,POINT (249309.4365999997 915061.7501000017),"442,448,441"
18245,BURLINGTON,Burlington Mall Rd @ NE Executive Pk,25017332400,0.19,1.00,93136,2,38,POINT (223650.3900000006 915062.249499999),"351,350"
6728,SAUGUS,Walnut St opp Great Woods Rd,"25009208300,25009208400","0.22,0.03","0.85,0.15",82519,2,60,POINT (240027.059799999 915063.2454999983),
50939,BURLINGTON,Burlington Mall Rd @ Lexington St,25017332400,0.19,1.00,93136,2,38,POINT (223541.6159000024 915064.2555),351
7893,BEDFORD,Great Rd opp Shawsheen Ave,"25017359100,25017358700","0.13,0.01","0.98,0.02",126329,3,24,POINT (219632.3187000006 915067.7190000005),62
8456,BEDFORD,Great Rd @ Shawsheen Ave,"25017359100,25017358700","0.13,0.01","0.98,0.02",126329,3,24,POINT (219632.3187000006 915067.7190000005),62
68510,LYNN,Eastern Ave @ Western Ave,"25009206400,25009206300,25009205300,25009205200,25009205100,25009202102","0.15,0.06,0.00,0.18,0.83,0.00","0.06,0.02,0.00,0.13,0.79,0.00",82618,2,599,POINT (245923.4123999998 915067.7725000009),424
4859,MARBLEHEAD,Humphrey St @ Ruby Ave,"25009203100,25009202200,25009204102","0.37,0.13,0.06","0.69,0.22,0.08",150247,3,253,POINT (250402.0569000021 915067.9464999996),"449,442,441,448"
6718,SAUGUS,Walnut St @ Great Woods Rd,"25009208300,25009208400","0.22,0.03","0.84,0.16",82789,2,60,POINT (240022.5838000029 915068.5491000004),429
4784,MARBLEHEAD,Humphrey St opp Ruby Ave,"25009203100,25009202200,25009204102","0.37,0.13,0.06","0.70,0.22,0.08",150343,3,253,POINT (250405.8303999975 915072.4387999997),"449,442,441,448"
11689,BURLINGTON,Burlington Mall Rd opp NE Executive Pk,25017332400,0.19,1.00,93136,2,38,POINT (223701.3169 915078.0632999986),"351,350"
4475,LYNN,Western Ave opp Eastern Ave,"25009206400,25009206300,25009205300,25009205200,25009205100,25009202102","0.13,0.05,0.00,0.18,0.84,0.00","0.06,0.02,0.00,0.13,0.80,0.00",82680,2,586,POINT (245918.1401000023 915081.2501999997),"450,456"
4538,LYNN,Western Ave @ Eastern Ave,"25009206400,25009206300,25009205300,25009205200,25009205100,25009202102","0.13,0.05,0.00,0.18,0.85,0.00","0.06,0.02,0.00,0.13,0.80,0.00",82680,2,591,POINT (245921.389700003 915085.5071999989),"450,456"
49836,WOBURN,Pine St opp Felton St,"25017333502,25017333501,25017333400","0.12,0.04,0.34","0.09,0.10,0.81",92317,2,100,POINT (230585.4527999982 915089.0628000014),354
49907,WOBURN,Pine St @ Felton St,"25017333502,25017333501,25017333400","0.12,0.04,0.33","0.09,0.10,0.81",92317,2,97,POINT (230581.6128000021 915094.5108000003),354
9128,WOBURN,Main St @ Manning St,"25017333502,25017333300,25017333200,25017333501,25017333400","0.70,0.05,0.07,0.13,0.00","0.50,0.05,0.13,0.32,0.01",89449,2,111,POINT (228610.1749000028 915100.4032000005),134
8463,BEDFORD,South Rd @ Railroad Ave,"25017359100,25017359300","0.04,0.07","0.28,0.71",131929,3,20,POINT (218267.8029000014 915106.5817000009),62
8462,BEDFORD,Loomis St @ Hartford St,"25017359100,25017359300","0.04,0.07","0.33,0.67",131483,3,20,POINT (218332.8460000008 915115.2448000014),62
7211,LYNN,Euclid Ave opp Clayton St,"25009205300,25009205200,25009205100","0.11,0.49,0.54","0.14,0.35,0.51",79246,2,528,POINT (245368.4061999992 915120.2501999997),435
16126,SALEM,1000 Loring Ave,"25009203100,25009202200,25009202101,25009204701,25009204102,25009202102","0.02,0.03,0.22,0.00,0.37,0.19","0.03,0.05,0.16,0.01,0.49,0.27",88743,2,370,POINT (249024.0020999983 915122.5225000009),"459,455"
16156,SALEM,Opp 1000 Loring Ave,"25009203100,25009202200,25009202101,25009204701,25009204102,25009202102","0.02,0.03,0.22,0.00,0.37,0.18","0.03,0.05,0.16,0.01,0.49,0.27",88743,2,364,POINT (249029.0022 915123.5788999982),"459,455"
7886,BEDFORD,South Rd @ Railroad Ave,"25017359100,25017359300","0.04,0.07","0.28,0.72",131956,3,20,POINT (218255.4057999998 915124.6253000014),62
59901,WOBURN,Washington St @ Mill St,"25017337202,25017333400","0.11,0.34","0.17,0.83",93629,2,111,POINT (231212.0866999999 915126.8337000012),354
7887,BEDFORD,Loomis St opp Hartford St,"25017359100,25017359300","0.05,0.06","0.34,0.66",131389,3,20,POINT (218350.2269999981 915126.9706999995),62
6855,LYNN,Euclid Ave @ Clayton St,"25009205300,25009205200,25009205100","0.12,0.49,0.54","0.14,0.35,0.51",79246,2,531,POINT (245361.4998999983 915127.9373999983),435
6857,LYNN,Euclid Ave @ Verona St,"25009205500,25009205300,25009205200,25009205100","0.00,0.17,0.60,0.38","0.00,0.21,0.43,0.36",77484,2,525,POINT (245141.5155000016 915129.5625),435
7210,LYNN,Euclid Ave @ Verona St,"25009205500,25009205300,25009205200,25009205100","0.00,0.17,0.59,0.38","0.00,0.21,0.42,0.36",77695,2,520,POINT (245148.6871000007 915131.9376999997),435
6858,LYNN,Euclid Ave opp Lakeview Ave,"25009205500,25009205300,25009205200,25009205100","0.03,0.24,0.61,0.27","0.02,0.29,0.43,0.25",77543,2,512,POINT (244976.1871000007 915132.6876999997),435
5637,EVERETT,Chelsea St @ Victoria St,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.01,0.15,0.29,0.88,0.21,0.34","0.00,0.04,0.06,0.34,0.42,0.13",60385,2,1992,POINT (236686.186499998 906310.6097999997),"112,110"
5760,REVERE,Broadway @ Beach St,"25025170200,25025170100,25025170601,25025160502,25025160601","0.06,0.51,0.62,0.24,0.17","0.03,0.37,0.39,0.13,0.06",60419,2,1221,POINT (239954.3422000036 906324.3207999989),"117,116"
5695,EVERETT,Broadway @ Everett Sq,"25017342201,25017342600,25017342500,25017342400,25017342300","0.16,0.10,0.84,0.22,0.46","0.04,0.02,0.33,0.43,0.18",60470,2,1959,POINT (236570.1369000003 906349.3473999985),"97,112,110,109,104"
5312,MEDFORD,Main St @ Bowen Ave,"25017350400,25017339802,25017350600,25017339700,25017339600,25017339500","0.10,0.01,0.03,0.63,0.79,0.37","0.03,0.01,0.01,0.41,0.32,0.22",81000,2,2432,POINT (232210.121299997 906352.1068000011),"101,80"
49158,MEDFORD,Meadow Glen Mall @ Main Entrance,"25017339802,25017339801,25017339700","0.74,0.01,0.29","0.72,0.01,0.19",87085,2,760,POINT (233529.4526000023 906365.5819999985),134
5496,EVERETT,Broadway @ Norwood St,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.00,0.18,0.12,0.85,0.21,0.47","0.00,0.05,0.03,0.33,0.41,0.18",60554,2,1994,POINT (236581.0832000002 906366.4770999998),"97,112,110,109,104"
45406,EVERETT,Main St @ Winthrop St,"25017339801,25017342500,25017342400,25017342300","0.00,0.27,0.32,0.71","0.00,0.10,0.61,0.28",60778,2,1469,POINT (236047.5390999988 906376.7507999986),"105,106,99"
12654,ARLINGTON,Broadway opp Sunnyside Ave,"25017350800,25017350500,25017356300,25017356100,25017356701,25017350700,25017350600,25017339500,25017339400,25017355000","0.18,0.00,0.41,0.19,0.46,0.82,0.13,0.00,0.06,0.25","0.02,0.00,0.22,0.07,0.26,0.33,0.03,0.00,0.02,0.06",89435,2,3163,POINT (230086.1886000037 906377.1677000001),87
5803,REVERE,Winthrop Ave @ Beach St,"25025170400,25025170200,25025170100,25025170601,25025160502,25025170702,25025160601,25025981502,25025170701","0.01,0.06,0.26,0.89,0.10,0.17,0.00,0.08,0.10","0.01,0.03,0.19,0.56,0.06,0.06,0.00,0.05,0.03",58320,2,1379,POINT (240364.9077000022 906378.5053000003),119
12637,ARLINGTON,Broadway @ Sunnyside Ave,"25017350800,25017350500,25017356300,25017356100,25017356701,25017350700,25017350600,25017339500,25017339400,25017355000","0.17,0.00,0.42,0.19,0.46,0.82,0.12,0.00,0.05,0.25","0.02,0.00,0.22,0.07,0.26,0.33,0.03,0.00,0.02,0.06",89435,2,3137,POINT (230079.5732999966 906381.2428000011),87
8920,WALTHAM,Lincoln St @ Graymore Rd,"25017368102,25017368101","0.22,0.30","0.55,0.45",116757,2,119,POINT (220402.2270999998 906383.0159999989),"70A,34E,170"
2893,MEDFORD,Mystic Ave @ Golden Ave,"25017339802,25017339100,25017339700,25017339600,25017339500","0.21,0.00,0.87,0.41,0.09","0.20,0.00,0.56,0.17,0.05",78769,2,1545,POINT (232672.0944000036 906388.2289000005),95
7784,WALTHAM,Lincoln St opp Graymore Rd,"25017368102,25017368101","0.22,0.30","0.54,0.46",116654,2,119,POINT (220392.2854999974 906399.6284000017),"70A,34E,170"
5294,MEDFORD,Main St @ Wellesley St,"25017350400,25017339802,25017339100,25017350600,25017339700,25017339600,25017339500","0.08,0.01,0.00,0.03,0.62,0.74,0.43","0.02,0.01,0.00,0.01,0.40,0.30,0.26",80867,2,2355,POINT (232193.2181999981 906409.4329000004),"101,80"
5826,REVERE,Winthrop Ave @ Beach St,"25025170400,25025170200,25025170100,25025170601,25025160502,25025170702,25025160601,25025981502,25025170701","0.00,0.08,0.30,0.89,0.10,0.12,0.00,0.06,0.06","0.01,0.04,0.22,0.56,0.06,0.04,0.00,0.04,0.02",59049,2,1297,POINT (240314.0283999965 906410.7833999991),119
2264,ARLINGTON,260 Massachusetts Ave,"25017356300,25017356100,25017356702,25017356701","0.36,0.56,0.11,0.83","0.19,0.20,0.14,0.46",101260,2,1841,POINT (229243.4976999983 906416.1735000014),"77,79,350"
5591,CHELSEA,Garfield Ave @ Exeter St,"25025170100,25025160400,25025160501,25025160602,25025160601,25017342101,25017342600","0.44,0.00,0.02,0.96,0.72,0.28,0.03","0.32,0.00,0.00,0.35,0.23,0.08,0.01",59532,2,1912,POINT (238731.7837999985 906423.0029999986),111
2330,BELMONT,East Service Rd @ Stairway to Radcliffe Rd,"25017357800,25017357100,25017356601,25017356702","0.10,0.38,0.20,0.26","0.16,0.35,0.13,0.36",118331,2,584,POINT (227060.1872999966 906435.4998999983),"84,76,78,62"
5401,EVERETT,202 Main St,"25017339801,25017342500,25017342400,25017342300","0.00,0.26,0.30,0.81","0.00,0.10,0.58,0.31",61033,2,1523,POINT (236044.0025999993 906436.9646000005),"105,106,99"
5407,EVERETT,Main St @ Forest Ave,"25017339801,25017342500,25017342400,25017342300","0.00,0.25,0.30,0.82","0.00,0.10,0.58,0.32",61089,2,1520,POINT (236043.7146999985 906443.2292000018),"105,106,99"
2278,ARLINGTON,Massachusetts Ave @ Harlow St,"25017356300,25017356100,25017356702,25017356701","0.37,0.51,0.11,0.82","0.20,0.18,0.16,0.46",100593,2,1796,POINT (229215.818599999 906445.1807000004),"77,79,350"
9045,MEDFORD,Fellsway @ Bradbury Ave,"25017339802,25017339801,25017341400,25017341200,25017339900,25017342400","0.46,0.83,0.00,0.00,0.09,0.00","0.45,0.47,0.00,0.00,0.05,0.00",90956,2,1314,POINT (234329.3752000034 906449.3858999982),"134,100,108"
12653,ARLINGTON,Broadway opp Silk St,"25017350800,25017356300,25017356100,25017356701,25017350700,25017350600,25017339400,25017339300,25017355000","0.02,0.51,0.21,0.53,0.76,0.02,0.02,0.00,0.16","0.00,0.27,0.08,0.30,0.30,0.00,0.01,0.00,0.04",87160,2,2786,POINT (229971.3069999963 906449.4265000001),87
12638,ARLINGTON,Broadway @ Silk St,"25017350800,25017356300,25017356100,25017356701,25017350700,25017350600,25017339400,25017339300,25017355000","0.02,0.52,0.21,0.54,0.75,0.02,0.02,0.00,0.15","0.00,0.28,0.08,0.30,0.30,0.00,0.01,0.00,0.03",86994,2,2778,POINT (229963.4180999994 906454.3616999984),87
12432,ARLINGTON,West Service Rd @ Spring St,"25017357800,25017357100,25017356601,25017356702","0.06,0.38,0.16,0.32","0.10,0.35,0.10,0.44",116403,2,614,POINT (227181.4996000007 906457.8753000014),"84,76,78,62"
5510,EVERETT,Broadway @ Mansfield St,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.02,0.31,0.17,0.93,0.17,0.49","0.00,0.08,0.04,0.36,0.33,0.19",60791,2,2205,POINT (236646.0724999979 906460.5681000017),"104,109,97"
5495,EVERETT,Broadway @ Church St,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.02,0.33,0.18,0.94,0.16,0.49","0.01,0.08,0.04,0.37,0.31,0.19",60687,2,2225,POINT (236656.4852000028 906476.8242999986),"104,109,97"
86915,WALTHAM,Opp 976 Lexington St,"25017368102,25017368101,25017369000,25017368901,25017358300","0.01,0.30,0.07,0.14,0.03","0.03,0.46,0.10,0.28,0.12",107090,2,204,POINT (221866.0533000007 906488.0273000002),"70A,34E"
5630,CHELSEA,137 Garfield Ave opp Bell St,"25025170100,25025160602,25025160601,25017342101,25017342600","0.49,0.94,0.60,0.34,0.03","0.35,0.34,0.19,0.10,0.01",59202,2,1875,POINT (238724.4104000032 906491.7327000014),111
89301,WALTHAM,976 Lexington St,"25017368102,25017368101,25017369000,25017368901,25017358300","0.01,0.31,0.07,0.14,0.04","0.03,0.47,0.10,0.27,0.13",107972,2,211,POINT (221864.9843000025 906505.3751000017),"70A,34E"
2892,MEDFORD,Mystic Ave @ Billings Ave,"25017339802,25017339100,25017339700,25017339600,25017339500","0.21,0.00,0.78,0.42,0.17","0.20,0.02,0.50,0.17,0.10",79715,2,1575,POINT (232588.6639000028 906505.5691),95
2885,MEDFORD,Mystic Ave opp Billings Ave,"25017339802,25017339100,25017339700,25017339600,25017339500","0.21,0.00,0.78,0.42,0.17","0.20,0.02,0.50,0.17,0.10",79715,2,1575,POINT (232584.4134000018 906511.8746000007),95
5567,EVERETT,Ferry St @ Nichols St,"25017342102,25017342202,25025160602,25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.10,0.00,0.04,0.71,0.20,0.99,0.87,0.04,0.02","0.06,0.00,0.02,0.22,0.05,0.22,0.34,0.08,0.01",57339,2,2609,POINT (237352.4161999971 906520.7265000008),110
12652,ARLINGTON,Broadway @ Cleveland St,"25017356300,25017356100,25017356701,25017350700,25017339400,25017339300,25017355000","0.59,0.20,0.61,0.60,0.00,0.03,0.08","0.32,0.07,0.34,0.24,0.00,0.01,0.02",87163,2,2516,POINT (229858.7202000022 906521.433600001),87
5714,REVERE,Broadway @ Yeamans St,"25025170200,25025170100,25025170601,25025160502,25025160601","0.20,0.51,0.74,0.09,0.05","0.10,0.37,0.47,0.05,0.02",60770,2,1164,POINT (240046.4842000008 906527.1253999993),"119,117,116"
5293,MEDFORD,Main St @ Windsor Rd,"25017350400,25017339802,25017339100,25017350600,25017339700,25017339600,25017339500","0.05,0.01,0.00,0.02,0.57,0.63,0.55","0.02,0.01,0.01,0.00,0.37,0.26,0.33",80795,2,2174,POINT (232151.9571999982 906533.1777000017),"101,80"
2329,BELMONT,East Service Rd @ Radcliffe Rd,"25017357800,25017357100,25017356602,25017356601,25017356702","0.14,0.28,0.01,0.34,0.20","0.24,0.26,0.00,0.22,0.27",119191,2,563,POINT (226861.1393000036 906535.6565999985),"84,76,78,62"
5556,EVERETT,Ferry St @ Arlington St,"25017342102,25017342202,25025160602,25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.11,0.00,0.04,0.73,0.21,0.98,0.87,0.04,0.02","0.07,0.00,0.02,0.22,0.05,0.22,0.34,0.07,0.01",57227,2,2635,POINT (237357.9871999994 906538.9367000014),110
12639,ARLINGTON,Broadway opp Cleveland St,"25017356300,25017356100,25017356701,25017350700,25017339300,25017355000","0.61,0.20,0.63,0.56,0.04,0.06","0.33,0.07,0.35,0.22,0.01,0.01",87353,2,2467,POINT (229830.8268000036 906539.0991999991),87
23531,ARLINGTON,Pleasant St @ Gould Rd,"25017356100,25017357100,25017356702,25017356701","0.01,0.12,0.61,0.10","0.00,0.11,0.83,0.06",110001,2,809,POINT (228041.9076000005 906542.9992000014),67
8431,LEXINGTON,Massachusetts Ave @ Bow St,"25017358100,25017356602,25017356500,25017358500","0.22,0.02,0.31,0.01","0.60,0.01,0.35,0.03",152270,3,380,POINT (225131.4134000018 908394.0467000008),62
9175,MEDFORD,Winthrop St @ Woodside Ave,"25017339100,25017339400,25017339300,25017339200","0.14,0.08,0.12,0.29","0.52,0.02,0.04,0.41",110050,2,424,POINT (231020.2651999965 908395.6253000014),"134,95,101,94,326"
5289,MALDEN,Centre St @ Stop & Shop,"25017341101,25017341102,25017341600,25017341500,25017341400,25017341300,25017341200","0.00,0.24,0.10,0.22,0.29,0.77,0.23","0.00,0.11,0.08,0.07,0.14,0.48,0.12",55520,2,2550,POINT (235356.6877000034 908398.5075999983),"411,106,137,136,108,105,101,131,430,104,99"
7917,LEXINGTON,Massachusetts Ave @ Bow St,"25017358100,25017356602,25017356500,25017358500","0.23,0.01,0.30,0.01","0.62,0.01,0.34,0.03",153150,3,369,POINT (225112.4072000012 908399.3828999996),62
15431,MALDEN,Centre St @ Jackson St,"25017341101,25017341102,25017341600,25017341500,25017341400,25017341300,25017341200","0.01,0.24,0.11,0.22,0.28,0.76,0.22","0.00,0.11,0.08,0.07,0.14,0.47,0.12",55619,2,2531,POINT (235359.0643000007 908412.0751000009),"411,137,106,136,108,131,430"
5335,MALDEN,Pleasant St @ Gale St,"25017341101,25017341102,25017340100,25017341200,25017340000,25017339900","0.01,0.66,0.20,0.63,0.18,0.22","0.00,0.30,0.19,0.34,0.05,0.11",71781,2,2072,POINT (234087.0454000011 908416.6647999994),101
45332,MALDEN,Pleasant St @ Vista St,"25017341101,25017341102,25017340100,25017341200,25017340000,25017339900","0.01,0.66,0.20,0.63,0.18,0.22","0.00,0.30,0.19,0.34,0.05,0.11",71781,2,2072,POINT (234087.0454000011 908416.6647999994),101
4856,REVERE,N Shore Rd @ Oak Island St,"25009208102,25025170400,25025170502,25025170501","0.00,0.25,0.33,0.37","0.00,0.28,0.15,0.18",48729,2,639,POINT (242297.3268000036 908422.7305000015),"411,439,442,449,448,441"
6313,MEDFORD,Playstead Rd opp Clewley Rd,"25017356400,25017339100,25017339300,25017339200","0.00,0.01,0.38,0.57","0.00,0.05,0.13,0.82",128383,3,604,POINT (230044.9635000005 908423.3601000011),"326,95"
6637,NAHANT,Nahant Rd @ Summer St,25009201100,0.38,0.50,90741,2,95,POINT (248053.2810000032 908424.2738000005),439
8432,LEXINGTON,Massachusetts Ave opp Charles St,"25017358100,25017356602,25017356500,25017358500","0.26,0.00,0.25,0.01","0.70,0.00,0.28,0.02",157377,3,326,POINT (225015.6714999974 908428.0001000017),62
4712,REVERE,N Shore Rd @ Oak Island St,"25009208102,25025170400,25025170502,25025170501","0.00,0.25,0.33,0.37","0.00,0.29,0.15,0.18",48727,2,639,POINT (242289.005400002 908429.3451999985),"442,439,441"
6307,MEDFORD,Playstead Rd @ Clewley Rd,"25017356400,25017339100,25017339300,25017339200","0.00,0.01,0.36,0.57","0.00,0.05,0.13,0.82",128383,3,597,POINT (230045.4099999964 908430.3863999993),"326,95"
8304,MEDFORD,Fellsway W @ Fulton St,"25017339100,25017340100,25017340000,25017339900","0.10,0.31,0.96,0.15","0.38,0.31,0.24,0.08",90839,2,677,POINT (232821.9057999998 908430.752799999),"325,100"
7916,LEXINGTON,Massachusetts Ave @ Charles St,"25017358100,25017356500,25017358500","0.26,0.24,0.01","0.71,0.27,0.02",158027,3,317,POINT (224999.9997000024 908434.3126000017),62
5331,MALDEN,Pleasant St opp West St,"25017341101,25017341102,25017340100,25017341300,25017341200,25017340000,25017339900","0.02,0.74,0.17,0.00,0.69,0.12,0.16","0.01,0.33,0.17,0.00,0.37,0.03,0.09",70214,2,2183,POINT (234179.0984999985 908447.1519000009),101
8314,MEDFORD,Fellsway W @ Fulton St,"25017339100,25017340100,25017340000,25017339900","0.10,0.32,0.96,0.14","0.37,0.32,0.24,0.07",91012,2,675,POINT (232831.0436000004 908447.3821999989),"325,100"
5387,MALDEN,Bryant St @ Willow St,"25017342202,25017342201,25017341800,25017341700,25017341600,25017341500,25017341400,25017341300","0.40,0.07,0.62,0.10,0.05,1.00,0.07,0.03","0.10,0.02,0.43,0.05,0.04,0.31,0.03,0.02",51887,2,2149,POINT (236645.3360000029 908450.7072999999),105
45534,REVERE,Charger St @ Squire Rd,"25009208102,25025170400,25025170300","0.00,0.16,0.38","0.00,0.18,0.75",67946,2,494,POINT (240282.2810000032 908458.3209000006),"411,429,119"
6627,NAHANT,Emerald Rd @ Pond St.,25009201100,0.44,0.59,90741,2,110,POINT (247320.8154999986 908459.4056000002),439
6259,REVERE,Malden St @ Stevens St,"25025170400,25025170300,25025170200,25017341901,25017342102","0.01,0.42,0.08,0.19,0.01","0.02,0.83,0.04,0.10,0.01",70968,2,438,POINT (239482.4235000014 908463.9292000011),"411,119"
6272,REVERE,Malden St @ Geneva St,"25025170400,25025170300,25025170200,25017341901,25017342102","0.01,0.42,0.08,0.19,0.01","0.02,0.83,0.04,0.10,0.01",70968,2,438,POINT (239482.4235000014 908463.9292000011),"411,119"
6624,NAHANT,Flash Rd @ Spring Rd,25009201100,0.45,0.60,90741,2,112,POINT (246899.9802000001 908482.7736000009),439
