,Unnamed: 0,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income,income_level
1828,1828,3643,River St @ Prospect Hill Dr,WEYMOUTH,336,422800,77781,2
1829,1829,11618,Georgetowne Dr @ Georgetowne Pl,BOSTON,35,130406,47102,2
1830,1830,6394,Beacon St @ Metropolitan Ave,BOSTON,35,140202,85074,2
1831,1831,3036,Hancock St opp Greenleaf St,QUINCY,243,417701,63189,2
1832,1832,12817,Gordon Ave @ River St,BOSTON,35,140107,69599,2
1833,1833,4375,Edgehill Rd @ Cedar Rd,MILTON,189,416400,124961,2
1834,1834,3289,Coddington St @ Southern Artery,QUINCY,243,417701,63189,2
1835,1835,2783,River St @ Hyde Park Ave,BOSTON,35,140300,45781,2
1836,1836,26531,River St @ Hyde Park Ave,BOSTON,35,140300,45781,2
1837,1837,3425,Coddington St @ Southern Artery,QUINCY,243,417701,63189,2
1838,1838,6390,River St @ Fairmount Ave,BOSTON,35,140300,45781,2
1839,1839,4202,Reedsdale Rd @ Walnut St,MILTON,189,416200,107333,2
1840,1840,4333,Edgehill Rd @ Otis St,MILTON,189,416400,124961,2
1841,1841,4380,Adams St @ Campbell St,QUINCY,243,417100,99191,2
1842,1842,4329,Adams St @ Greenview St,QUINCY,243,417100,99191,2
1843,1843,4145,Reedsdale Rd @ Walnut St,MILTON,189,416101,147422,3
1844,1844,3314,Palmer St @ Bowes Ave,QUINCY,243,417802,26571,0
1845,1845,6378,River St @ Central Ave,BOSTON,35,140300,45781,2
1846,1846,3596,Downer Ave @ Grove Ave,HINGHAM,131,501102,141902,3
1847,1847,3301,Palmer St opp Bowes Ave,QUINCY,243,417802,26571,0
1848,1848,1706,Blue Hill Ave @ Harvard St,BOSTON,35,100100,29483,0
1849,1849,10420,opp 150 American Legion Hwy,BOSTON,35,980300,-666666666,-1
1850,1850,1889,650 VFW Pkwy,BOSTON,35,130100,104829,2
1851,1851,3086,Adams St @ Elmdale St,BOSTON,35,92101,56882,2
1852,1852,341,Dorchester Ave @ Dix St,BOSTON,35,92101,56882,2
1853,1853,1838,Opp 650 VFW Pkwy,BOSTON,35,130100,104829,2
1854,1854,328,1621 Dorchester Ave opp Dix St,BOSTON,35,92101,56882,2
1855,1855,1737,Blue Hill Ave @ Talbot Ave,BOSTON,35,92400,31885,1
1856,1856,8680,Adams St @ Centre St,BOSTON,35,92101,56882,2
1857,1857,482,Washington St @ Park St,BOSTON,35,92200,64526,2
1858,1858,419,Blue Hill Ave @ Angell St,BOSTON,35,92400,31885,1
1859,1859,5224,Centre St opp Buchanan Rd,BOSTON,35,110607,107465,2
1860,1860,460,Washington St @ Park St,BOSTON,35,92300,50417,2
1861,1861,86500,American Legion Hwy @ Franklin Hill Ave,BOSTON,35,980300,-666666666,-1
1862,1862,8483,Wiswall Rd @ McCarthy Rd,NEWTON,207,374000,129848,3
1863,1863,10418,American Legion Hwy opp Franklin Hill Ave,BOSTON,35,980300,-666666666,-1
1864,1864,5248,Centre St @ Buchanan Rd,BOSTON,35,110607,107465,2
1865,1865,8547,Wiswall Rd opp McCarthy Rd,NEWTON,207,374000,129848,3
1866,1866,3068,Neponset Ave @ Victory Rd,BOSTON,35,92101,56882,2
1867,1867,82139,Hillside Ave @ Hunnewell St,NEEDHAM,199,403500,122871,2
1868,1868,8327,Neponset Ave @ Victory Rd,BOSTON,35,92101,56882,2
1869,1869,61839,St Joseph Cemetery,BOSTON,35,130100,104829,2
1870,1870,76479,Hyde Park Ave @ Walk Hill St,BOSTON,35,110103,83080,2
1871,1871,81442,Hillside Ave @ Hunnewell St,NEEDHAM,199,403500,122871,2
1872,1872,6495,Hyde Park Ave opp Walk Hill St,BOSTON,35,110103,83080,2
1873,1873,342,Dorchester Ave @ Parkman St,BOSTON,35,92200,64526,2
1874,1874,642,Washington St @ Tollgate Way,BOSTON,35,110103,83080,2
1875,1875,327,Dorchester Ave @ Melville Ave,BOSTON,35,92200,64526,2
1876,1876,1836,Independence Dr opp Shopping Mall,BOSTON,35,130100,104829,2
1877,1877,596,3867 Washington St opp Tollgate Way,BOSTON,35,110103,83080,2
1878,1878,3153,E Squantum St opp Heath St,QUINCY,243,417300,93974,2
1879,1879,31839,Corey St opp Mount Benedict Cemetery,BOSTON,35,130100,104829,2
1880,1880,1890,286 Independence Dr,BOSTON,35,130100,104829,2
1881,1881,8341,Puritan Mall Service Rd,BOSTON,35,92101,56882,2
1882,1882,3140,E Squantum St @ Deerfield St,QUINCY,243,417400,92381,2
1883,1883,5225,1200 Centre St opp VFW Pkwy,BOSTON,35,110607,107465,2
1884,1884,8484,Wiswall Rd @ Indian Ridge Rd,NEWTON,207,374000,129848,3
1885,1885,5247,Centre St @ VFW Pkwy,BOSTON,35,110607,107465,2
1886,1886,8546,Wiswall Rd @ Indian Ridge Rd,NEWTON,207,374000,129848,3
1887,1887,343,Dorchester Ave @ Gibson St,BOSTON,35,92200,64526,2
1888,1888,8809,Adams St @ Parkman St,BOSTON,35,92101,56882,2
1889,1889,3143,Huckins Ave @ E Squantum St,QUINCY,243,417400,92381,2
1890,1890,3141,E Squantum St @ Essex St,QUINCY,243,417300,93974,2
1891,1891,3152,E Squantum St opp Essex St,QUINCY,243,417300,93974,2
1892,1892,8326,Adams St @ Parkman St,BOSTON,35,92101,56882,2
1893,1893,3065,Gibson St @ Dorchester Ave,BOSTON,35,92101,56882,2
1894,1894,3067,Neponset Ave @ Adams St King Square,BOSTON,35,92101,56882,2
1895,1895,3087,Neponset Ave @ Adams St,BOSTON,35,92101,56882,2
1896,1896,326,Dorchester Ave opp Gibson St,BOSTON,35,92200,64526,2
1897,1897,3089,Gibson St @ Dorchester Ave,BOSTON,35,92200,64526,2
1898,1898,13142,Newland St @ Huckins Ave,QUINCY,243,417400,92381,2
1899,1899,3144,Huckins Ave @ Standish Rd,QUINCY,243,417400,92381,2
1900,1900,3145,Huckins Ave @ Bellevue Rd,QUINCY,243,417400,92381,2
1901,1901,5226,Centre St @ Walter St,BOSTON,35,110607,107465,2
1902,1902,8340,Victory Rd @ Puritan Mall Driveway,BOSTON,35,92101,56882,2
1903,1903,461,Washington St opp Algonquin St,BOSTON,35,91900,50758,2
1904,1904,480,Washington St @ Algonquin St,BOSTON,35,91900,50758,2
1905,1905,8485,Wiswall Rd @ Dedham St,NEWTON,207,374000,129848,3
1906,1906,417,Blue Hill Ave @ American Legion Hwy,BOSTON,35,92400,31885,1
1907,1907,8545,Dedham St @ Wiswall Rd,NEWTON,207,374000,129848,3
1908,1908,5246,Centre St opp Walter St,BOSTON,35,110607,107465,2
1909,1909,8486,Dedham St opp Wiswall Rd,NEWTON,207,374000,129848,3
1910,1910,3151,Dorchester St @ E Squantum St,QUINCY,243,417300,93974,2
1911,1911,1891,Independence Dr @ Thornton Rd,BROOKLINE,46,401200,153182,3
1912,1912,3146,Bellevue Rd @ Gladstone Rd,QUINCY,243,417400,92381,2
1913,1913,81443,Hillside Ave @ Avery St,NEEDHAM,199,403500,122871,2
1914,1914,51836,Independence Dr @ Sherman Rd,BROOKLINE,46,401200,153182,3
1915,1915,10417,American Legion Hwy @ Blue Hill Ave,BOSTON,35,980300,-666666666,-1
1916,1916,3088,Gibson St @ Adams St,BOSTON,35,92101,56882,2
1917,1917,3066,Gibson St @ Adams St,BOSTON,35,92101,56882,2
1918,1918,82138,Hillside Ave @ Avery St,NEEDHAM,199,403500,122871,2
1919,1919,30287,W 6th S @ Dorchester St,BOSTON,35,60800,116090,2
1920,1920,295,P St @ E 5th St,BOSTON,35,60101,119107,2
1921,1921,255,W 7th St @ F St,BOSTON,35,60800,116090,2
1922,1922,10014,Albany St opp Boston Medical,BOSTON,35,71101,52676,2
1923,1923,25089,Albany St @ Boston Medical Ctr,BOSTON,35,71101,52676,2
1924,1924,1282,Washington St @ Cypress St,BROOKLINE,46,400700,148333,3
1925,1925,30271,Farragut Rd opp E Fifth St,BOSTON,35,60101,119107,2
1926,1926,1287,Washington St @ School St,BROOKLINE,46,400700,148333,3
1927,1927,47,Dorchester St @ W 5th St,BOSTON,35,61000,38950,1
1928,1928,19,Dorchester St @ Old Harbor St,BOSTON,35,61000,38950,1
1929,1929,1524,Brookline Ave @ Aspinwall Ave,BROOKLINE,46,400800,100046,2
1930,1930,1592,Ruggles St @ Tremont St,BOSTON,35,80601,15703,0
1931,1931,1557,Brookline Ave opp Aspinwall Ave,BROOKLINE,46,400800,100046,2
1932,1932,21917,Chestnut Hill Ave @ Reservoir Busway,BROOKLINE,46,400600,135893,3
1933,1933,11,Melnea Cass Blvd @ Kerr Way,BOSTON,35,80500,22500,0
1934,1934,21317,Huntington Ave @ Wigglesworth St,BOSTON,35,80900,61964,2
1935,1935,854,Massachusetts Ave @ Harrison Ave,BOSTON,35,71101,52676,2
1936,1936,1226,Tremont St @ Ruggles St,BOSTON,35,80601,15703,0
1937,1937,288,W 6th St @ F St,BOSTON,35,60800,116090,2
1938,1938,58,Massachusetts Ave @ Harrison Ave,BOSTON,35,71101,52676,2
1939,1939,4,Washington St @ Lenox St,BOSTON,35,80401,19194,0
1940,1940,60,Washington St @ Lenox St,BOSTON,35,80401,19194,0
1941,1941,92391,677 Huntington Ave,BOSTON,35,81001,22072,0
1942,1942,1281,Washington St @ Greenough Circle,BROOKLINE,46,400700,148333,3
1943,1943,1288,Washington St opp Greenough St,BROOKLINE,46,400700,148333,3
1944,1944,10005,Albany St opp E Concord St,BOSTON,35,71101,52676,2
1945,1945,254,W 7th St @ E St,BOSTON,35,60800,116090,2
1946,1946,8526,Centre St @ Commonwealth Ave,NEWTON,207,373600,200250,4
1947,1947,15088,Harrison Ave opp. East Springfield St.,BOSTON,35,71101,52676,2
1948,1948,46,Dorchester St @ Broadway,BOSTON,35,60800,116090,2
1949,1949,8507,Centre St @ Commonwealth Ave,NEWTON,207,373600,200250,4
1950,1950,20,Dorchester St @ E Broadway,BOSTON,35,60800,116090,2
1951,1951,21,E Broadway @ G St,BOSTON,35,60501,132750,3
1952,1952,45,E Broadway @ G St,BOSTON,35,60501,132750,3
1953,1953,5089,91 E Concord St,BOSTON,35,71101,52676,2
1954,1954,8160,Walnut St @ Homer St,NEWTON,207,373700,221750,4
1955,1955,157,W Broadway @ Dorchester St,BOSTON,35,60800,116090,2
1956,1956,22,E Broadway @ H St,BOSTON,35,60501,132750,3
1957,1957,44,E Broadway @ H St,BOSTON,35,60501,132750,3
1958,1958,31318,Longwood Ave @ Huntington Ave,BOSTON,35,80801,21274,0
1959,1959,23,E Broadway @ I St,BOSTON,35,60501,132750,3
1960,1960,43,E Broadway @ I St,BOSTON,35,60501,132750,3
1961,1961,1227,Tremont St @ Melnea Cass Blvd,BOSTON,35,80500,22500,0
1962,1962,1255,Tremont St @ Columbus Ave,BOSTON,35,80500,22500,0
1963,1963,1311,Harvard St @ School St,BROOKLINE,46,400900,80045,2
1964,1964,24,E Broadway @ K St,BOSTON,35,60301,107396,2
1965,1965,42,E Broadway @ K St,BOSTON,35,60301,107396,2
1966,1966,25,E Broadway @ L St,BOSTON,35,60301,107396,2
1967,1967,41,E Broadway @ L St,BOSTON,35,60301,107396,2
1968,1968,8197,Walnut St @ Homer St,NEWTON,207,373700,221750,4
1969,1969,31317,Huntington Ave @ Longwood Ave,BOSTON,35,80801,21274,0
1970,1970,26,E Broadway @ M St,BOSTON,35,60501,132750,3
1971,1971,896,E Broadway @ M St,BOSTON,35,60501,132750,3
1972,1972,879,L St @ Broadway,BOSTON,35,60501,132750,3
1973,1973,1790,Harrison Ave @ Worcester Sq,BOSTON,35,71101,52676,2
1974,1974,895,E Broadway @ N St,BOSTON,35,60501,132750,3
1975,1975,27,E Broadway @ N St,BOSTON,35,60200,128409,3
1976,1976,10006,Albany St opp E Newton St,BOSTON,35,71101,52676,2
1977,1977,30272,Farragut Rd @ Broadway,BOSTON,35,60101,119107,2
1978,1978,289,W 6th St @ E St,BOSTON,35,60800,116090,2
1979,1979,91391,Huntington Ave @ Longwood Ave,BOSTON,35,10300,40446,1
1980,1980,1369,Harvard St @ Aspinwall Ave,BROOKLINE,46,400700,148333,3
1981,1981,28,E Broadway @ O St,BOSTON,35,60101,119107,2
1982,1982,886,L St @ Broadway,BOSTON,35,60501,132750,3
1983,1983,29,E Broadway @ P St,BOSTON,35,60101,119107,2
1984,1984,30,E Broadway @ Farragut Rd,BOSTON,35,60101,119107,2
1985,1985,1092,Chestnut Hill Ave @ Beacon St,BOSTON,35,502,60875,2
1986,1986,35,P St @ E Broadway,BOSTON,35,60101,119107,2
1987,1987,17863,Ruggles Station - Lane 2,BOSTON,35,80601,15703,0
1988,1988,38155,Riverside Sta,NEWTON,207,374800,129028,3
1989,1989,158,442 W Broadway,BOSTON,35,60800,116090,2
1990,1990,59,Massachusetts Ave @ Washington St,BOSTON,35,71101,52676,2
1991,1991,55,Washington St @ Massachusetts Ave,BOSTON,35,70900,55875,2
1992,1992,253,W 7th St @ D St,BOSTON,35,60800,116090,2
1993,1993,5,Washington St @ Massachusetts Ave,BOSTON,35,70900,55875,2
1994,1994,17862,Ruggles Station - Lane 1,BOSTON,35,80601,15703,0
1995,1995,291,W 7th St @ D St,BOSTON,35,60800,116090,2
1996,1996,17861,Ruggles Sta - Upper Level,BOSTON,35,10405,16192,0
1997,1997,10590,Massachusetts Ave @ Washington St,BOSTON,35,70900,55875,2
1998,1998,5090,88 E Newton St,BOSTON,35,71101,52676,2
1999,1999,1785,Ruggles St @ Annunciation Rd,BOSTON,35,80801,21274,0
2000,2000,99832,245 Washington St,DEDHAM,73,402400,92442,2
2001,2001,3640,Washington St @ Coddington St,QUINCY,243,417701,63189,2
2002,2002,3305,26 Taffrail Rd,QUINCY,243,417802,26571,0
2003,2003,4337,Edgehill Rd @ Pleasant St,MILTON,189,416400,124961,2
2004,2004,3307,Bicknell St @ O'Brien Towers Driveway,QUINCY,243,417802,26571,0
2005,2005,3598,Downer Ave @ Condito Rd,HINGHAM,131,501102,141902,3
2006,2006,3237,Coddington St @ Washington St,QUINCY,243,417701,63189,2
2007,2007,35571,Downer Ave opp Condito Rd,HINGHAM,131,501102,141902,3
2008,2008,2818,Opp 1344 Hyde Park Ave - Blake Estates,BOSTON,35,140300,45781,2
2009,2009,26466,1344 Hyde Park Ave @ Blake Estates,BOSTON,35,140300,45781,2
2010,2010,2788,243 West St opp Myopia Rd,BOSTON,35,140105,97545,2
2011,2011,2813,West St @ Myopia Rd,BOSTON,35,140105,97545,2
2012,2012,6505,Hyde Park Ave @ Westminster St,BOSTON,35,140105,97545,2
2013,2013,3193,Newport Ave @ Lincoln Ave,QUINCY,243,417100,99191,2
2014,2014,33632,Squantum St @ Antwerp St,MILTON,189,416400,124961,2
2015,2015,6470,Hyde Park Ave @ Westminster St,BOSTON,35,140105,97545,2
2016,2016,3048,Hancock St @ Fenno St,QUINCY,243,417602,74730,2
2017,2017,6370,River St @ Alpine St,BOSTON,35,140400,62403,2
2018,2018,3090,Highland Ave @ Brook St,QUINCY,243,417200,73692,2
2019,2019,114895,Hull Medical Center (FLAG),HULL,142,500103,71193,2
2020,2020,992,Grove St opp Altair Rd,BOSTON,35,130404,73409,2
2021,2021,114887,Wash Blvd Opp Hull Medical Ctr (FLAG),HULL,142,500103,71193,2
2022,2022,3455,Beale St @ Farrington St,QUINCY,243,417100,99191,2
2023,2023,4207,Central Ave @ Columbine Rd,MILTON,189,416300,142731,3
2024,2024,766,2508 Centre St,BOSTON,35,130402,72079,2
2025,2025,829,2519 Centre St,BOSTON,35,130402,72079,2
2026,2026,3029,Hancock St @ Clay St,QUINCY,243,417602,74730,2
2027,2027,4139,Central Ave @ Columbine Rd,MILTON,189,416300,142731,3
2028,2028,3100,Newport Ave opp Newport Terr,QUINCY,243,417100,99191,2
2029,2029,111223,Wash Blvd @ Hull Medical Ctr (FLAG),HULL,142,500103,71193,2
2030,2030,12812,West St opp Lodge Hill Rd,BOSTON,35,980700,-666666666,-1
2031,2031,3471,224 Adams St opp Churchills Ln,MILTON,189,416300,142731,3
2032,2032,12789,West St @ Lodge Hill Rd,BOSTON,35,980700,-666666666,-1
2033,2033,3192,Newport Ave @ Newport Terr,QUINCY,243,417100,99191,2
2034,2034,4355,Blue Hills Pkwy @ Blue Hill Ave,MILTON,189,416200,107333,2
2035,2035,3480,Adams St @ Churchills Ln,MILTON,189,416300,142731,3
2036,2036,6369,River St @ Caton St,BOSTON,35,101001,44071,2
2037,2037,6365,River St @ Mattakeeset St,BOSTON,35,101001,44071,2
2038,2038,3106,Highland Ave @ Elmwood Ave,QUINCY,243,417200,73692,2
2039,2039,3364,Opp 197 Granite Ave,MILTON,189,416400,124961,2
2040,2040,3385,197 Granite Ave,MILTON,189,416400,124961,2
2041,2041,3186,Highland Ave @ Elmwood Ave,QUINCY,243,417200,73692,2
2042,2042,32760,748 Sea St,QUINCY,243,417801,107139,2
2043,2043,2812,West St opp Deforest St,BOSTON,35,140105,97545,2
2044,2044,3476,Beale St @ Arlington St,QUINCY,243,417100,99191,2
2045,2045,111828,School St - Nantasket Ave to Atlantic Ave (FLAG),HULL,142,500103,71193,2
2046,2046,3252,749 Sea St,QUINCY,243,417801,107139,2
2047,2047,2789,West St @ Deforest St,BOSTON,35,140105,97545,2
2048,2048,828,Centre St @ Fairlane Rd,BOSTON,35,130402,72079,2
2049,2049,111234,School St - Atlantic Ave to Nantasket Ave (FLAG),HULL,142,500103,71193,2
2050,2050,3191,Newport Ave @ Beale St,QUINCY,243,417100,99191,2
2051,2051,3113,Wilson Ave @ Bowdoin Ave,QUINCY,243,417200,73692,2
2052,2052,3254,Sea St opp Manet Ave,QUINCY,243,417801,107139,2
2053,2053,2790,347 West St,BOSTON,35,980700,-666666666,-1
2054,2054,3050,Hancock St @ Elm Ave,QUINCY,243,417602,74730,2
2055,2055,3253,Sea St @ Babcock St,QUINCY,243,417801,107139,2
2056,2056,111228,Rockland House Rd - Wash Blvd to Nantasket Ave,HULL,142,500103,71193,2
2057,2057,111834,Rockland House Rd - Nantasket Ave to Wash Blvd,HULL,142,500103,71193,2
2058,2058,3236,Elm Ave @ Hancock St,QUINCY,243,417602,74730,2
2059,2059,3116,Harvard St @ Elliot Ave,QUINCY,243,417200,73692,2
2060,2060,11613,W Boundary Rd @ Washington St,BOSTON,35,130406,47102,2
2061,2061,4209,Central Ave @ Griggs Ln,MILTON,189,416300,142731,3
2062,2062,6366,River St @ Blue Hill Ave,BOSTON,35,101001,44071,2
2063,2063,827,Centre St @ Northdale Rd,BOSTON,35,130404,73409,2
2064,2064,3201,Elm Ave @ Briggs St,QUINCY,243,417602,74730,2
2065,2065,18511,Mattapan Station - South Busway,BOSTON,35,101002,45275,2
2066,2066,6368,River St @ Cummings Hwy,BOSTON,35,101001,44071,2
2067,2067,3108,Highland Ave @ Hobart Ave,QUINCY,243,417200,73692,2
2068,2068,96434,Cummins Hwy @ River St,BOSTON,35,101001,44071,2
2069,2069,111220,Rockland Cir from Park to Rockland House Rd (FLAG),HULL,142,500103,71193,2
2070,2070,111842,Rockland Circle from Rockland House to Park (FLAG),HULL,142,500103,71193,2
2071,2071,4137,Central Ave opp Griggs Ln,MILTON,189,416300,142731,3
2072,2072,6472,Opp 945 Hyde Park Ave,BOSTON,35,140105,97545,2
2073,2073,3184,Highland Ave @ Hobart St,QUINCY,243,417200,73692,2
2074,2074,768,Centre St opp Northdale Rd,BOSTON,35,130404,73409,2
2075,2075,10612,Washington St opp W Boundary Rd,BOSTON,35,130404,73409,2
2076,2076,3117,Harvard St @ Holbrook Rd.,QUINCY,243,417200,73692,2
2077,2077,185,Mattapan Station - North Busway,BOSTON,35,101002,45275,2
2078,2078,3181,Wilson Ave @ Mascoma St,QUINCY,243,417200,73692,2
2079,2079,3175,Harvard St @ Holbrook Rd,QUINCY,243,417200,73692,2
2080,2080,2811,338 West St,BOSTON,35,140105,97545,2
2081,2081,3202,Elm Ave @ Greene St,QUINCY,243,417602,74730,2
2082,2082,8802,Neponset Circle @ Neponset Ave,BOSTON,35,100603,89375,2
2083,2083,3075,Neponset Ave @ Minot St,BOSTON,35,100700,87063,2
2084,2084,8803,398 Neponset Ave @ Neponset Health Center,BOSTON,35,100603,89375,2
2085,2085,794,Belgrade Ave @ Corinth St,BOSTON,35,110502,97734,2
2086,2086,3081,Adams St @ Oakton Ave.,BOSTON,35,100800,88425,2
2087,2087,3158,E Squantum @ Ditmar St,QUINCY,243,417501,86071,2
2088,2088,1867,Robert St @ Belgrade Ave,BOSTON,35,110607,107465,2
2089,2089,11860,Robert St @ Belgrade Ave,BOSTON,35,110607,107465,2
2090,2090,46495,Hyde Park Ave opp Florian Street,BOSTON,35,110301,74087,2
2091,2091,602,South St @ Taft Hill Terr,BOSTON,35,110502,97734,2
2092,2092,835,Lasell St @ Perham St,BOSTON,35,130100,104829,2
2093,2093,797,Belgrade Ave @ Robert St,BOSTON,35,110502,97734,2
2094,2094,786,Belgrade Ave @ Centre St,BOSTON,35,130200,109034,2
2095,2095,8801,Neponset Circle @ Walnut St,BOSTON,35,100603,89375,2
2096,2096,805,Belgrade Ave @ Centre St,BOSTON,35,130300,118036,2
2097,2097,41852,Highland Ave @ Rosemary St,NEEDHAM,199,457200,158818,3
2098,2098,81439,Highland Ave @ Rosemary St,NEEDHAM,199,457200,158818,3
2099,2099,15256,Centre St @ Manthorne St,BOSTON,35,130300,118036,2
2100,2100,8685,Adams St @ Helena Rd,BOSTON,35,100800,88425,2
2101,2101,8717,Dorchester Ave @ Talbot Ave,BOSTON,35,100800,88425,2
2102,2102,3111,Wilson Ave opp Mascoma St,QUINCY,243,417200,73692,2
2103,2103,625,Washington St @ W Boundary Rd,BOSTON,35,980700,-666666666,-1
2104,2104,6502,Hyde Park Ave @ Willow Ave,BOSTON,35,140105,97545,2
2105,2105,3235,Elm Ave opp Greene St,QUINCY,243,417602,74730,2
2106,2106,3259,Sea St @ Manet Ave,QUINCY,243,417801,107139,2
2107,2107,3026,Hancock St @ Beale St,QUINCY,243,417601,65461,2
2108,2108,3051,Hancock St @ Beach St,QUINCY,243,417601,65461,2
2109,2109,3269,Sea St @ Manet Ave,QUINCY,243,417801,107139,2
2110,2110,16458,Cummins Hwy @ Fairway St,BOSTON,35,101001,44071,2
2111,2111,3110,Wilson Ave @ Belmont St,QUINCY,243,417200,73692,2
2112,2112,612,Washington St @ Heron St,BOSTON,35,130404,73409,2
2113,2113,3183,Highland Ave @ Wilson Ave,QUINCY,243,417200,73692,2
2114,2114,114878,Nantasket Ave from Atlantic Ave to Park Ave (FLAG),HULL,142,500103,71193,2
2115,2115,111219,Park Ave from Nantasket Ave to Rockland Cir (FLAG),HULL,142,500103,71193,2
2116,2116,111843,Park Ave from Rockland Cir to Nantasket Ave (FLAG),HULL,142,500103,71193,2
2117,2117,3109,Highland Ave @ Wilson Ave,QUINCY,243,417200,73692,2
2118,2118,10768,Centre St @ Grove St,BOSTON,35,130402,72079,2
2119,2119,10769,Centre St @ Grove St,BOSTON,35,130402,72079,2
2120,2120,3182,Wilson Ave @ Highland Ave,QUINCY,243,417200,73692,2
2121,2121,114882,Nantasket Ave from Park Ave to Atlantic Ave (FLAG),HULL,142,500103,71193,2
2122,2122,10625,Washington St opp Heron St,BOSTON,35,130404,73409,2
2123,2123,2791,403 West St,BOSTON,35,140105,97545,2
2124,2124,1720,Blue Hill Ave @ Mattapan Sq,BOSTON,35,101001,44071,2
2125,2125,3174,W Squantum St @ Evans St,QUINCY,243,417200,73692,2
2126,2126,3118,W Squantum St @ Harvard St,QUINCY,243,417200,73692,2
2127,2127,1722,1624 Blue Hill Ave @ Mattapan Sq,BOSTON,35,101002,45275,2
2128,2128,33635,W Squantum St @ London Ave,QUINCY,243,417200,73692,2
2129,2129,3473,Adams St opp Canton Ave,MILTON,189,416300,142731,3
2130,2130,32681,Sea St @ Parkhurst St,QUINCY,243,417801,107139,2
2131,2131,4136,Central Ave @ Maple St,MILTON,189,416300,142731,3
2132,2132,3260,Sea St @ Wall St,QUINCY,243,417801,107139,2
2133,2133,3052,Hancock St @ Willet St,QUINCY,243,417601,65461,2
2134,2134,3478,Adams St @ Canton Ave,MILTON,189,416300,142731,3
2135,2135,3203,Elm Ave @ Marlboro St,QUINCY,243,417602,74730,2
2136,2136,3025,Hancock St @ Woodbine St,QUINCY,243,417601,65461,2
2137,2137,3119,W Squantum St @ Bowdoin St,QUINCY,243,417200,73692,2
2138,2138,86434,Cummins Hwy @ Rosewood St,BOSTON,35,101001,44071,2
2139,2139,3234,Elm Ave @ Marlboro St,QUINCY,243,417602,74730,2
2140,2140,2810,Poplar St @ West St - George Wright GC,BOSTON,35,140105,97545,2
2141,2141,16459,Cummins Hwy @ Regis Rd,BOSTON,35,101001,44071,2
2142,2142,3261,Sea St @ Bell St,QUINCY,243,417801,107139,2
2143,2143,3268,Sea St opp Macy St,QUINCY,243,417801,107139,2
2144,2144,611,Washington St @ Maplewood St,BOSTON,35,130300,118036,2
2145,2145,826,Centre St @ Glenhaven Rd,BOSTON,35,130404,73409,2
2146,2146,626,Washington St opp Maplewood St,BOSTON,35,130300,118036,2
2147,2147,769,Centre St opp Glenhaven Rd,BOSTON,35,130404,73409,2
2148,2148,580,River St @ Fremont St,BOSTON,35,101002,45275,2
2149,2149,3024,Hancock St @ Chester St,QUINCY,243,417601,65461,2
2150,2150,10582,River St opp Fremont St,BOSTON,35,101002,45275,2
2151,2151,3172,W Squantum St @ Montclair Ave,QUINCY,243,417200,73692,2
2152,2152,11719,Blue Hill Ave opp Babson St,BOSTON,35,101001,44071,2
2153,2153,4134,Central Ave @ Central Ave Station,MILTON,189,416300,142731,3
2154,2154,579,River St @ Gladeside Ave,BOSTON,35,100900,78220,2
2155,2155,14211,Central Ave @ Central Ave Station,MILTON,189,416300,142731,3
2156,2156,76434,Cummins Hwy @ Bismark St,BOSTON,35,101001,44071,2
2157,2157,583,River St opp Gladeside Ave,BOSTON,35,100900,78220,2
2158,2158,26459,Cummins Hwy @ Brockton St,BOSTON,35,101001,44071,2
2159,2159,16498,Hyde Park Ave @ Metropolitan Ave,BOSTON,35,140400,62403,2
2160,2160,6473,Hyde Park Ave @ Collins Street,BOSTON,35,140400,62403,2
2161,2161,3121,W Squantum St opp Harriet Ave,QUINCY,243,417200,73692,2
2162,2162,1723,Blue Hill Ave @ Babson St,BOSTON,35,101002,45275,2
2163,2163,3204,Elm Ave @ Willow St,QUINCY,243,417602,74730,2
2164,2164,66434,Cummins Hwy @ Harmon St,BOSTON,35,101001,44071,2
2165,2165,3262,Sea St @ Thomas St,QUINCY,243,417801,107139,2
2166,2166,3477,Adams St @ Eliot St,MILTON,189,416300,142731,3
2167,2167,3474,Adams St @ Eliot St,MILTON,189,416300,142731,3
2168,2168,36459,Cummins Hwy @ Hallowell St,BOSTON,35,101001,44071,2
2169,2169,3233,Elm Ave @ Willow St,QUINCY,243,417601,65461,2
2170,2170,3023,Hancock St @ Linden St,QUINCY,243,417601,65461,2
2171,2171,3054,Hancock St opp Linden St,QUINCY,243,417601,65461,2
2172,2172,4352,Blue Hills Pkwy @ Curtis Rd,MILTON,189,416200,107333,2
2173,2173,624,Washington St @ Woodley Ave,BOSTON,35,130404,73409,2
2174,2174,4208,Central Ave @ Valley Rd,MILTON,189,416300,142731,3
2175,2175,6504,Hyde Park Ave @ Greenwood Ave,BOSTON,35,140105,97545,2
2176,2176,111224,Wash Blvd from Med Ctr to Rockland House Rd (FLAG),HULL,142,500103,71193,2
2177,2177,111222,Wash Blvd from Rockland House Rd to Med Ctr (FLAG),HULL,142,500103,71193,2
2178,2178,6471,Hyde Park Ave @ Thatcher St,BOSTON,35,140105,97545,2
2179,2179,3049,Hancock St @ Merrymount Ave,QUINCY,243,417602,74730,2
