name,lat,lng,vicinity,business_status,permanently_closed ,rating ,user_ratings_total ,source,type
Latino Restaurant,42.322717,-71.103231,"302 Centre Street, Jamaica Plain",OPERATIONAL,False,4.0,205,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Haven,42.3217828,-71.1104716,"2 Perkins Street, Jamaica Plain",OPERATIONAL,False,4.7,614,GOOGLE,"meal_takeaway,bar,liquor_store,restaurant,food,point_of_interest,store,establishment"
La Morra,42.33123,-71.118788,"48 Boylston Street, Brookline",OPERATIONAL,False,4.5,270,GOOGLE,"restaurant,food,point_of_interest,establishment"
Cutty's,42.333112,-71.1194225,"284 Washington Street, Brookline",OPERATIONAL,False,4.7,377,GOOGLE,"meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Penguin Pizza,42.3340932,-71.1054297,"735 Huntington Avenue, Boston",OPERATIONAL,False,4.4,762,GOOGLE,"restaurant,food,point_of_interest,establishment"
Brendan Behan Pub,42.3220056,-71.10933399999999,"378 Centre Street, Jamaica Plain",OPERATIONAL,False,4.7,305,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Subway,42.33191540000001,-71.111822,"2 South Huntington Avenue, Boston",OPERATIONAL,False,4.4,85,GOOGLE,"restaurant,food,point_of_interest,establishment"
Orinoco Brookline Village,42.3338285,-71.1190275,"22 Harvard Street, Brookline",OPERATIONAL,False,4.5,299,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Mission Bar & Grill,42.333814,-71.105065,"724 Huntington Avenue, Boston",OPERATIONAL,False,4.3,706,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
TGI Fridays,42.3336883,-71.1046528,"1626 Tremont Street, Boston",OPERATIONAL,False,3.5,1227,GOOGLE,"restaurant,meal_takeaway,bar,food,point_of_interest,establishment"
Anatolia,42.333437,-71.11960499999999,"305 Washington Street, Brookline",OPERATIONAL,False,4.1,400,GOOGLE,"restaurant,food,point_of_interest,establishment"
Starbucks,42.333718,-71.118714,"15 Harvard Street, Brookline",OPERATIONAL,False,4.3,220,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Flames Restaurant II,42.3336286,-71.1055208,"746 Huntington Avenue, Boston",OPERATIONAL,False,4.2,411,GOOGLE,"restaurant,food,point_of_interest,establishment"
Montecristo Mexican Grill,42.3336286,-71.1056147,"748 Huntington Avenue #A, Boston",OPERATIONAL,False,3.0,231,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Brothers & Sisters Co.,42.3325936,-71.1179168,"7 Station Street, Brookline",OPERATIONAL,False,4.6,231,GOOGLE,"cafe,bakery,restaurant,food,point_of_interest,store,establishment"
Flann O'Brien's,42.333876,-71.10333,"1619 Tremont Street, Boston",OPERATIONAL,False,4.4,356,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Village Pizza House,42.333165,-71.119939,"312 Washington Street, Brookline",OPERATIONAL,False,3.9,111,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Pomodoro,42.3338853,-71.1191001,"24 Harvard Street, Brookline",OPERATIONAL,False,4.4,119,GOOGLE,"restaurant,food,point_of_interest,establishment"
Subway,42.3332817,-71.1025314,"1578 Tremont Street Unit 1, Boston",OPERATIONAL,False,3.6,66,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Dunkin',42.3339756,-71.103684,"1631 Tremont Street, Boston",OPERATIONAL,False,4.0,208,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Joseph's Sub Shop & Pizza,42.331821,-71.1117898,"8 South Huntington Avenue, Jamaica Plain",OPERATIONAL,False,3.6,157,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pikalo JP,42.3219987,-71.109258,"378 Centre Street, Jamaica Plain",OPERATIONAL,False,4.6,270,GOOGLE,"restaurant,food,point_of_interest,establishment"
Blue Nile Restaurant,42.32220590000001,-71.1096118,"389 Centre Street, Boston",OPERATIONAL,False,4.6,263,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Frogmore,42.32256050000001,-71.1082849,"365 Centre Street, Jamaica Plain",OPERATIONAL,False,4.3,448,GOOGLE,"restaurant,food,point_of_interest,establishment"
Brother's,42.32548069999999,-71.12234509999999,"293 Cypress Street, Brookline",OPERATIONAL,False,3.9,101,GOOGLE,"restaurant,food,point_of_interest,establishment"
Toichi Ichiban Japanese Cuisine,42.32707629999999,-71.12441199999999,"5 Kendall Street, Brookline",CLOSED_TEMPORARILY,True,4.4,89,GOOGLE,"restaurant,food,point_of_interest,establishment"
BESS'S CAFE,42.3275212,-71.1244239,"224 Cypress Street, Brookline",OPERATIONAL,False,4.5,124,GOOGLE,"cafe,restaurant,food,point_of_interest,establishment"
Brigham Circle Chinese Food,42.333779,-71.10516,"728 Huntington Avenue, Boston",OPERATIONAL,False,3.6,173,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Healthy Wok MA,42.33146900000001,-71.112127,"23 South Huntington Avenue, Jamaica Plain",OPERATIONAL,False,3.5,201,GOOGLE,"restaurant,food,point_of_interest,establishment"
Miami Restaurant,42.3222931,-71.1092919,"381 Centre Street, Jamaica Plain",OPERATIONAL,False,4.3,133,GOOGLE,"restaurant,food,point_of_interest,establishment"
Food Wall Chinese Restaurant,42.3222195,-71.1095438,"387 Centre Street, Jamaica Plain",OPERATIONAL,False,3.7,110,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Il Mondo Pizzeria,42.3337036,-71.1054181,"738 Huntington Avenue, Boston",OPERATIONAL,False,4.2,455,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Same Old Place,42.31261000000001,-71.113945,"662 Centre Street, Jamaica Plain",OPERATIONAL,False,4.3,298,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Magnolia Smokehouse,42.3331083,-71.11853630000002,"6 Harvard Square, Brookline",CLOSED_TEMPORARILY,True,3.9,242,GOOGLE,"restaurant,food,point_of_interest,establishment"
Citra A Fresh Cafe,42.3260772,-71.149762,"850 Boylston Street, Chestnut Hill",OPERATIONAL,False,3.7,6,GOOGLE,"restaurant,food,point_of_interest,establishment"
Chiharu Sushi & Noodle,42.3297367,-71.1266687,"370 Boylston Street, Brookline",OPERATIONAL,False,4.6,178,GOOGLE,"restaurant,food,point_of_interest,establishment"
Restaurant 108,42.3327865,-71.1292776,"115 Greenough Street, Brookline",OPERATIONAL,False,4.8,6,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pizza Stop,42.3275028,-71.12438089999999,"226 Cypress Street, Brookline",OPERATIONAL,False,4.7,93,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Dunkin',42.3306343,-71.1239334,"265 Boylston Street, Brookline",OPERATIONAL,False,4.1,191,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
The Joint,42.3147363,-71.1142426,"605 Centre Street, Jamaica Plain",OPERATIONAL,False,4.7,37,GOOGLE,"restaurant,food,point_of_interest,establishment"
Showcase SuperLux Chestnut Hill,42.3220987,-71.17063809999999,"55 Boylston Street, Newton",OPERATIONAL,False,4.2,609,GOOGLE,"movie_theater,bar,restaurant,food,point_of_interest,establishment"
Shake Shack,42.32260369999999,-71.1696769,"49 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.0,908,GOOGLE,"restaurant,food,point_of_interest,establishment"
Legal Sea Foods,42.3227561,-71.16898809999999,"The Street, 55 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.2,598,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
The Capital Grille,42.3191434,-71.17785289999999,"250 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.6,491,GOOGLE,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
Aquitaine Chestnut Hill,42.323422,-71.1664486,"11 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.3,130,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Davio's Northern Italian Steakhouse,42.32214279999999,-71.170801,"55 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.6,123,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bernard's,42.3222376,-71.1704448,"55 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.2,164,GOOGLE,"restaurant,food,point_of_interest,establishment"
Daikanyama Japanese Restaurant,42.3209433,-71.1768325,"225 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.2,75,GOOGLE,"restaurant,food,point_of_interest,establishment"
Comella's - Chestnut Hill,42.3237213,-71.1661302,"3 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.3,90,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Cheesecake Factory,42.3211396,-71.17540009999999,"199 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.2,821,GOOGLE,"restaurant,meal_takeaway,food,point_of_interest,establishment"
Juice Press,42.3225044,-71.1690328,"33 Boylston Street, Newton",OPERATIONAL,False,4.2,38,GOOGLE,"restaurant,food,health,point_of_interest,store,establishment"
Davio's Chestnut Hill,42.322241,-71.1706567,"55 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.6,51,GOOGLE,"restaurant,food,point_of_interest,establishment"
Chestnut Hill Square,42.3191657,-71.1755462,"200 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.4,1134,GOOGLE,"shopping_mall,restaurant,food,point_of_interest,clothing_store,store,establishment"
Oath Pizza - Chestnut Hill,42.31873399999999,-71.176131,"210 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.4,160,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Seasons 52,42.3197333,-71.17613589999999,"220 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.4,634,GOOGLE,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
Besito Mexican Restaurant - Chestnut Hill MA,42.3215125,-71.1756718,"199 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.5,364,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Starbucks,42.318682,-71.176385,"210 Boylston Street #13, Chestnut Hill",OPERATIONAL,False,3.9,141,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Chestnut Hill Restaurant,42.3230811,-71.163291,"616 Hammond Street, Chestnut Hill",OPERATIONAL,False,4.6,113,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pineapple Thai Cuisine - Chestnut Hill,42.3233275,-71.16660929999999,"17 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.4,130,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mr. Roni Cups,42.3226321,-71.1691349,"47 Boylston Street, Chestnut Hill",OPERATIONAL,False,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bianca,42.3226321,-71.1691349,"47 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.4,8,GOOGLE,"restaurant,food,point_of_interest,establishment"
Chef Ronsky's,42.3236831,-71.1661137,"3 Boylston Street, Newton",OPERATIONAL,False,4.5,52,GOOGLE,"restaurant,meal_takeaway,food,point_of_interest,establishment"
Chilacates Chestnut Hill,42.3229455,-71.1689719,"33 Boylston Street st 3330, Chestnut Hill",OPERATIONAL,False,4.5,54,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tender Greens - TEMPORARILY CLOSED,42.322626,-71.169684,"49 Boylston Street Suite 4940, Chestnut Hill",CLOSED_TEMPORARILY,True,4.2,132,GOOGLE,"restaurant,food,point_of_interest,establishment"
Wegmans Pizza,42.31913429999999,-71.1756718,"200 Boylston Street, Chestnut Hill",OPERATIONAL,False,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Wegmans Sub Shop,42.3202456,-71.17549509999999,"200 Boylston Street, Chestnut Hill",OPERATIONAL,False,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tokyo Japanese Steak House,42.3218142,-71.17586539999999,"199 Boylston Street, Chestnut Hill",OPERATIONAL,False,3.8,152,GOOGLE,"restaurant,food,point_of_interest,establishment"
Frank Pepe Pizzeria Napoletana,42.321761,-71.176165,"199 Boylston Street, Chestnut Hill",OPERATIONAL,False,4.2,457,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Union Street Restaurant and Bar,42.3298602,-71.1935457,"107R Union Street, Newton",OPERATIONAL,False,4.1,396,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Panera Bread,42.330751,-71.195021,"1241 Centre Street, Newton",OPERATIONAL,False,4.1,282,GOOGLE,"cafe,bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Walnut Grille,42.320668,-71.205409,"1203 Walnut Street, Newton Highlands",OPERATIONAL,False,4.6,329,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Johnny's Luncheonette,42.3309417,-71.193275,"30 Langley Road, Newton",OPERATIONAL,False,4.5,659,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tartufo Restaurant,42.3302778,-71.1911111,"22 Union Street, Newton",OPERATIONAL,False,4.3,200,GOOGLE,"restaurant,food,point_of_interest,establishment"
Farmstead Table Restaurant,42.329711,-71.192753,"71 Union Street, Newton",OPERATIONAL,False,4.4,193,GOOGLE,"restaurant,food,point_of_interest,establishment"
O'Hara's Food & Spirits,42.3211415,-71.20588,"1185 Walnut Street, Newton",OPERATIONAL,False,4.5,473,GOOGLE,"restaurant,bar,food,point_of_interest,establishment"
Cafe St-Petersburg,42.3298462,-71.19227959999999,"57 Union Street #1, Newton Centre",OPERATIONAL,False,4.3,223,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bill's Pizzeria,42.3307744,-71.19163859999999,"753 Beacon Street, Newton",OPERATIONAL,False,4.3,181,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Cafe Sol Azteca,42.329688,-71.192877,"75 Union Street, Newton",OPERATIONAL,False,4.2,138,GOOGLE,"restaurant,meal_delivery,food,point_of_interest,establishment"
Jumbo Seafood,42.33110050000001,-71.1937308,"10 Langley Road, Newton Centre",OPERATIONAL,False,4.0,184,GOOGLE,"meal_delivery,meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
Sweet Tomatoes,42.33018330000001,-71.1921583,"47 Langley Road, Newton Centre",OPERATIONAL,False,4.3,131,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Subway,42.33200000000001,-71.1946663,"1185 Centre Street, Newton",OPERATIONAL,False,3.6,37,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Jake's Falafel Corner,42.3303137,-71.1908615,"740 A Beacon Street, Newton",OPERATIONAL,False,4.5,102,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tango Mango,42.33186269999999,-71.19476949999999,"1191 Centre Street, Newton",OPERATIONAL,False,4.4,286,GOOGLE,"restaurant,food,point_of_interest,establishment"
Starbucks,42.33024,-71.194979,"1269 Centre Street, Newton Centre",OPERATIONAL,False,4.2,159,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Otake Sushi Bistro,42.32175950000001,-71.2067835,"15 Lincoln Street, Newton Highlands",OPERATIONAL,False,4.3,104,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Jamie's on Union,42.3296585,-71.1923801,"70 Union Street, Newton",OPERATIONAL,False,4.3,330,GOOGLE,"restaurant,bar,food,point_of_interest,establishment"
Anna's Taqueria,42.32166669999999,-71.20722219999999,"27 Lincoln Street, Newton",OPERATIONAL,False,4.3,596,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Savage Wiener™,42.3301878,-71.19519919999999,"827 Beacon Street, Newton Centre",OPERATIONAL,False,4.5,44,GOOGLE,"restaurant,food,point_of_interest,establishment"
sycamore.,42.3306772,-71.19175419999999,"755 Beacon Street, Newton",OPERATIONAL,False,4.8,231,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Ellana's Kitchen & More,42.3313183,-71.1953221,"19 Pelham Street, Newton",OPERATIONAL,False,4.8,128,GOOGLE,"restaurant,food,point_of_interest,store,establishment"
Lee's Burger Place,42.33077,-71.19221499999999,"216 Sumner Street, Newton",OPERATIONAL,False,4.5,304,GOOGLE,"restaurant,food,point_of_interest,establishment"
Coconut Newton,42.33066669999999,-71.1918694,"759 Beacon Street, Newton",OPERATIONAL,False,4.2,126,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Sandwich Works,42.3302102,-71.1952041,"827 Beacon Street #1822, Newton Centre",OPERATIONAL,False,4.8,88,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dunkin',42.3307866,-71.1928496,"38 Langley Road, Newton",OPERATIONAL,False,3.9,81,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Sichuan Gourmet House,42.3205573,-71.2057169,"1203r Walnut Street, Newton Highlands",OPERATIONAL,False,4.1,154,GOOGLE,"restaurant,food,point_of_interest,establishment"
Newton Center Town Pizza,42.3302506,-71.1956636,"845 Beacon Street, Newton Centre",OPERATIONAL,False,3.9,101,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Grape Leaf,42.3215316,-71.2066684,"6 Lincoln Street, Newton",OPERATIONAL,False,4.6,81,GOOGLE,"restaurant,food,point_of_interest,establishment"
House Of Tandoor Indian and Nepali Cuisine,42.3296557,-71.1930751,"81 Union Street M, Newton Centre",OPERATIONAL,False,4.4,152,GOOGLE,"restaurant,food,point_of_interest,establishment"
Woops! Bakeshop (Newton Centre),42.32968539999999,-71.1928622,"79 Union Street, Newton",OPERATIONAL,False,4.8,50,GOOGLE,"bakery,cafe,restaurant,food,point_of_interest,store,establishment"
The Eatery,42.3212851,-71.2073185,"4 Hartford Street, Newton Highlands",CLOSED_TEMPORARILY,True,4.0,30,GOOGLE,"restaurant,food,point_of_interest,establishment"
Starbucks,42.3264288,-71.2302253,"474 Woodward Street, Waban",OPERATIONAL,False,4.3,154,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
4 Corners Pizza,42.3308135,-71.209502,"1140 Beacon Street, Newton",OPERATIONAL,False,4.5,51,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,store,establishment"
IQ KITCHEN八方四面,42.330756,-71.2102488,"1158 Beacon Street, Newton",OPERATIONAL,False,4.3,118,GOOGLE,"restaurant,meal_delivery,food,point_of_interest,establishment"
Domino's Pizza,42.3315379,-71.2068195,"878 Walnut Street, Newton",OPERATIONAL,False,3.0,88,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Caprese Cafe & Pizzeria,42.3307761,-71.2091633,"1134 Beacon Street, Newton",OPERATIONAL,False,4.1,63,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Dunkin',42.3307491,-71.2099131,"1148 Beacon Street, Newton",OPERATIONAL,False,4.0,68,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Buttonwood,42.32162779999999,-71.2079917,"51 Lincoln Street, Newton Highlands",OPERATIONAL,False,4.7,125,GOOGLE,"restaurant,food,point_of_interest,establishment"
Stone L'Oven Pizza - Newton,42.326485,-71.231031,"1649 Beacon Street, Waban",OPERATIONAL,False,4.5,157,GOOGLE,"meal_delivery,meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
Manow Thai Kitchen,42.3308091,-71.20942649999999,"1138 Beacon Street, Newton",OPERATIONAL,False,4.5,141,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dumpling House (Walnut St),42.3314896,-71.2070844,"870 Walnut Street, Newton",OPERATIONAL,False,4.9,17,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Farmacy Cafe,42.331452,-71.20665799999999,"880 Walnut Street, Newton",OPERATIONAL,False,5.0,8,GOOGLE,"restaurant,food,point_of_interest,establishment"
Starbucks,42.325457,-71.25646929999999,"2322 Washington Street, Newton",OPERATIONAL,False,4.1,192,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
