Date,AAPL,FB,NVDA,MSFT,JNJ,TSLA
2019-12-20,68.69938659667969,206.3000030517578,239.0462646484375,155.75994873046875,142.19430541992188,81.11799621582031
2019-12-23,69.82044219970703,206.17999267578125,238.4970245361328,155.75994873046875,142.5642547607422,83.84400177001953
2019-12-24,69.8868179321289,205.1199951171875,238.2972869873047,155.73025512695312,142.0677490234375,85.05000305175781
2019-12-26,71.27339172363281,207.7899932861328,238.86651611328125,157.00672912597656,141.9704132080078,86.18800354003906
2019-12-27,71.24635314941406,208.10000610351562,236.5496368408203,157.29368591308594,141.89251708984375,86.07599639892578
2019-12-30,71.6692123413086,204.41000366210938,232.00579833984375,155.93804931640625,141.45443725585938,82.94000244140625
2019-12-31,72.19286346435547,205.25,234.98178100585938,156.04689025878906,142.0093536376953,83.66600036621094
2020-01-02,73.84004211425781,209.77999877929688,239.5855255126953,158.936279296875,142.10670471191406,86.052001953125
2020-01-03,73.12215423583984,208.6699981689453,235.75074768066406,156.95726013183594,140.46142578125,88.60199737548828
2020-01-06,73.70481872558594,212.60000610351562,236.73939514160156,157.3629608154297,140.2862091064453,90.30799865722656
2020-01-07,73.35818481445312,213.05999755859375,239.60549926757812,155.9281768798828,141.1428985595703,93.81199645996094
2020-01-08,74.53823852539062,215.22000122070312,240.05490112304688,158.41183471679688,141.12344360351562,98.4280014038086
2020-01-09,76.12149810791016,218.3000030517578,242.6913299560547,160.390869140625,141.54205322265625,96.26799774169922
2020-01-10,76.2935791015625,218.05999755859375,243.9895782470703,159.6487274169922,141.2207794189453,95.62999725341797
2020-01-13,77.92353820800781,221.91000366210938,251.6392059326172,161.5684051513672,141.84384155273438,104.97200012207031
2020-01-14,76.87132263183594,219.05999755859375,246.94557189941406,160.43045043945312,142.64215087890625,107.58399963378906
2020-01-15,76.54188537597656,221.14999389648438,245.2378692626953,161.46945190429688,143.11917114257812,103.69999694824219
2020-01-16,77.50069427490234,221.77000427246094,248.5933380126953,164.42811584472656,144.2776641845703,102.697998046875
2020-01-17,78.35869598388672,222.13999938964844,248.94287109375,165.34835815429688,145.22201538085938,102.0999984741211
2020-01-21,77.82766723632812,221.44000244140625,247.6046905517578,164.75465393066406,145.31936645507812,109.44000244140625
2020-01-22,78.10547637939453,221.32000732421875,249.77174377441406,163.96304321289062,144.3263702392578,113.91200256347656
2020-01-23,78.48162078857422,219.75999450683594,252.51803588867188,164.97235107421875,144.59893798828125,114.44000244140625
2020-01-24,78.25543975830078,217.94000244140625,250.1412353515625,163.30995178222656,144.39451599121094,112.96399688720703
2020-01-27,75.95431518554688,214.8699951171875,239.87515258789062,160.57888793945312,144.8131103515625,111.60399627685547
2020-01-28,78.10301208496094,217.7899932861328,247.63462829589844,163.72555541992188,145.5432891845703,113.37999725341797
2020-01-29,79.73789978027344,223.22999572753906,245.20791625976562,166.27850341796875,146.55575561523438,116.197998046875
2020-01-30,79.6223373413086,209.52999877929688,245.47755432128906,170.9688262939453,146.38050842285156,128.16200256347656
2020-01-31,76.09199523925781,201.91000366210938,236.1102294921875,168.445556640625,144.92994689941406,130.11399841308594
2020-02-03,75.88301849365234,204.19000244140625,240.00497436523438,172.5520477294922,146.19554138183594,156.0
2020-02-04,78.38819885253906,209.8300018310547,246.7957763671875,178.23187255859375,147.5877227783203,177.41200256347656
2020-02-05,79.02740478515625,210.11000061035156,250.4208526611328,178.01419067382812,149.91444396972656,146.94000244140625
2020-02-06,79.95177459716797,210.85000610351562,253.90614318847656,181.70509338378906,149.4665985107422,149.79200744628906
2020-02-07,78.86502075195312,212.3300018310547,251.24974060058594,181.9623565673828,147.87002563476562,149.61399841308594
2020-02-10,79.23959350585938,213.05999755859375,262.6143798828125,186.72193908691406,147.84080505371094,154.25599670410156
2020-02-11,78.76152038574219,207.19000244140625,267.5276794433594,182.50660705566406,147.96739196777344,154.87600708007812
2020-02-12,80.63192749023438,210.75999450683594,272.1714172363281,182.77377319335938,147.0911865234375,153.45799255371094
2020-02-13,80.0577392578125,213.13999938964844,270.4137878417969,181.78427124023438,146.11766052246094,160.8000030517578
2020-02-14,80.07746124267578,214.17999267578125,289.3980712890625,183.4070587158203,146.15660095214844,160.00599670410156
2020-02-18,78.61119842529297,217.8000030517578,296.1689147949219,185.26736450195312,145.1927947998047,171.67999267578125
2020-02-19,79.74970245361328,217.49000549316406,314.2744140625,185.822998046875,144.9980926513672,183.48399353027344
2020-02-20,78.93156433105469,214.5800018310547,308.2825012207031,182.9852294921875,144.4431915283203,179.8820037841797
2020-02-21,77.14494323730469,210.17999267578125,293.67230224609375,177.2006072998047,145.96188354492188,180.1999969482422
2020-02-24,73.48052215576172,200.72000122070312,272.9104309082031,169.56051635742188,142.9541015625,166.75799560546875
2020-02-25,70.9915771484375,196.77000427246094,261.69561767578125,166.762451171875,141.7196044921875,159.98199462890625
2020-02-26,72.11776733398438,197.1999969482422,267.28802490234375,168.84609985351562,140.76925659179688,155.75999450683594
2020-02-27,67.40355682373047,189.75,252.40927124023438,156.9493865966797,136.3016357421875,135.8000030517578
2020-02-28,67.36412811279297,192.47000122070312,269.8660583496094,160.7495880126953,131.755615234375,133.59800720214844
2020-03-02,73.63577270507812,196.44000244140625,276.22125244140625,171.4457244873047,137.18341064453125,148.7239990234375
2020-03-03,71.29715728759766,185.88999938964844,265.6892395019531,163.2301483154297,132.84315490722656,149.1020050048828
2020-03-04,74.60424041748047,191.75999450683594,284.2951965332031,169.22314453125,140.57330322265625,149.89999389648438
2020-03-05,72.1843032836914,185.1699981689453,273.0836486816406,164.9764404296875,139.13308715820312,144.9080047607422
2020-03-06,71.2256851196289,181.08999633789062,265.8391418457031,160.3130340576172,139.15267944335938,140.6959991455078
2020-03-09,65.5923080444336,169.5,245.25466918945312,149.4481964111328,133.67593383789062,121.5999984741211
2020-03-10,70.31636810302734,178.19000244140625,260.8828430175781,159.66807556152344,138.7705841064453,129.0659942626953
2020-03-11,67.8742446899414,170.24000549316406,246.2838897705078,152.43478393554688,129.12994384765625,126.84600067138672
2020-03-12,61.17134094238281,154.47000122070312,216.1466522216797,137.97813415527344,122.869384765625,112.11000061035156
2020-03-13,68.50017547607422,170.27999877929688,240.6581268310547,157.59434509277344,131.56947326660156,109.3239974975586
2020-03-16,59.68783187866211,146.00999450683594,196.25167846679688,134.36647033691406,124.55453491210938,89.01399993896484
2020-03-17,62.31230926513672,149.4199981689453,217.10594177246094,145.4297332763672,133.8228759765625,86.04000091552734
2020-03-18,60.78691101074219,146.9600067138672,202.66685485839844,139.30772399902344,132.22592163085938,72.24400329589844
2020-03-19,60.3211555480957,153.1300048828125,212.80917358398438,141.59974670410156,124.47615814208984,85.52799987792969
2020-03-20,56.491634368896484,149.72999572753906,205.59463500976562,136.28143310546875,117.4612045288086,85.50599670410156
