parloc_id,muni,TransitFriendlyScore
F_918430_2689896,Falmouth,20.973737373737375
F_918449_2689994,Falmouth,20.973737373737375
M_175731_925895,Fitchburg,63.0
M_176087_926071,Fitchburg,59.0
M_175254_926101,Fitchburg,57.5
M_175233_925373,Fitchburg,56.5
M_175369_926318,Fitchburg,56.0
M_176162_926294,Fitchburg,55.0
M_175521_926469,Fitchburg,53.0
M_175356_926350,Fitchburg,52.0
M_176610_926424,Fitchburg,51.0
M_175185_925087,Fitchburg,48.0
M_174840_926379,Fitchburg,46.5
M_174925_926522,Fitchburg,42.5
M_177130_923603,Fitchburg,41.0
M_176645_923834,Fitchburg,37.0
M_176467_923783,Fitchburg,32.5
M_173375_925207,Fitchburg,32.0
M_173484_925950,Fitchburg,31.0
M_174285_926590,Fitchburg,27.5
M_173292_924771,Fitchburg,26.0
M_171335_923649,Fitchburg,24.0
M_171395_923695,Fitchburg,22.5
M_172375_925276,Fitchburg,17.5
M_172358_925276,Fitchburg,17.5
M_172145_925438,Fitchburg,12.0
M_220555_868226,Foxborough,49.47373737373738
M_220447_868043,Foxborough,46.47373737373738
M_220500_868961,Foxborough,44.97373737373738
M_221185_867631,Foxborough,41.47373737373738
M_220412_869133,Foxborough,40.97373737373738
M_220382_869277,Foxborough,40.47373737373738
M_221367_867849,Foxborough,39.97373737373738
M_220516_869194,Foxborough,37.97373737373738
M_219479_864627,Foxborough,28.473737373737375
M_219584_864547,Foxborough,27.973737373737375
M_221256_866378,Foxborough,26.973737373737375
M_224078_866559,Foxborough,25.473737373737375
M_224105_866696,Foxborough,24.473737373737375
M_224130_866762,Foxborough,23.473737373737375
M_224050_866893,Foxborough,22.973737373737375
M_224070_866963,Foxborough,22.973737373737375
M_225205_868772,Foxborough,19.473737373737375
M_225143_868504,Foxborough,19.473737373737375
M_225698_868053,Foxborough,19.473737373737375
M_225147_868588,Foxborough,18.973737373737375
M_207142_892006,Framingham,64.5
M_206751_891555,Framingham,62.97373737373738
M_205965_891185,Framingham,58.0
M_207372_892472,Framingham,57.5
M_206596_891029,Framingham,56.5
M_207441_894327,Framingham,56.0
M_207038_891228,Framingham,56.0
M_207458_893810,Framingham,49.5
M_207380_893867,Framingham,49.5
M_207366_893967,Framingham,49.5
M_207333_893821,Framingham,49.5
M_204211_894361,Framingham,49.0
M_208119_891659,Framingham,48.0
M_208131_891921,Framingham,47.47373737373738
M_207449_893597,Framingham,46.5
M_207323_893708,Framingham,45.5
M_207379_893693,Framingham,45.5
M_207390_893543,Framingham,44.5
M_208250_891909,Framingham,44.47373737373738
M_207296_893538,Framingham,41.0
M_208359_891672,Framingham,40.47373737373738
M_207245_893889,Framingham,40.0
M_207184_893325,Framingham,38.5
M_207875_893495,Framingham,38.5
M_208127_895845,Framingham,37.0
M_208441_891506,Framingham,24.0
M_208239_870085,Franklin,59.47373737373738
M_208499_869919,Franklin,58.47373737373738
M_208886_870374,Franklin,55.97373737373738
M_208652_869384,Franklin,42.97373737373738
M_208554_869317,Franklin,40.47373737373738
M_208756_869243,Franklin,37.47373737373738
M_204980_875476,Franklin,26.973737373737375
M_205447_875643,Franklin,25.473737373737375
M_210186_873152,Franklin,22.473737373737375
M_208731_874914,Franklin,21.473737373737375
M_158688_924985,Gardner,47.47373737373738
M_158810_924177,Gardner,37.47373737373738
M_158752_924158,Gardner,34.47373737373738
M_160830_925554,Gardner,32.97373737373738
M_160451_925993,Gardner,32.47373737373738
M_160703_926579,Gardner,25.473737373737375
M_240857_942616,Georgetown,27.973737373737375
M_240694_942460,Georgetown,26.473737373737375
M_244986_942934,Georgetown,19.973737373737375
F_374793_3050287,Gill,32.97373737373738
M_268622_929697,Gloucester,66.5
M_268445_929663,Gloucester,66.5
M_268606_929904,Gloucester,66.0
M_268934_929772,Gloucester,66.0
M_268648_930072,Gloucester,64.5
M_269018_929820,Gloucester,63.5
M_268190_929497,Gloucester,63.5
M_268468_930112,Gloucester,63.0
M_268734_930348,Gloucester,56.5
M_268524_930317,Gloucester,53.5
M_267707_929719,Gloucester,52.5
M_267634_929889,Gloucester,51.0
M_267581_930701,Gloucester,37.5
M_268095_930901,Gloucester,36.5
M_267411_931098,Gloucester,33.0
M_267321_931535,Gloucester,31.0
F_602339_2905702,Grafton,42.47373737373738
F_604229_2899454,Grafton,40.97373737373738
F_604359_2904244,Grafton,40.47373737373738
F_599610_2889104,Grafton,32.97373737373738
F_616184_2886887,Grafton,22.973737373737375
M_109195_927342,Greenfield,61.47373737373738
M_109468_926686,Greenfield,59.47373737373738
M_110012_926818,Greenfield,59.47373737373738
M_109838_928000,Greenfield,56.47373737373738
M_109733_927985,Greenfield,55.97373737373738
M_109161_927629,Greenfield,54.47373737373738
M_109096_927620,Greenfield,54.47373737373738
M_108674_927204,Greenfield,50.47373737373738
M_110281_927214,Greenfield,49.97373737373738
M_108858_927411,Greenfield,47.47373737373738
M_108780_927441,Greenfield,47.47373737373738
M_108857_927437,Greenfield,47.47373737373738
M_108865_927792,Greenfield,44.97373737373738
M_108842_928521,Greenfield,41.47373737373738
M_108992_928484,Greenfield,40.97373737373738
M_108833_928581,Greenfield,38.47373737373738
M_109921_925651,Greenfield,35.97373737373738
M_109926_925673,Greenfield,35.97373737373738
M_110132_925379,Greenfield,25.973737373737375
M_108580_928498,Greenfield,22.973737373737375
F_649456_3035832,Groton,44.6272461456672
F_638238_3045975,Groton,37.97373737373738
F_637536_3048307,Groton,35.97373737373738
F_639711_3061822,Groton,23.473737373737375
M_238275_945483,Groveland,39.97373737373738
M_239537_945487,Groveland,20.973737373737375
M_110524_899927,Hadley,42.47373737373738
F_835034_2822714,Halifax,39.97373737373738
F_831975_2825516,Halifax,34.47373737373738
F_838394_2826617,Halifax,21.973737373737375
F_838929_2828650,Halifax,20.973737373737375
F_840814_2831465,Halifax,20.473737373737375
M_251129_929247,Hamilton,53.47373737373738
M_251090_929308,Hamilton,52.97373737373738
M_250601_930371,Hamilton,27.973737373737375
M_121965_867567,Hampden,37.97373737373738
M_251674_868558,Hanson,32.97373737373738
M_252912_865714,Hanson,31.973737373737375
M_250968_869418,Hanson,30.473737373737375
M_251207_866474,Hanson,29.473737373737375
M_249704_867782,Hanson,27.473737373737375
M_254047_863748,Hanson,20.973737373737375
M_195106_918399,Harvard,20.973737373737375
M_314917_825706,Harwich,35.97373737373738
M_318644_830609,Harwich,26.473737373737375
M_318716_830595,Harwich,26.473737373737375
M_313995_828518,Harwich,20.973737373737375
M_317447_829497,Harwich,20.973737373737375
F_359717_2963157,Hatfield,31.973737373737375
F_768171_3107463,Haverhill,65.0
F_768823_3108275,Haverhill,63.5
F_766423_3107392,Haverhill,60.5
F_770376_3108299,Haverhill,60.0
F_770918_3108216,Haverhill,58.0
F_771221_3109384,Haverhill,54.0
F_771489_3108679,Haverhill,51.0
F_771099_3106407,Haverhill,50.5
F_771239_3105022,Haverhill,44.0
F_770849_3104797,Haverhill,43.5
F_761597_3106987,Haverhill,42.0
F_765252_3110886,Haverhill,42.0
F_777702_3104504,Haverhill,32.5
F_818562_2913907,Hingham,37.97373737373738
F_825294_2892642,Hingham,22.973737373737375
F_815694_2913273,Hingham,21.473737373737375
F_789969_2871372,Holbrook,38.47373737373738
F_560703_2952944,Holden,38.47373737373738
M_205690_883529,Holliston,49.47373737373738
M_206146_884269,Holliston,40.97373737373738
M_203927_880798,Holliston,30.473737373737375
M_194119_904321,Hudson,58.47373737373738
M_194027_903836,Hudson,50.97373737373738
M_193676_904869,Hudson,46.47373737373738
M_193934_903806,Hudson,45.97373737373738
M_192926_905500,Hudson,29.473737373737375
F_833064_2922681,Hull,42.47373737373738
F_831966_3073663,Ipswich,46.97373737373738
F_831867_3073770,Ipswich,46.97373737373738
F_832066_3073940,Ipswich,46.97373737373738
F_833963_3070600,Ipswich,40.47373737373738
F_834979_3067952,Ipswich,31.973737373737375
F_811093_3076289,Ipswich,22.473737373737375
M_263739_862279,Kingston,46.97373737373738
M_263867_860329,Kingston,33.47373737373738
M_265681_858612,Kingston,29.473737373737375
M_259905_863124,Kingston,21.473737373737375
M_227267_940163,Lawrence,68.0
M_227904_938338,Lawrence,61.5
M_55917_896761,Lee,53.47373737373738
F_589034_3016560,Leominster,53.5
F_586451_3018054,Leominster,53.5
F_584977_3015122,Leominster,52.0
F_590057_3015088,Leominster,45.5
F_584114_3016038,Leominster,42.0
F_591861_3023190,Leominster,36.5
F_582937_3017040,Leominster,35.5
F_590961_3013459,Leominster,35.0
F_590967_3013334,Leominster,34.0
F_584034_3019545,Leominster,34.0
F_584954_3021257,Leominster,34.0
F_585317_3026676,Leominster,33.5
F_591117_3014271,Leominster,32.5
F_590323_3027928,Leominster,26.5
F_591368_3010448,Leominster,23.5
F_585864_3007662,Leominster,12.5
F_661848_3023774,Littleton,42.47373737373738
F_652850_3019495,Littleton,27.973737373737375
F_656494_3021786,Littleton,26.473737373737375
F_651981_3023288,Littleton,23.473737373737375
F_708130_3058064,Lowell,73.5
F_705607_3060250,Lowell,73.0
F_704985_3059116,Lowell,72.0
F_704885_3059278,Lowell,72.0
F_705320_3057267,Lowell,71.5
F_705016_3056601,Lowell,71.0
F_704460_3057007,Lowell,71.0
F_709613_3059047,Lowell,71.0
F_704910_3059434,Lowell,71.0
F_704962_3060826,Lowell,71.0
F_708169_3056591,Lowell,70.5
F_704380_3059180,Lowell,70.5
F_704726_3060288,Lowell,70.5
F_709769_3059828,Lowell,70.0
F_704901_3055074,Lowell,69.5
F_705202_3055515,Lowell,69.5
F_704744_3056022,Lowell,69.5
F_705258_3056714,Lowell,69.5
F_705125_3056764,Lowell,69.5
F_705194_3056829,Lowell,69.5
F_705261_3056935,Lowell,69.5
F_705283_3057005,Lowell,69.5
F_704604_3061243,Lowell,69.5
F_704439_3061054,Lowell,69.5
F_708745_3056663,Lowell,69.0
F_703478_3056115,Lowell,68.5
F_706954_3056629,Lowell,68.5
F_706918_3056686,Lowell,68.5
F_703647_3055516,Lowell,68.0
F_703512_3057836,Lowell,67.5
F_703521_3057893,Lowell,67.5
F_707314_3058027,Lowell,66.47373737373738
F_702742_3057269,Lowell,66.0
F_709441_3059605,Lowell,65.97373737373738
F_705075_3061328,Lowell,65.97373737373738
F_710654_3058517,Lowell,65.0
F_708297_3062153,Lowell,65.0
F_708504_3062625,Lowell,64.0
F_708607_3062774,Lowell,64.0
F_708454_3062754,Lowell,64.0
F_708303_3062996,Lowell,64.0
F_709345_3062943,Lowell,62.0
F_702934_3054666,Lowell,60.5
F_704024_3052263,Lowell,57.5
F_709907_3055455,Lowell,57.5
F_701629_3058684,Lowell,57.5
F_710964_3057643,Lowell,57.0
F_702640_3062657,Lowell,56.5
F_706597_3063753,Lowell,55.0
F_709657_3054794,Lowell,54.5
F_701679_3059307,Lowell,53.47373737373738
F_707990_3053124,Lowell,52.5
F_701740_3059653,Lowell,52.5
F_709707_3055563,Lowell,52.0
F_709775_3055659,Lowell,52.0
F_711447_3057292,Lowell,51.5
F_708701_3064686,Lowell,50.5
F_698787_3057603,Lowell,49.0
F_709222_3064320,Lowell,48.5
F_709113_3060486,Lowell,41.0
F_710614_3050478,Lowell,27.0
M_118615_879791,Ludlow,56.47373737373738
M_118766_879388,Ludlow,55.97373737373738
M_118800_879103,Ludlow,54.97373737373738
M_119152_879016,Ludlow,54.47373737373738
M_119223_878946,Ludlow,53.97373737373738
M_119380_879064,Ludlow,52.97373737373738
M_119460_879525,Ludlow,49.97373737373738
M_119735_879214,Ludlow,49.47373737373738
M_118080_880410,Ludlow,42.47373737373738
M_118792_880571,Ludlow,40.97373737373738
M_120165_879794,Ludlow,38.97373737373738
M_119932_881666,Ludlow,29.973737373737375
M_120124_880769,Ludlow,26.973737373737375
M_124624_881738,Ludlow,20.973737373737375
M_178174_927087,Lunenburg,27.973737373737375
M_245015_912535,Lynn,71.0
M_246070_913037,Lynn,70.0
M_244285_912409,Lynn,68.5
M_244273_912431,Lynn,68.5
M_244880_913012,Lynn,68.5
M_244866_913016,Lynn,68.5
M_244339_912578,Lynn,68.0
M_244608_912508,Lynn,67.5
M_244642_912549,Lynn,67.5
M_243934_912891,Lynn,67.5
M_246036_913331,Lynn,67.5
M_244259_912095,Lynn,65.0
M_243528_912488,Lynn,65.0
M_245647_913567,Lynn,65.0
M_246435_913243,Lynn,64.0
M_246639_913462,Lynn,62.5
M_246724_913989,Lynn,55.5
M_246265_914264,Lynn,54.5
M_246277_914254,Lynn,53.5
M_244547_915088,Lynn,52.0
M_245610_914605,Lynn,50.0
M_246179_914536,Lynn,47.0
M_245879_914929,Lynn,43.0
M_242669_913236,Lynn,31.0
F_853172_3035314,Manchester,52.97373737373738
F_857760_3040644,Manchester,26.473737373737375
F_733393_2834565,Mansfield,50.97373737373738
F_734568_2835775,Mansfield,47.97373737373738
F_734754_2834279,Mansfield,46.97373737373738
F_731638_2834196,Mansfield,46.97373737373738
F_734774_2834231,Mansfield,46.97373737373738
F_734727_2834330,Mansfield,46.97373737373738
F_734702_2834383,Mansfield,46.97373737373738
F_734879_2834415,Mansfield,46.97373737373738
F_734814_2834105,Mansfield,44.47373737373738
F_734876_2834117,Mansfield,44.47373737373738
F_734116_2833479,Mansfield,43.47373737373738
F_730266_2834470,Mansfield,42.97373737373738
F_734957_2834264,Mansfield,42.47373737373738
F_734930_2834312,Mansfield,42.47373737373738
F_734902_2834363,Mansfield,42.47373737373738
F_736227_2838514,Mansfield,30.473737373737375
F_739817_2839311,Mansfield,27.473737373737375
F_734518_2826239,Mansfield,24.973737373737375
F_736982_2823850,Mansfield,22.473737373737375
F_829218_3007575,Marblehead,56.5
F_829457_3010250,Marblehead,52.0
F_830823_3011081,Marblehead,50.0
F_830841_3010847,Marblehead,50.0
F_830778_3010789,Marblehead,50.0
F_825558_3005129,Marblehead,34.0
F_825354_3005105,Marblehead,34.0
F_825611_3005061,Marblehead,34.0
F_825504_3005203,Marblehead,34.0
F_825431_3005032,Marblehead,34.0
F_825667_3004988,Marblehead,34.0
F_825483_3004965,Marblehead,34.0
F_825717_3004924,Marblehead,34.0
F_825541_3004892,Marblehead,34.0
F_825591_3004826,Marblehead,34.0
F_825648_3004752,Marblehead,34.0
F_825700_3004688,Marblehead,34.0
F_825811_3004548,Marblehead,30.5
F_826046_3004509,Marblehead,30.5
F_825862_3004480,Marblehead,30.5
F_826143_3004262,Marblehead,30.5
F_826046_3004242,Marblehead,30.5
F_825935_3004646,Marblehead,30.5
F_825758_3004614,Marblehead,30.5
F_825912_3004418,Marblehead,30.5
F_826126_3004402,Marblehead,30.5
F_825993_3004574,Marblehead,30.5
F_825773_3004853,Marblehead,30.5
F_825826_3004786,Marblehead,30.5
F_825884_3004712,Marblehead,30.5
F_825999_3004305,Marblehead,30.5
F_826194_3004326,Marblehead,27.5
M_195772_899518,Marlborough,61.47373737373738
M_195259_899368,Marlborough,57.97373737373738
M_195753_901008,Marlborough,30.473737373737375
F_930892_2686589,Mashpee,48.47373737373738
F_937207_2691633,Mashpee,28.473737373737375
F_926851_2685739,Mashpee,27.973737373737375
F_926522_2685838,Mashpee,27.973737373737375
F_761517_2978304,Medford,67.0
F_766778_2979809,Medford,66.0
F_762791_2976834,Medford,64.5
F_763364_2972017,Medford,63.5
F_755778_2978431,Medford,63.0
F_757279_2976891,Medford,62.5
F_756481_2977794,Medford,61.0
F_765439_2974870,Medford,54.5
F_764906_2975068,Medford,52.0
F_764921_2974644,Medford,46.0
M_206571_878139,Medway,38.47373737373738
M_207401_876587,Medway,29.973737373737375
M_206412_878110,Medway,28.973737373737375
M_206673_878793,Medway,23.973737373737375
F_773564_2990936,Melrose,65.0
F_774698_2991746,Melrose,61.0
F_773839_2989595,Melrose,60.5
F_773124_2989268,Melrose,60.5
F_774811_2991119,Melrose,60.0
F_771276_2993350,Melrose,57.5
F_774547_2995113,Melrose,57.5
F_774629_2995812,Melrose,56.0
F_774273_2995077,Melrose,55.0
F_772541_2996671,Melrose,52.5
F_775581_2990044,Melrose,47.5
F_770696_2989474,Melrose,47.0
F_777254_2986741,Melrose,33.0
M_240698_953484,Merrimac,43.47373737373738
M_240172_953831,Merrimac,41.47373737373738
M_240814_953248,Merrimac,40.97373737373738
F_742127_3087779,Methuen,55.97373737373738
F_740891_3088126,Methuen,51.97373737373738
F_738234_3083688,Methuen,48.97373737373738
F_738994_3081695,Methuen,48.97373737373738
F_754183_3088764,Methuen,30.473737373737375
F_817620_2785784,Middleborough,50.47373737373738
F_817875_2785439,Middleborough,50.47373737373738
F_816209_2784815,Middleborough,49.97373737373738
F_815375_2788079,Middleborough,46.97373737373738
F_815158_2788595,Middleborough,42.47373737373738
F_798220_3042720,Middleton,29.473737373737375
F_648910_2875837,Milford,55.97373737373738
F_649017_2874610,Milford,55.47373737373738
F_654087_2879035,Milford,54.97373737373738
F_654178_2879090,Milford,54.97373737373738
F_648963_2874488,Milford,54.97373737373738
F_651628_2874989,Milford,54.97373737373738
F_653441_2879169,Milford,54.47373737373738
F_653257_2878911,Milford,52.97373737373738
F_648442_2876662,Milford,52.97373737373738
F_648094_2876827,Milford,47.97373737373738
F_650539_2880210,Milford,46.47373737373738
F_650566_2879930,Milford,44.47373737373738
F_650902_2880005,Milford,41.47373737373738
F_650599_2880246,Milford,41.47373737373738
F_650796_2880208,Milford,41.47373737373738
F_653661_2874303,Milford,40.97373737373738
F_653524_2874342,Milford,40.97373737373738
F_653605_2874463,Milford,40.97373737373738
F_645994_2879841,Milford,29.973737373737375
F_646164_2880787,Milford,27.973737373737375
F_645258_2881741,Milford,25.973737373737375
F_643473_2882048,Milford,23.973737373737375
F_644671_2881567,Milford,22.973737373737375
F_645378_2881530,Milford,22.473737373737375
F_585728_2894826,Millbury,55.47373737373738
F_587373_2895056,Millbury,51.47373737373738
F_589550_2895533,Millbury,35.97373737373738
F_589549_2895451,Millbury,35.97373737373738
F_589369_2895866,Millbury,35.97373737373738
F_589317_2895709,Millbury,35.97373737373738
F_589386_2895671,Millbury,35.97373737373738
F_589462_2895750,Millbury,35.97373737373738
F_589518_2895655,Millbury,35.97373737373738
F_589544_2895729,Millbury,35.97373737373738
F_589347_2895797,Millbury,35.97373737373738
F_589558_2895799,Millbury,35.97373737373738
F_589480_2895825,Millbury,35.97373737373738
F_589571_2895870,Millbury,35.97373737373738
F_589498_2895893,Millbury,35.97373737373738
F_586236_2893088,Millbury,35.47373737373738
F_589419_2896019,Millbury,33.47373737373738
F_589392_2895935,Millbury,33.47373737373738
F_589496_2896013,Millbury,33.47373737373738
F_589566_2895991,Millbury,33.47373737373738
F_589625_2895538,Millbury,32.97373737373738
F_589615_2895445,Millbury,32.97373737373738
F_589643_2895617,Millbury,32.97373737373738
F_589659_2895696,Millbury,32.97373737373738
F_589674_2895772,Millbury,32.97373737373738
F_589689_2895845,Millbury,32.97373737373738
F_589702_2895934,Millbury,30.473737373737375
F_589633_2895971,Millbury,30.473737373737375
M_193109_863917,Millville,30.973737373737375
F_771165_2923560,Milton,72.5
F_765885_2920733,Milton,69.5
F_770768_2922747,Milton,67.0
F_765571_2920649,Milton,63.0
F_764746_2920251,Milton,59.5
F_769306_2919159,Milton,41.0
F_765888_2919379,Milton,40.5
F_776416_2916099,Milton,23.5
F_762389_2913287,Milton,19.5
F_434222_2863661,Monson,44.97373737373738
F_436177_2862921,Monson,40.47373737373738
F_435913_2862745,Monson,39.47373737373738
F_435657_2862614,Monson,39.47373737373738
F_436031_2859721,Monson,36.97373737373738
F_433491_2865208,Monson,35.47373737373738
F_434401_2858340,Monson,26.473737373737375
M_112950_928996,Montague,53.97373737373738
M_112900_929166,Montague,52.97373737373738
M_113194_929290,Montague,52.47373737373738
M_113705_927959,Montague,30.973737373737375
M_113562_927503,Montague,26.473737373737375
M_117822_925593,Montague,26.473737373737375
M_247009_908476,Nahant,34.47373737373738
M_247255_908484,Nahant,34.47373737373738
M_247159_908770,Nahant,33.97373737373738
F_1040805_2559028,Nantucket,38.47373737373738
F_1040645_2559033,Nantucket,38.47373737373738
F_1040976_2559337,Nantucket,38.47373737373738
F_1040841_2558721,Nantucket,34.47373737373738
F_1046042_2555340,Nantucket,21.973737373737375
M_212490_892440,Natick,61.47373737373738
M_212656_892286,Natick,60.47373737373738
M_212678_892198,Natick,60.47373737373738
M_212473_892039,Natick,58.47373737373738
M_212133_892700,Natick,55.97373737373738
M_213209_892563,Natick,55.97373737373738
M_209834_892303,Natick,50.47373737373738
M_209791_892217,Natick,48.47373737373738
M_212061_891664,Natick,42.47373737373738
M_211912_891740,Natick,38.97373737373738
M_212022_891719,Natick,38.97373737373738
M_211958_891722,Natick,38.97373737373738
M_210655_892001,Natick,38.47373737373738
M_211607_892159,Natick,36.47373737373738
M_211856_891788,Natick,35.47373737373738
M_211866_891636,Natick,31.473737373737375
M_211909_891457,Natick,30.973737373737375
F_728867_2933868,Needham,48.0
F_726246_2925227,Needham,46.0
F_726134_2924987,Needham,46.0
F_726119_2924293,Needham,44.6272461456672
F_725849_2924734,Needham,39.5
F_725724_2924598,Needham,39.5
F_725803_2924594,Needham,39.5
F_725889_2924615,Needham,39.5
F_726056_2924595,Needham,39.5
F_726004_2924515,Needham,39.5
F_725688_2924407,Needham,39.5
F_725768_2924416,Needham,39.5
F_725953_2924383,Needham,39.5
F_725279_2924807,Needham,35.0
F_725374_2924635,Needham,35.0
F_725295_2924607,Needham,35.0
F_725473_2924617,Needham,35.0
F_725568_2924609,Needham,35.0
F_725646_2924603,Needham,35.0
F_725609_2924405,Needham,35.0
F_725462_2924348,Needham,35.0
F_725300_2924409,Needham,35.0
F_725781_2924319,Needham,33.5
F_725968_2924303,Needham,33.5
F_725800_2924241,Needham,33.5
F_725986_2924222,Needham,33.5
F_725666_2924215,Needham,33.5
F_725816_2924172,Needham,33.5
F_725993_2924127,Needham,33.5
F_725665_2924128,Needham,33.5
F_725814_2924104,Needham,33.5
F_725786_2924034,Needham,33.5
F_725710_2924014,Needham,33.5
F_725969_2924029,Needham,33.5
F_725916_2923947,Needham,33.5
F_725840_2923885,Needham,33.5
F_725755_2923853,Needham,33.5
F_725675_2923839,Needham,33.5
F_725107_2924857,Needham,32.0
F_724989_2924821,Needham,32.0
F_725242_2924741,Needham,32.0
F_724851_2924729,Needham,32.0
F_724896_2924675,Needham,32.0
F_725038_2924692,Needham,32.0
F_725169_2924684,Needham,32.0
F_724955_2924621,Needham,32.0
F_725220_2924577,Needham,32.0
F_725019_2924576,Needham,32.0
F_725152_2924548,Needham,32.0
F_724968_2924394,Needham,32.0
F_724899_2924446,Needham,32.0
F_725312_2924299,Needham,31.0
F_725651_2924295,Needham,31.0
F_725373_2924249,Needham,31.0
F_725405_2924144,Needham,31.0
F_725633_2924010,Needham,31.0
F_725472_2924028,Needham,31.0
F_725447_2923966,Needham,31.0
F_725419_2923907,Needham,31.0
F_725600_2923829,Needham,31.0
F_725580_2923751,Needham,31.0
F_725334_2924047,Needham,31.0
F_725504_2924188,Needham,31.0
F_724767_2924831,Needham,29.5
F_724812_2924778,Needham,29.5
F_724531_2924792,Needham,29.5
F_724602_2924706,Needham,29.5
F_724658_2924639,Needham,29.5
F_724713_2924583,Needham,29.5
F_724767_2924530,Needham,29.5
F_724822_2924482,Needham,29.5
F_725104_2924319,Needham,28.5
F_724960_2924207,Needham,28.5
F_725238_2924087,Needham,28.5
F_725136_2924239,Needham,28.5
F_723390_2928329,Needham,25.0
F_813687_2690847,New Bedford,64.0
F_813633_2691266,New Bedford,64.0
F_812887_2692598,New Bedford,63.5
F_813886_2691039,New Bedford,63.5
F_813850_2691296,New Bedford,63.5
F_812615_2693480,New Bedford,62.5
F_811550_2700748,New Bedford,61.0
F_813794_2690048,New Bedford,60.5
F_813874_2689436,New Bedford,59.0
F_813978_2690495,New Bedford,58.97373737373738
F_809760_2685908,New Bedford,58.5
F_810979_2700165,New Bedford,58.5
F_814016_2704521,New Bedford,58.0
F_813943_2704653,New Bedford,58.0
F_814018_2704737,New Bedford,58.0
F_810015_2685843,New Bedford,57.0
F_813832_2686509,New Bedford,56.5
F_814432_2686866,New Bedford,56.5
F_814190_2704740,New Bedford,56.5
F_814100_2704802,New Bedford,56.5
F_814080_2704524,New Bedford,56.5
F_814159_2704552,New Bedford,56.5
F_814164_2704658,New Bedford,56.5
F_814629_2687241,New Bedford,56.0
F_814593_2687022,New Bedford,56.0
F_814656_2687117,New Bedford,56.0
F_814574_2687171,New Bedford,56.0
F_814583_2687429,New Bedford,56.0
F_810759_2693425,New Bedford,55.5
F_810446_2693499,New Bedford,55.5
F_814692_2686769,New Bedford,55.0
F_814697_2686493,New Bedford,55.0
F_814673_2686901,New Bedford,55.0
F_814597_2686906,New Bedford,55.0
F_814616_2686754,New Bedford,55.0
F_814645_2686624,New Bedford,55.0
F_809423_2701294,New Bedford,54.5
F_810368_2700063,New Bedford,54.0
F_810446_2700076,New Bedford,54.0
F_810508_2700033,New Bedford,54.0
F_810832_2694982,New Bedford,53.0
F_809338_2700865,New Bedford,53.0
F_808031_2701445,New Bedford,52.0
F_810064_2693651,New Bedford,51.5
F_810117_2699684,New Bedford,51.5
F_808259_2694232,New Bedford,51.0
F_807620_2701321,New Bedford,51.0
F_810779_2694960,New Bedford,50.5
F_810789_2695023,New Bedford,50.5
F_814317_2709037,New Bedford,50.0
F_808277_2700700,New Bedford,50.0
F_808137_2701055,New Bedford,50.0
F_814681_2707684,New Bedford,50.0
F_814654_2707843,New Bedford,50.0
F_809971_2706453,New Bedford,49.5
F_809959_2706532,New Bedford,49.5
F_807737_2700725,New Bedford,49.0
F_808169_2700421,New Bedford,48.0
F_808226_2700438,New Bedford,48.0
F_808851_2693551,New Bedford,47.5
F_808687_2703210,New Bedford,47.0
F_808638_2693852,New Bedford,47.0
F_808308_2693800,New Bedford,47.0
F_806459_2694792,New Bedford,46.5
F_806705_2694905,New Bedford,46.5
F_808736_2699799,New Bedford,46.5
F_817099_2685282,New Bedford,45.5
F_808593_2694285,New Bedford,44.0
F_808194_2699256,New Bedford,43.5
F_808162_2699330,New Bedford,43.5
F_808087_2699487,New Bedford,43.5
F_809804_2696609,New Bedford,42.5
F_808649_2703456,New Bedford,42.5
F_809603_2688439,New Bedford,42.5
F_809609_2688356,New Bedford,42.5
F_809614_2688272,New Bedford,42.5
F_807178_2698319,New Bedford,40.5
F_807212_2698360,New Bedford,40.5
F_807245_2698401,New Bedford,40.5
F_809137_2695871,New Bedford,40.0
F_811337_2714638,New Bedford,40.0
F_811413_2714663,New Bedford,40.0
F_811362_2714566,New Bedford,40.0
F_811438_2714591,New Bedford,40.0
F_811481_2714686,New Bedford,40.0
F_806885_2698219,New Bedford,38.5
F_806862_2698040,New Bedford,38.5
F_806844_2698197,New Bedford,38.5
F_806828_2698080,New Bedford,38.5
F_806847_2698323,New Bedford,38.5
F_806757_2698392,New Bedford,38.5
F_807018_2698122,New Bedford,38.5
F_806705_2698126,New Bedford,38.5
F_806803_2698349,New Bedford,38.5
F_806882_2697994,New Bedford,38.5
F_807021_2698066,New Bedford,38.5
F_806997_2698169,New Bedford,38.5
F_806809_2698152,New Bedford,38.5
F_806959_2698229,New Bedford,38.5
F_806757_2698250,New Bedford,38.5
F_806716_2698318,New Bedford,38.5
F_807047_2698384,New Bedford,38.5
F_806565_2697826,New Bedford,38.0
F_806494_2697817,New Bedford,38.0
F_806282_2697715,New Bedford,38.0
F_806551_2697872,New Bedford,38.0
F_806380_2697781,New Bedford,38.0
F_806449_2697792,New Bedford,38.0
F_806380_2697839,New Bedford,38.0
F_807168_2708670,New Bedford,37.47373737373738
F_806172_2697832,New Bedford,37.0
F_806115_2697824,New Bedford,37.0
F_806212_2697849,New Bedford,37.0
F_806246_2697683,New Bedford,37.0
F_805934_2697495,New Bedford,37.0
F_805913_2697598,New Bedford,37.0
